season,franchise_id,team,roster_players,roster_active_players,roster_reserve_players,roster_development_players,roster_cut_players,roster_avg_age,roster_active_avg_age,roster_avg_years_exp,roster_active_avg_years_exp,roster_avg_height,roster_avg_weight,roster_avg_bmi,roster_rookies,roster_young_players,roster_veterans_5plus,roster_drafted_players,roster_top100_draftees,roster_avg_draft_number,roster_group_qb_players,roster_group_qb_active_players,roster_group_qb_share,roster_group_qb_active_share,roster_group_qb_avg_age,roster_group_qb_avg_years_exp,roster_group_qb_rookies,roster_group_qb_young_players,roster_group_qb_veterans_5plus,roster_group_qb_drafted_players,roster_group_qb_top100_draftees,roster_group_rb_players,roster_group_rb_active_players,roster_group_rb_share,roster_group_rb_active_share,roster_group_rb_avg_age,roster_group_rb_avg_years_exp,roster_group_rb_rookies,roster_group_rb_young_players,roster_group_rb_veterans_5plus,roster_group_rb_drafted_players,roster_group_rb_top100_draftees,roster_group_wr_players,roster_group_wr_active_players,roster_group_wr_share,roster_group_wr_active_share,roster_group_wr_avg_age,roster_group_wr_avg_years_exp,roster_group_wr_rookies,roster_group_wr_young_players,roster_group_wr_veterans_5plus,roster_group_wr_drafted_players,roster_group_wr_top100_draftees,roster_group_te_players,roster_group_te_active_players,roster_group_te_share,roster_group_te_active_share,roster_group_te_avg_age,roster_group_te_avg_years_exp,roster_group_te_rookies,roster_group_te_young_players,roster_group_te_veterans_5plus,roster_group_te_drafted_players,roster_group_te_top100_draftees,roster_group_ol_players,roster_group_ol_active_players,roster_group_ol_share,roster_group_ol_active_share,roster_group_ol_avg_age,roster_group_ol_avg_years_exp,roster_group_ol_rookies,roster_group_ol_young_players,roster_group_ol_veterans_5plus,roster_group_ol_drafted_players,roster_group_ol_top100_draftees,roster_group_dl_players,roster_group_dl_active_players,roster_group_dl_share,roster_group_dl_active_share,roster_group_dl_avg_age,roster_group_dl_avg_years_exp,roster_group_dl_rookies,roster_group_dl_young_players,roster_group_dl_veterans_5plus,roster_group_dl_drafted_players,roster_group_dl_top100_draftees,roster_group_lb_players,roster_group_lb_active_players,roster_group_lb_share,roster_group_lb_active_share,roster_group_lb_avg_age,roster_group_lb_avg_years_exp,roster_group_lb_rookies,roster_group_lb_young_players,roster_group_lb_veterans_5plus,roster_group_lb_drafted_players,roster_group_lb_top100_draftees,roster_group_db_players,roster_group_db_active_players,roster_group_db_share,roster_group_db_active_share,roster_group_db_avg_age,roster_group_db_avg_years_exp,roster_group_db_rookies,roster_group_db_young_players,roster_group_db_veterans_5plus,roster_group_db_drafted_players,roster_group_db_top100_draftees,roster_group_st_players,roster_group_st_active_players,roster_group_st_share,roster_group_st_active_share,roster_group_st_avg_age,roster_group_st_avg_years_exp,roster_group_st_rookies,roster_group_st_young_players,roster_group_st_veterans_5plus,roster_group_st_drafted_players,roster_group_st_top100_draftees,roster_group_other_players,roster_group_other_active_players,roster_group_other_share,roster_group_other_active_share,roster_group_other_avg_age,roster_group_other_avg_years_exp,roster_group_other_rookies,roster_group_other_young_players,roster_group_other_veterans_5plus,roster_group_other_drafted_players,roster_group_other_top100_draftees
2012,BAL,BAL,61,53,7,0,1,26.39344262295082,26.67924528301887,3.7868852459016393,4.113207547169812,73.75409836065573,248.18032786885246,31.853479697744902,12,33,20,44,25,105.61363636363636,2,2,0.03278688524590164,0.03773584905660377,25.0,2.5,0,1,0,2,1,5,4,0.08196721311475409,0.07547169811320754,24.8,2.6,2,3,1,3,2,7,6,0.11475409836065574,0.11320754716981132,25.142857142857142,2.7142857142857144,1,5,2,5,3,3,3,0.04918032786885246,0.05660377358490566,27.0,3.6666666666666665,0,2,1,3,1,9,8,0.14754098360655737,0.1509433962264151,27.88888888888889,5.222222222222222,2,4,4,9,7,9,9,0.14754098360655737,0.16981132075471697,25.333333333333332,2.6666666666666665,2,7,2,6,3,9,7,0.14754098360655737,0.1320754716981132,27.88888888888889,5.666666666666667,1,3,3,4,4,14,11,0.22950819672131148,0.20754716981132076,26.5,3.7857142857142856,3,6,6,11,4,3,3,0.04918032786885246,0.05660377358490566,26.0,2.6666666666666665,1,2,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,BUF,BUF,70,55,12,0,2,26.142857142857142,25.927272727272726,3.6285714285714286,3.4363636363636365,74.25714285714285,247.5857142857143,31.355931538838213,10,36,23,51,22,113.68627450980392,3,3,0.04285714285714286,0.05454545454545454,28.666666666666668,6.0,0,0,3,3,1,6,4,0.08571428571428572,0.07272727272727272,27.333333333333332,4.333333333333333,0,3,2,4,1,9,7,0.12857142857142856,0.12727272727272726,25.22222222222222,2.7777777777777777,2,6,2,4,1,2,1,0.02857142857142857,0.01818181818181818,25.5,3.0,0,1,1,2,0,14,9,0.2,0.16363636363636364,25.642857142857142,2.857142857142857,2,7,2,12,5,9,8,0.12857142857142856,0.14545454545454545,27.0,4.777777777777778,0,3,5,7,4,9,8,0.12857142857142856,0.14545454545454545,26.22222222222222,4.111111111111111,1,5,4,9,5,13,11,0.18571428571428572,0.2,24.692307692307693,2.3846153846153846,3,9,2,9,5,5,4,0.07142857142857142,0.07272727272727272,28.6,5.6,2,2,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,CAR,CAR,68,52,13,1,2,25.764705882352942,25.442307692307693,3.235294117647059,2.9423076923076925,73.67647058823529,248.85294117647058,32.07375860027851,9,34,18,48,25,106.66666666666667,3,3,0.04411764705882353,0.057692307692307696,25.333333333333332,3.3333333333333335,0,2,1,3,2,5,5,0.07352941176470588,0.09615384615384616,26.4,3.4,0,2,1,2,2,7,6,0.10294117647058823,0.11538461538461539,25.428571428571427,3.0,1,5,1,7,3,3,3,0.04411764705882353,0.057692307692307696,28.333333333333332,5.666666666666667,0,0,2,3,2,13,8,0.19117647058823528,0.15384615384615385,26.23076923076923,3.4615384615384617,2,7,4,8,4,10,9,0.14705882352941177,0.17307692307692307,25.4,3.1,2,7,3,7,4,11,7,0.16176470588235295,0.1346153846153846,26.0,3.5454545454545454,1,3,4,7,5,12,8,0.17647058823529413,0.15384615384615385,24.916666666666668,2.3333333333333335,2,7,1,9,3,4,3,0.058823529411764705,0.057692307692307696,25.25,3.0,1,1,1,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,CHI,CHI,68,55,6,0,6,26.63235294117647,26.78181818181818,4.205882352941177,4.381818181818182,74.25,244.97058823529412,31.06283454979069,8,27,27,47,26,99.19148936170212,3,3,0.04411764705882353,0.05454545454545454,30.666666666666668,7.666666666666667,0,0,3,3,3,6,5,0.08823529411764706,0.09090909090909091,25.0,2.5,1,3,1,4,2,7,7,0.10294117647058823,0.12727272727272726,25.285714285714285,3.142857142857143,2,3,3,4,3,4,3,0.058823529411764705,0.05454545454545454,25.75,3.0,0,2,1,3,1,12,9,0.17647058823529413,0.16363636363636364,27.083333333333332,4.333333333333333,1,4,4,9,6,10,8,0.14705882352941177,0.14545454545454545,25.9,3.8,1,5,4,8,4,9,8,0.1323529411764706,0.14545454545454545,26.77777777777778,4.444444444444445,1,4,4,4,2,12,9,0.17647058823529413,0.16363636363636364,25.666666666666668,3.5,1,5,3,10,5,5,3,0.07352941176470588,0.05454545454545454,31.2,8.4,1,1,4,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,CIN,CIN,65,55,7,0,2,25.861538461538462,25.636363636363637,3.3846153846153846,3.2181818181818183,74.0,245.0,31.288633977370832,13,29,22,50,31,85.1,2,2,0.03076923076923077,0.03636363636363636,26.5,3.5,0,1,1,2,1,7,5,0.1076923076923077,0.09090909090909091,26.0,2.857142857142857,1,2,1,5,1,8,7,0.12307692307692308,0.12727272727272726,23.375,1.0,2,7,0,5,3,4,3,0.06153846153846154,0.05454545454545454,25.5,3.5,1,2,1,4,2,9,8,0.13846153846153847,0.14545454545454545,26.333333333333332,3.7777777777777777,2,3,4,6,4,10,9,0.15384615384615385,0.16363636363636364,25.2,3.4,2,4,3,9,6,9,7,0.13846153846153847,0.12727272727272726,25.0,2.5555555555555554,2,5,2,5,4,12,11,0.18461538461538463,0.2,27.083333333333332,4.666666666666667,3,5,7,10,9,4,3,0.06153846153846154,0.05454545454545454,29.5,6.0,0,0,3,4,1,0,0,0.0,0.0,,,0,0,0,0,0
2012,CLE,CLE,64,54,9,1,0,25.390625,25.38888888888889,2.78125,2.7777777777777777,73.359375,244.421875,31.757591292595563,18,40,15,44,26,99.70454545454545,4,4,0.0625,0.07407407407407407,25.75,2.0,1,3,0,3,2,6,6,0.09375,0.1111111111111111,24.166666666666668,1.8333333333333333,2,4,1,6,3,7,5,0.109375,0.09259259259259259,24.0,2.0,3,4,1,4,4,3,3,0.046875,0.05555555555555555,28.333333333333332,5.333333333333333,0,1,2,3,2,9,8,0.140625,0.14814814814814814,25.11111111111111,2.2222222222222223,2,5,1,8,6,12,9,0.1875,0.16666666666666666,25.25,2.4166666666666665,4,9,2,7,4,8,6,0.125,0.1111111111111111,25.25,2.625,3,5,2,5,1,12,10,0.1875,0.18518518518518517,25.166666666666668,3.0833333333333335,3,8,4,7,4,3,3,0.046875,0.05555555555555555,30.333333333333332,7.333333333333333,0,1,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,DAL,DAL,71,54,10,3,3,25.985915492957748,26.37037037037037,3.3661971830985915,3.7962962962962963,74.02816901408451,247.08450704225353,31.463656550628496,10,36,23,40,18,108.75,2,2,0.028169014084507043,0.037037037037037035,30.5,8.0,0,0,2,1,0,5,5,0.07042253521126761,0.09259259259259259,24.8,2.4,1,3,1,3,2,7,5,0.09859154929577464,0.09259259259259259,25.142857142857142,2.4285714285714284,1,4,1,2,1,4,3,0.056338028169014086,0.05555555555555555,25.75,3.25,1,2,1,3,1,12,11,0.16901408450704225,0.2037037037037037,25.75,3.1666666666666665,2,6,4,6,3,10,7,0.14084507042253522,0.12962962962962962,26.8,4.0,2,5,4,7,3,11,8,0.15492957746478872,0.14814814814814814,26.272727272727273,3.3636363636363638,1,5,4,9,6,16,10,0.22535211267605634,0.18518518518518517,25.0625,2.75,2,9,4,9,2,4,3,0.056338028169014086,0.05555555555555555,28.5,5.5,0,2,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,DEN,DEN,61,53,6,1,0,26.40983606557377,26.433962264150942,3.901639344262295,4.0,73.68852459016394,242.85245901639345,31.268140791807692,10,27,18,43,23,90.76744186046511,3,3,0.04918032786885246,0.05660377358490566,27.666666666666668,6.0,1,1,1,2,2,6,5,0.09836065573770492,0.09433962264150944,25.666666666666668,3.6666666666666665,1,2,1,4,4,6,6,0.09836065573770492,0.11320754716981132,27.666666666666668,4.666666666666667,0,3,2,5,3,4,4,0.06557377049180328,0.07547169811320754,26.25,3.25,0,2,1,4,0,10,8,0.16393442622950818,0.1509433962264151,26.6,3.6,1,4,3,8,4,9,8,0.14754098360655737,0.1509433962264151,26.444444444444443,4.222222222222222,2,4,4,7,3,9,7,0.14754098360655737,0.1320754716981132,26.22222222222222,3.6666666666666665,2,5,2,7,4,11,9,0.18032786885245902,0.16981132075471697,26.0,3.727272727272727,2,5,3,6,3,3,3,0.04918032786885246,0.05660377358490566,25.666666666666668,3.0,1,1,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,DET,DET,71,56,9,0,6,27.098591549295776,27.125,4.408450704225352,4.535714285714286,73.71830985915493,238.6338028169014,30.67452481883952,8,23,27,56,36,85.96428571428571,3,3,0.04225352112676056,0.05357142857142857,26.666666666666668,4.333333333333333,1,1,1,1,1,6,6,0.08450704225352113,0.10714285714285714,25.666666666666668,2.5,0,4,1,3,2,9,5,0.1267605633802817,0.08928571428571429,26.22222222222222,3.888888888888889,1,3,3,7,5,3,3,0.04225352112676056,0.05357142857142857,29.0,6.0,0,0,2,2,2,9,9,0.1267605633802817,0.16071428571428573,28.555555555555557,6.0,1,2,6,9,5,12,9,0.16901408450704225,0.16071428571428573,26.416666666666668,3.75,1,5,2,10,6,7,7,0.09859154929577464,0.125,24.714285714285715,2.5714285714285716,2,3,2,6,2,18,11,0.2535211267605634,0.19642857142857142,26.38888888888889,3.8333333333333335,2,5,6,16,12,4,3,0.056338028169014086,0.05357142857142857,36.25,11.5,0,0,4,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2012,GB,GNB,64,55,7,0,2,25.46875,25.70909090909091,3.09375,3.272727272727273,73.484375,244.953125,31.7625768924398,11,36,15,38,20,101.55263157894737,2,2,0.03125,0.03636363636363636,27.5,4.5,0,1,1,1,1,8,5,0.125,0.09090909090909091,25.875,3.375,0,5,3,4,2,7,7,0.109375,0.12727272727272726,26.857142857142858,4.285714285714286,1,3,3,5,4,5,4,0.078125,0.07272727272727272,24.2,2.2,0,3,0,4,1,8,7,0.125,0.12727272727272726,25.5,3.5,2,4,1,4,1,8,7,0.125,0.12727272727272726,25.5,2.875,2,5,1,7,5,12,10,0.1875,0.18181818181818182,24.75,2.0,3,7,1,7,3,11,10,0.171875,0.18181818181818182,25.0,3.0,3,8,3,5,3,3,3,0.046875,0.05454545454545454,26.333333333333332,4.333333333333333,0,0,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,HOU,HOU,63,56,6,0,1,26.11111111111111,26.125,3.3968253968253967,3.4285714285714284,73.76190476190476,245.3015873015873,31.517128072103663,11,29,19,49,26,104.85714285714286,3,2,0.047619047619047616,0.03571428571428571,29.0,4.666666666666667,0,1,2,3,2,6,6,0.09523809523809523,0.10714285714285714,25.333333333333332,2.6666666666666665,1,2,0,3,1,6,6,0.09523809523809523,0.10714285714285714,26.0,3.5,2,4,2,5,2,2,2,0.031746031746031744,0.03571428571428571,27.5,4.0,0,1,1,2,1,10,10,0.15873015873015872,0.17857142857142858,26.1,3.2,3,4,3,9,6,8,6,0.12698412698412698,0.10714285714285714,25.125,2.75,2,5,2,6,4,12,9,0.19047619047619047,0.16071428571428573,25.666666666666668,3.0833333333333335,2,6,3,8,5,13,12,0.20634920634920634,0.21428571428571427,25.615384615384617,3.230769230769231,1,5,4,12,5,3,3,0.047619047619047616,0.05357142857142857,30.666666666666668,7.333333333333333,0,1,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,IND,IND,72,58,8,4,1,25.59722222222222,25.724137931034484,2.888888888888889,3.086206896551724,73.69444444444444,252.41666666666666,32.4457036170829,13,40,13,45,22,115.31111111111112,3,2,0.041666666666666664,0.034482758620689655,24.666666666666668,1.6666666666666667,2,2,1,3,2,6,4,0.08333333333333333,0.06896551724137931,25.0,2.5,1,4,1,5,1,7,5,0.09722222222222222,0.08620689655172414,25.571428571428573,2.7142857142857144,3,4,1,5,3,5,4,0.06944444444444445,0.06896551724137931,23.4,0.4,3,5,0,2,2,12,11,0.16666666666666666,0.1896551724137931,26.0,3.3333333333333335,1,4,3,9,4,11,8,0.1527777777777778,0.13793103448275862,25.363636363636363,2.727272727272727,1,7,2,8,3,12,10,0.16666666666666666,0.1724137931034483,26.416666666666668,3.5,1,6,3,6,3,13,11,0.18055555555555555,0.1896551724137931,24.923076923076923,2.6153846153846154,1,7,1,6,4,3,3,0.041666666666666664,0.05172413793103448,30.333333333333332,7.0,0,1,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,JAX,JAX,83,58,14,3,8,25.987951807228917,26.103448275862068,3.253012048192771,3.293103448275862,73.8433734939759,243.16867469879517,31.210855645554297,18,36,28,54,25,113.16666666666667,4,2,0.04819277108433735,0.034482758620689655,25.75,3.25,0,1,1,3,2,10,5,0.12048192771084337,0.08620689655172414,25.9,3.4,1,4,3,5,2,13,9,0.1566265060240964,0.15517241379310345,25.076923076923077,2.076923076923077,5,7,2,7,4,7,4,0.08433734939759036,0.06896551724137931,26.571428571428573,4.428571428571429,0,1,4,3,2,13,10,0.1566265060240964,0.1724137931034483,26.53846153846154,3.6153846153846154,3,5,6,9,3,14,10,0.1686746987951807,0.1724137931034483,25.785714285714285,2.857142857142857,4,9,4,11,5,7,6,0.08433734939759036,0.10344827586206896,24.857142857142858,2.7142857142857144,2,4,2,4,2,12,9,0.14457831325301204,0.15517241379310345,26.5,3.5833333333333335,2,4,4,10,4,3,3,0.03614457831325301,0.05172413793103448,28.333333333333332,5.333333333333333,1,1,2,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2012,KC,KAN,66,56,7,0,2,25.87878787878788,25.821428571428573,3.3484848484848486,3.232142857142857,73.96969696969697,248.24242424242425,31.74368085267725,12,31,21,45,24,104.17777777777778,3,3,0.045454545454545456,0.05357142857142857,27.0,4.333333333333333,0,1,2,3,1,6,6,0.09090909090909091,0.10714285714285714,23.666666666666668,1.6666666666666667,2,4,0,3,1,9,7,0.13636363636363635,0.125,25.11111111111111,2.4444444444444446,3,6,3,6,3,4,2,0.06060606060606061,0.03571428571428571,25.75,3.0,0,2,1,3,1,11,10,0.16666666666666666,0.17857142857142858,26.272727272727273,3.272727272727273,4,6,3,7,6,8,6,0.12121212121212122,0.10714285714285714,26.0,3.25,1,3,1,5,4,11,9,0.16666666666666666,0.16071428571428573,26.545454545454547,4.090909090909091,0,3,5,8,3,11,10,0.16666666666666666,0.17857142857142858,25.727272727272727,3.6363636363636362,2,6,4,8,4,3,3,0.045454545454545456,0.05357142857142857,28.0,5.666666666666667,0,0,2,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2012,LAC,SDG,68,54,14,0,0,26.720588235294116,26.75925925925926,4.176470588235294,4.222222222222222,73.92647058823529,247.94117647058823,31.744346270976983,10,29,30,46,23,101.02173913043478,2,2,0.029411764705882353,0.037037037037037035,30.0,7.0,0,0,2,2,2,6,5,0.08823529411764706,0.09259259259259259,26.0,3.6666666666666665,1,2,3,4,2,8,5,0.11764705882352941,0.09259259259259259,26.0,3.625,1,4,3,2,2,4,4,0.058823529411764705,0.07407407407407407,28.5,6.0,1,1,3,3,0,12,9,0.17647058823529413,0.16666666666666666,26.333333333333332,3.8333333333333335,2,5,5,9,2,7,5,0.10294117647058823,0.09259259259259259,26.142857142857142,3.5714285714285716,1,4,2,6,2,12,11,0.17647058823529413,0.2037037037037037,27.0,4.666666666666667,1,5,5,10,6,12,9,0.17647058823529413,0.16666666666666666,26.083333333333332,3.4166666666666665,3,6,4,8,6,5,4,0.07352941176470588,0.07407407407407407,28.6,5.4,0,2,3,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2012,LAR,STL,61,54,3,1,3,25.24590163934426,25.166666666666668,2.639344262295082,2.6296296296296298,74.39344262295081,252.52459016393442,31.855162702491683,19,35,13,37,22,102.29729729729729,3,3,0.04918032786885246,0.05555555555555555,25.333333333333332,2.6666666666666665,1,2,1,2,2,5,4,0.08196721311475409,0.07407407407407407,24.2,2.2,3,3,1,4,2,6,6,0.09836065573770492,0.1111111111111111,24.5,2.1666666666666665,2,3,1,5,4,4,4,0.06557377049180328,0.07407407407407407,24.25,1.5,1,3,0,1,1,13,9,0.21311475409836064,0.16666666666666666,26.692307692307693,3.769230769230769,2,6,5,9,4,10,9,0.16393442622950818,0.16666666666666666,24.9,2.2,2,6,0,7,4,7,7,0.11475409836065574,0.12962962962962962,26.285714285714285,3.7142857142857144,1,3,2,4,2,10,9,0.16393442622950818,0.16666666666666666,24.9,2.5,5,6,3,4,3,3,3,0.04918032786885246,0.05555555555555555,23.333333333333332,0.3333333333333333,2,3,0,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,LVR,OAK,66,57,5,0,4,26.272727272727273,26.280701754385966,3.5606060606060606,3.526315789473684,74.54545454545455,248.12121212121212,31.19629505824198,11,33,19,47,25,99.70212765957447,3,3,0.045454545454545456,0.05263157894736842,28.0,5.333333333333333,0,1,2,3,3,7,6,0.10606060606060606,0.10526315789473684,24.857142857142858,2.2857142857142856,2,3,0,4,1,6,5,0.09090909090909091,0.08771929824561403,24.333333333333332,2.0,2,4,1,5,2,3,3,0.045454545454545456,0.05263157894736842,25.0,1.6666666666666667,0,2,0,3,0,10,10,0.15151515151515152,0.17543859649122806,26.2,3.2,2,7,3,6,5,10,9,0.15151515151515152,0.15789473684210525,27.4,4.5,2,4,4,7,4,10,7,0.15151515151515152,0.12280701754385964,24.9,2.2,2,7,1,7,3,13,11,0.19696969696969696,0.19298245614035087,26.615384615384617,4.3076923076923075,0,4,5,10,6,4,3,0.06060606060606061,0.05263157894736842,31.0,7.75,1,1,3,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2012,MIA,MIA,71,59,5,1,6,25.577464788732396,25.423728813559322,3.056338028169014,2.9322033898305087,74.32394366197182,245.09859154929578,31.001956030314407,13,35,20,41,22,114.63414634146342,3,3,0.04225352112676056,0.05084745762711865,25.333333333333332,2.0,1,2,1,1,1,5,4,0.07042253521126761,0.06779661016949153,24.6,2.0,2,3,1,3,3,8,5,0.11267605633802817,0.0847457627118644,25.875,3.625,1,3,2,4,1,5,4,0.07042253521126761,0.06779661016949153,24.2,2.0,1,4,1,3,2,11,8,0.15492957746478872,0.13559322033898305,25.363636363636363,2.5454545454545454,2,5,1,7,5,10,9,0.14084507042253522,0.15254237288135594,25.7,3.5,3,4,4,6,4,9,9,0.1267605633802817,0.15254237288135594,25.555555555555557,3.111111111111111,2,5,3,5,3,16,14,0.22535211267605634,0.23728813559322035,25.375,2.9375,1,9,4,10,2,4,3,0.056338028169014086,0.05084745762711865,29.25,6.0,0,0,3,2,1,0,0,0.0,0.0,,,0,0,0,0,0
2012,MIN,MIN,56,55,1,0,0,25.642857142857142,25.672727272727272,3.1607142857142856,3.1636363636363636,74.5,244.41071428571428,30.75943972709765,9,28,15,45,18,120.15555555555555,3,3,0.05357142857142857,0.05454545454545454,24.333333333333332,2.6666666666666665,0,2,1,2,1,4,4,0.07142857142857142,0.07272727272727272,25.75,3.0,0,2,1,3,2,6,5,0.10714285714285714,0.09090909090909091,25.333333333333332,3.6666666666666665,1,2,2,6,3,4,4,0.07142857142857142,0.07272727272727272,24.0,1.5,1,3,0,3,2,9,9,0.16071428571428573,0.16363636363636364,26.22222222222222,3.111111111111111,2,3,2,9,2,9,9,0.16071428571428573,0.16363636363636364,26.555555555555557,4.222222222222222,0,4,4,8,2,7,7,0.125,0.12727272727272726,26.0,3.142857142857143,1,2,2,5,2,11,11,0.19642857142857142,0.2,24.727272727272727,2.3636363636363638,3,9,1,8,4,3,3,0.05357142857142857,0.05454545454545454,27.666666666666668,5.0,1,1,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,NE,NWE,69,59,4,2,4,25.89855072463768,25.76271186440678,3.420289855072464,3.23728813559322,73.7536231884058,248.81159420289856,31.982972425393633,10,36,19,48,26,99.66666666666667,2,2,0.028985507246376812,0.03389830508474576,29.5,6.5,0,1,1,2,1,6,5,0.08695652173913043,0.0847457627118644,24.5,2.0,1,4,0,3,2,8,6,0.11594202898550725,0.1016949152542373,28.125,5.75,0,2,4,6,2,6,3,0.08695652173913043,0.05084745762711865,26.333333333333332,4.833333333333333,0,3,3,5,3,11,11,0.15942028985507245,0.1864406779661017,25.90909090909091,3.0,1,6,2,7,3,12,11,0.17391304347826086,0.1864406779661017,24.916666666666668,2.3333333333333335,4,8,2,9,6,8,6,0.11594202898550725,0.1016949152542373,26.625,4.125,1,3,3,5,4,13,12,0.18840579710144928,0.2033898305084746,24.846153846153847,2.5384615384615383,3,7,3,9,5,3,3,0.043478260869565216,0.05084745762711865,26.0,3.0,0,2,1,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,NO,NOR,62,55,5,0,2,26.258064516129032,26.254545454545454,3.8225806451612905,3.8181818181818183,73.45161290322581,242.30645161290323,31.383479316550076,8,25,24,34,24,83.05882352941177,2,2,0.03225806451612903,0.03636363636363636,29.0,7.0,0,0,1,1,1,6,5,0.0967741935483871,0.09090909090909091,25.166666666666668,3.1666666666666665,1,3,2,2,1,7,6,0.11290322580645161,0.10909090909090909,27.571428571428573,5.142857142857143,1,2,5,3,2,4,3,0.06451612903225806,0.05454545454545454,27.75,4.75,0,2,2,3,3,10,8,0.16129032258064516,0.14545454545454545,26.4,3.5,1,4,4,6,2,10,10,0.16129032258064516,0.18181818181818182,25.5,3.3,2,5,4,7,7,8,8,0.12903225806451613,0.14545454545454545,27.875,5.375,0,0,4,5,3,12,10,0.1935483870967742,0.18181818181818182,24.75,2.4166666666666665,3,8,2,6,5,3,3,0.04838709677419355,0.05454545454545454,25.333333333333332,3.0,0,1,0,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,NYG,NYG,60,55,5,0,0,26.3,26.30909090909091,3.816666666666667,3.890909090909091,74.25,247.18333333333334,31.338638758716495,8,26,22,49,25,108.71428571428571,2,2,0.03333333333333333,0.03636363636363636,32.0,9.0,0,0,2,2,2,7,5,0.11666666666666667,0.09090909090909091,24.714285714285715,2.5714285714285716,1,3,1,5,1,6,6,0.1,0.10909090909090909,24.333333333333332,2.5,1,3,1,5,4,4,3,0.06666666666666667,0.05454545454545454,24.75,2.5,1,1,0,4,2,10,9,0.16666666666666666,0.16363636363636364,27.8,4.8,0,4,5,9,4,10,9,0.16666666666666666,0.16363636363636364,26.4,4.0,2,6,4,9,5,7,7,0.11666666666666667,0.12727272727272726,26.571428571428573,3.857142857142857,0,3,3,4,2,11,11,0.18333333333333332,0.2,25.181818181818183,2.8181818181818183,3,6,3,10,5,3,3,0.05,0.05454545454545454,30.333333333333332,7.333333333333333,0,0,3,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,NYJ,NYJ,71,56,7,1,7,25.816901408450704,25.910714285714285,3.0704225352112675,3.107142857142857,73.78873239436619,246.0281690140845,31.56925400203816,12,37,20,46,28,96.21739130434783,3,3,0.04225352112676056,0.05357142857142857,24.666666666666668,2.0,0,2,0,3,2,8,8,0.11267605633802817,0.14285714285714285,24.625,2.0,1,5,0,5,1,10,5,0.14084507042253522,0.08928571428571429,25.4,2.9,2,5,3,10,6,5,4,0.07042253521126761,0.07142857142857142,25.6,1.8,1,4,0,2,1,10,9,0.14084507042253522,0.16071428571428573,26.1,3.5,1,5,3,6,4,8,6,0.11267605633802817,0.10714285714285714,25.875,2.875,2,4,3,4,4,11,8,0.15492957746478872,0.14285714285714285,26.727272727272727,4.454545454545454,2,4,5,6,5,13,10,0.18309859154929578,0.17857142857142858,26.076923076923077,3.1538461538461537,3,7,5,9,5,3,3,0.04225352112676056,0.05357142857142857,26.333333333333332,3.3333333333333335,0,1,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2012,PHI,PHI,69,57,6,1,4,25.594202898550726,25.82456140350877,3.0579710144927534,3.2280701754385963,73.71014492753623,247.6231884057971,31.857837344481588,13,37,19,50,23,113.0,3,2,0.043478260869565216,0.03508771929824561,27.666666666666668,5.333333333333333,1,1,2,3,3,5,5,0.07246376811594203,0.08771929824561403,22.4,1.0,2,4,0,4,1,8,6,0.11594202898550725,0.10526315789473684,24.5,2.25,2,5,1,7,3,4,3,0.057971014492753624,0.05263157894736842,25.5,2.75,1,2,1,2,0,14,10,0.2028985507246377,0.17543859649122806,26.428571428571427,3.2142857142857144,2,7,4,11,2,12,11,0.17391304347826086,0.19298245614035087,26.75,4.25,2,4,6,8,6,9,8,0.13043478260869565,0.14035087719298245,24.333333333333332,2.111111111111111,2,6,2,6,3,10,9,0.14492753623188406,0.15789473684210525,25.0,2.6,1,6,1,8,5,4,3,0.057971014492753624,0.05263157894736842,28.25,5.0,0,2,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
