player_id,player,team,conference,season,draft_year,draft_overall,position,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
3126362,Christian Miller,Alabama,SEC,2018,2019,115,Outside Linebacker,1.0,12.0,8.0,16.0,0.0,11.0,34.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126364,Ross Pierschbacher,Alabama,SEC,2018,2019,153,Offensive Guard,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126367,Bo Scarbrough,Alabama,SEC,2015,2018,236,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,24.0,1.0,104.0,5.8
3126367,Bo Scarbrough,Alabama,SEC,2016,2018,236,Running Back,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,0.0,22.0,5.5,125.0,85.0,11.0,812.0,6.5
3126367,Bo Scarbrough,Alabama,SEC,2017,2018,236,Running Back,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,17.0,0.0,109.0,6.4,124.0,44.0,8.0,596.0,4.8
3126368,JK Scott,Alabama,SEC,2014,2018,172,Punter,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,31.0,73.0,55.0,5.0,2640.0,48.0,,,,,,,,,,
3126368,JK Scott,Alabama,SEC,2015,2018,172,Punter,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0,59.0,70.0,0.0,3094.0,44.2,,,,,,,,,,
3126368,JK Scott,Alabama,SEC,2016,2018,172,Punter,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,66.0,64.0,0.0,3020.0,47.2,,,,,,,,,,
3126368,JK Scott,Alabama,SEC,2017,2018,172,Punter,,,,,,,,,,,,,,,,,,,,3.0,1.0,48.0,0.333,11.0,8.0,8.0,1.0,1.0,0.0,1.0,0.0,-9.0,-9.0,,,,,,0.0,64.0,54.0,0.0,2320.0,43.0,,,,,,,,,,
3126486,Deebo Samuel,South Carolina,SEC,2015,2019,36,Wide Receiver,,,,,,,,,,,,,,,24.0,24.0,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,12.0,1.0,161.0,13.4,,,,,
3126486,Deebo Samuel,South Carolina,SEC,2016,2019,36,Wide Receiver,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,,,,,26.9,100.0,16.0,1.0,431.0,,,,,,,,1.0,1.0,0.0,1.0,1.0,33.0,33.0,2.7,7.0,3.0,0.0,8.0,,,,,,,47.0,59.0,1.0,783.0,13.3,15.0,23.0,6.0,98.0,6.5
3126486,Deebo Samuel,South Carolina,SEC,2017,2019,36,Wide Receiver,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,97.0,97.0,2.0,2.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,15.0,3.0,250.0,16.7,2.0,25.0,1.0,30.0,15.0
3126486,Deebo Samuel,South Carolina,SEC,2018,2019,36,Wide Receiver,,,,,,,,0.0,0.0,2.0,,,,,24.5,90.0,24.0,1.0,587.0,,,,,,,,1.0,1.0,0.0,1.0,1.0,13.0,13.0,,,,,,,,,,,,89.0,62.0,11.0,882.0,14.2,8.0,11.0,0.0,26.0,3.3
3127264,Andre Dillard,Washington State,Pac-12,2016,2019,22,Offensive Tackle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127264,Andre Dillard,Washington State,Pac-12,2018,2019,22,Offensive Tackle,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127287,Budda Baker,Washington,Pac-12,2014,2017,36,Safety,,,,,,,,,,,44.0,1.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127287,Budda Baker,Washington,Pac-12,2015,2017,36,Safety,,,,,,,,,,,0.0,2.0,0.0,0.0,40.0,40.0,1.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127287,Budda Baker,Washington,Pac-12,2016,2017,36,Safety,5.0,1.0,3.0,48.0,0.0,10.0,70.0,,,,9.0,2.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-1.0,-1.0
3127292,Will Dissly,Washington,Pac-12,2016,2018,120,Tight End,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,4.0,1.0,47.0,11.8,,,,,
3127292,Will Dissly,Washington,Pac-12,2017,2018,120,Tight End,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,20.0,2.0,281.0,14.1,,,,,
3127294,Greg Gaines,Washington,Pac-12,2016,2019,134,Defensive Tackle,0.0,0.0,3.5,21.0,0.0,8.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127294,Greg Gaines,Washington,Pac-12,2017,2019,134,Defensive Tackle,3.0,0.0,1.5,16.0,0.0,5.0,30.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127294,Greg Gaines,Washington,Pac-12,2018,2019,134,Defensive Tackle,0.0,2.0,3.5,24.0,0.0,6.5,52.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127299,Sidney Jones,Washington,Pac-12,2014,2017,43,Cornerback,,,,,,,,,,,11.0,2.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127299,Sidney Jones,Washington,Pac-12,2015,2017,43,Cornerback,,,,,,,,,,,31.3,4.0,1.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127299,Sidney Jones,Washington,Pac-12,2016,2017,43,Cornerback,6.0,0.0,0.0,27.0,0.0,2.5,39.0,,,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127304,Kaleb McGary,Washington,Pac-12,2016,2019,31,Offensive Tackle,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127306,Dante Pettis,Washington,Pac-12,2014,2018,44,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,87.0,29.0,1.0,288.0,,,,,,,48.0,17.0,1.0,259.0,15.2,,,,,
3127306,Dante Pettis,Washington,Pac-12,2015,2018,44,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,89.0,16.0,2.0,271.0,,,,,,,33.0,30.0,1.0,414.0,13.8,1.0,0.0,0.0,-8.0,-8.0
3127306,Dante Pettis,Washington,Pac-12,2016,2018,44,Wide Receiver,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,4.0,2.0,0.0,0.5,1.0,89.0,22.3,11.0,68.0,26.0,2.0,287.0,,,,,,,61.0,53.0,15.0,822.0,15.5,,,,,
3127306,Dante Pettis,Washington,Pac-12,2017,2018,44,Wide Receiver,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,36.0,36.0,19.5,77.0,22.0,4.0,428.0,,,,,,,73.0,63.0,7.0,761.0,12.1,3.0,32.0,0.0,50.0,16.7
3127310,Drew Sample,Washington,Pac-12,2015,2019,52,Tight End,,,,,,,,,,,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,5.0,2.0,45.0,9.0,,,,,
3127310,Drew Sample,Washington,Pac-12,2016,2019,52,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,9.0,0.0,106.0,11.8,,,,,
3127310,Drew Sample,Washington,Pac-12,2017,2019,52,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,7.0,0.0,84.0,12.0,,,,,
3127310,Drew Sample,Washington,Pac-12,2018,2019,52,Tight End,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,24.0,3.0,245.0,10.2,,,,,
3127367,Saquan Hampton,Rutgers,Big Ten,2015,2019,177,Safety,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127367,Saquan Hampton,Rutgers,Big Ten,2016,2019,177,Safety,1.0,0.0,0.0,30.0,0.0,3.0,46.0,,,,30.0,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127367,Saquan Hampton,Rutgers,Big Ten,2017,2019,177,Safety,3.0,0.0,0.0,22.0,0.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,
3127367,Saquan Hampton,Rutgers,Big Ten,2018,2019,177,Safety,11.0,0.0,0.0,41.0,0.0,3.0,62.0,,,,1.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,-5.0,0.0,1.0,0.0,-5.0,,,,,,,,,,,,,,,,
3127586,Jeremy McNichols,Boise State,Mountain West,2014,2017,162,Running Back,,,,,,,,,,,,,,,19.7,30.0,20.0,0.0,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,15.0,1.0,155.0,10.3,17.0,28.0,1.0,159.0,9.4
3127586,Jeremy McNichols,Boise State,Mountain West,2015,2017,162,Running Back,,,,,,,,,,,,,,,17.8,29.0,5.0,0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,51.0,6.0,460.0,9.0,240.0,88.0,20.0,1337.0,5.6
3127586,Jeremy McNichols,Boise State,Mountain West,2016,2017,162,Running Back,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,,,,,18.0,21.0,4.0,0.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,37.0,4.0,474.0,12.8,314.0,80.0,23.0,1709.0,5.4
3128252,Chris Covington,Indiana,Big Ten,2014,2018,193,Outside Linebacker,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,2.0,0.25,0.0,31.0,2.6,,,,,,,,,,,,,,,,,17.0,29.0,0.0,91.0,5.4
3128252,Chris Covington,Indiana,Big Ten,2016,2018,193,Outside Linebacker,0.0,1.0,2.0,19.0,0.0,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128252,Chris Covington,Indiana,Big Ten,2017,2018,193,Outside Linebacker,5.0,5.0,3.0,50.0,0.0,12.0,85.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128263,Wes Martin,Indiana,Big Ten,2017,2019,131,Offensive Guard,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128317,Juwann Winfree,Colorado,Pac-12,2017,2019,187,Wide Receiver,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,21.0,2.0,325.0,15.5,,,,,
3128317,Juwann Winfree,Colorado,Pac-12,2018,2019,187,Wide Receiver,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,28.0,2.0,324.0,11.6,,,,,
3128317,Juwann Winfree,Maryland,Big Ten,2014,2019,187,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,11.0,2.0,158.0,14.4,,,,,
3128429,Courtland Sutton,SMU,American Athletic,2014,2018,40,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,2.0,0.0,27.0,13.5,,,,,
3128429,Courtland Sutton,SMU,American Athletic,2015,2018,40,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,0.0,75.0,37.5,-8.0,-8.0,1.0,0.0,-8.0,,,,,,,51.0,49.0,9.0,862.0,17.6,,,,,
3128429,Courtland Sutton,SMU,American Athletic,2016,2018,40,Wide Receiver,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,76.0,10.0,1246.0,16.4,,,,,
3128429,Courtland Sutton,SMU,American Athletic,2017,2018,40,Wide Receiver,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,68.0,12.0,1085.0,16.0,1.0,2.0,1.0,2.0,2.0
3128451,Tre'Quan Smith,UCF,American Athletic,2015,2018,91,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,52.0,4.0,724.0,13.9,,,,,
3128451,Tre'Quan Smith,UCF,American Athletic,2016,2018,91,Wide Receiver,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,57.0,5.0,853.0,15.0,,,,,
3128451,Tre'Quan Smith,UCF,American Athletic,2017,2018,91,Wide Receiver,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,59.0,13.0,1171.0,19.8,5.0,15.0,1.0,23.0,4.6
3128452,Jordan Akins,UCF,American Athletic,2014,2018,98,Tight End,,,,,,,,,,,,,,,22.7,68.0,16.0,0.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,12.0,0.0,135.0,11.3,,,,,
3128452,Jordan Akins,UCF,American Athletic,2015,2018,98,Tight End,,,,,,,,,,,,,,,24.8,44.0,6.0,0.0,149.0,,,,,,,,,,,,,,,7.5,9.0,2.0,0.0,15.0,,,,,,,33.0,14.0,2.0,152.0,10.9,,,,,
3128452,Jordan Akins,UCF,American Athletic,2016,2018,98,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,23.0,2.0,347.0,15.1,,,,,
3128452,Jordan Akins,UCF,American Athletic,2017,2018,98,Tight End,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,32.0,4.0,515.0,16.1,,,,,
3128685,Armon Watts,Arkansas,SEC,2016,2019,190,Defensive Tackle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128685,Armon Watts,Arkansas,SEC,2017,2019,190,Defensive Tackle,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128685,Armon Watts,Arkansas,SEC,2018,2019,190,Defensive Tackle,2.0,3.0,7.0,25.0,0.0,8.5,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128689,Frank Ragnow,Arkansas,SEC,2016,2018,20,Center,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128707,Lamont Gaillard,Georgia,SEC,2016,2019,179,Center,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128713,Isaiah Wynn,Georgia,SEC,2016,2018,23,Offensive Guard,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128715,Lorenzo Carter,Georgia,SEC,2016,2018,66,Outside Linebacker,0.0,1.0,5.0,23.0,0.0,6.0,44.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128715,Lorenzo Carter,Georgia,SEC,2017,2018,66,Outside Linebacker,0.0,4.0,4.5,28.0,0.0,7.5,58.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128720,Nick Chubb,Georgia,SEC,2014,2018,35,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,18.0,2.0,213.0,11.8,219.0,83.0,14.0,1547.0,7.1
3128720,Nick Chubb,Georgia,SEC,2015,2018,35,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,4.0,1.0,32.0,8.0,92.0,83.0,7.0,747.0,8.1
3128720,Nick Chubb,Georgia,SEC,2016,2018,35,Running Back,,,,,,,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,5.0,1.0,86.0,17.2,224.0,55.0,8.0,1130.0,5.0
3128720,Nick Chubb,Georgia,SEC,2017,2018,35,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,0.0,30.0,7.5,223.0,55.0,15.0,1345.0,6.0
3128721,Sony Michel,Georgia,SEC,2014,2018,31,Running Back,,,,,,,,,,,,,,,18.5,20.0,2.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,7.0,1.0,106.0,15.1,64.0,75.0,5.0,410.0,6.4
3128721,Sony Michel,Georgia,SEC,2015,2018,31,Running Back,,,,,,,,,,,,,,,11.3,17.0,3.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,26.0,3.0,270.0,10.4,219.0,66.0,8.0,1161.0,5.3
3128721,Sony Michel,Georgia,SEC,2016,2018,31,Running Back,,,,,,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,22.0,1.0,149.0,6.8,152.0,42.0,4.0,840.0,5.5
3128721,Sony Michel,Georgia,SEC,2017,2018,31,Running Back,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,9.0,1.0,96.0,10.7,156.0,75.0,16.0,1227.0,7.9
3128724,Isaiah McKenzie,Georgia,SEC,2014,2017,172,Wide Receiver,,,,,,,,,,,,,,,28.1,90.0,11.0,1.0,309.0,,,,,,,,,,,,,,,11.5,59.0,20.0,2.0,230.0,,,,,,,36.0,6.0,0.0,67.0,11.2,7.0,49.0,0.0,78.0,11.1
3128724,Isaiah McKenzie,Georgia,SEC,2015,2017,172,Wide Receiver,,,,,,,,,,,,,,,10.5,18.0,4.0,0.0,42.0,,,,,,,,,,,,,,,12.8,77.0,17.0,2.0,217.0,,,,,,,30.0,10.0,0.0,123.0,12.3,11.0,26.0,2.0,117.0,10.6
3128724,Isaiah McKenzie,Georgia,SEC,2016,2017,172,Wide Receiver,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,,,,,12.0,24.0,2.0,0.0,24.0,,,,,,,,,,,,,,,9.8,82.0,25.0,1.0,245.0,,,,,,,77.0,44.0,7.0,633.0,14.4,19.0,55.0,2.0,134.0,7.1
3128740,Breeland Speaks,Ole Miss,SEC,2016,2018,46,Defensive End,1.0,8.0,1.0,11.0,0.0,1.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128740,Breeland Speaks,Ole Miss,SEC,2017,2018,46,Defensive End,1.0,8.0,7.0,27.0,0.0,8.0,67.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128743,Ken Webster,Ole Miss,SEC,2014,2019,252,Cornerback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,
3128743,Ken Webster,Ole Miss,SEC,2015,2019,252,Cornerback,,,,,,,,,,,-2.0,1.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128743,Ken Webster,Ole Miss,SEC,2017,2019,252,Cornerback,2.0,0.0,0.0,21.0,0.0,1.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128743,Ken Webster,Ole Miss,SEC,2018,2019,252,Cornerback,6.0,0.0,0.0,26.0,0.0,1.0,33.0,,,,15.0,2.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128774,Kalen Ballage,Arizona State,Pac-12,2014,2018,131,Running Back,,,,,,,,,,,,,,,31.2,96.0,6.0,0.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,6.0,1.0,64.0,10.7,42.0,12.0,3.0,126.0,3.0
3128774,Kalen Ballage,Arizona State,Pac-12,2015,2018,131,Running Back,,,,,,,,,,,,,,,8.7,27.0,3.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,0.0,60.0,5.0,125.0,65.0,4.0,653.0,5.2
3128774,Kalen Ballage,Arizona State,Pac-12,2016,2018,131,Running Back,,,,,,,,3.0,2.0,0.0,,,,,22.7,36.0,18.0,0.0,409.0,,,,,,,,4.0,3.0,0.0,0.75,1.0,30.0,7.5,-6.0,0.0,1.0,0.0,-6.0,,,,,,,71.0,44.0,1.0,469.0,10.7,126.0,75.0,14.0,536.0,4.3
3128774,Kalen Ballage,Arizona State,Pac-12,2017,2018,131,Running Back,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,20.8,51.0,21.0,0.0,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,0.0,91.0,4.6,157.0,35.0,6.0,669.0,4.3
3128801,Christian Sam,Arizona State,Pac-12,2014,2018,178,Outside Linebacker,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128801,Christian Sam,Arizona State,Pac-12,2015,2018,178,Outside Linebacker,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128801,Christian Sam,Arizona State,Pac-12,2016,2018,178,Outside Linebacker,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128801,Christian Sam,Arizona State,Pac-12,2017,2018,178,Outside Linebacker,1.0,1.0,3.0,87.0,0.0,9.5,127.0,,,,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128815,Renell Wren,Arizona State,Pac-12,2016,2019,125,Defensive Tackle,3.0,0.0,1.5,11.0,0.0,6.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128815,Renell Wren,Arizona State,Pac-12,2017,2019,125,Defensive Tackle,0.0,0.0,0.5,12.0,0.0,3.0,21.0,1.0,1.0,0.0,-4.0,1.0,0.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128815,Renell Wren,Arizona State,Pac-12,2018,2019,125,Defensive Tackle,2.0,0.0,1.0,20.0,0.0,4.5,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128843,Alex McGough,Florida International,Conference USA,2014,2018,220,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,138.0,10.0,0.504,14.0,1680.0,6.1,,,,,,,,,,,,,,,,,97.0,26.0,4.0,92.0,0.9
3128843,Alex McGough,Florida International,Conference USA,2015,2018,220,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0,269.0,8.0,0.64,21.0,2722.0,6.5,,,,,,,,,,,,,,,,,88.0,29.0,3.0,95.0,1.1
3128843,Alex McGough,Florida International,Conference USA,2016,2018,220,Quarterback,,,,,,,,4.0,2.0,0.0,,,,,,,,,,,,,,,,,286.0,167.0,11.0,0.584,13.0,1891.0,6.6,,,,,,,,,,,,,,,,,45.0,35.0,4.0,117.0,2.6
3128843,Alex McGough,Florida International,Conference USA,2017,2018,220,Quarterback,,,,,,,,6.0,2.0,0.0,,,,,,,,,,,,,,,,,355.0,232.0,8.0,0.654,17.0,2798.0,7.9,,,,,,,,,,,,,,,,,78.0,60.0,5.0,231.0,3.0
3129302,DeShone Kizer,Notre Dame,FBS Independents,2015,2017,52,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0,211.0,10.0,0.63,21.0,2884.0,8.6,,,,,,0.0,43.0,2.0,0.0,81.0,40.5,,,,,,134.0,79.0,10.0,520.0,3.9
3129302,DeShone Kizer,Notre Dame,FBS Independents,2016,2017,52,Quarterback,,,,,,,,5.0,3.0,0.0,,,,,,,,,,,,,,,,,361.0,212.0,9.0,0.587,26.0,2925.0,8.1,,,,,,0.0,37.0,1.0,0.0,37.0,37.0,4.0,1.0,0.0,4.0,4.0,129.0,49.0,8.0,472.0,3.7
3129308,Quenton Nelson,Notre Dame,FBS Independents,2016,2018,6,Offensive Guard,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129308,Quenton Nelson,Notre Dame,FBS Independents,2017,2018,6,Offensive Guard,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129310,Drue Tranquill,Notre Dame,FBS Independents,2014,2019,130,Inside Linebacker,,,,,,,,,,,-2.0,1.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
