draft_season,pick,pick_was_traded,pick_trade_count,pick_future_trade_count,pick_same_year_trade_count,pick_post_year_trade_count,pick_ever_conditional,pick_first_trade_date,pick_last_trade_date,pick_first_gave_team,pick_first_received_team,pick_last_gave_team,pick_last_received_team,pick_trade_team_chain,pick_trade_n_distinct_teams,pick_approx_value_points
2010,14,True,1,1,0,0,False,2009-04-25,2009-04-25,DEN,SEA,DEN,SEA,DEN | SEA,2,1100.0
2010,17,True,1,1,0,0,False,2009-04-25,2009-04-25,CAR,SF,CAR,SF,CAR | SF,2,950.0
2010,22,True,1,0,1,0,False,2010-04-22,2010-04-22,NE,DEN,NE,DEN,DEN | NE,2,780.0
2010,24,True,3,0,3,0,False,2010-04-22,2010-04-22,PHI,DEN,NE,DAL,DAL | DEN | NE | PHI,4,740.0
2010,25,True,1,0,1,0,False,2010-04-22,2010-04-22,BAL,DEN,BAL,DEN,BAL | DEN,2,720.0
2010,27,True,1,0,1,0,False,2010-04-22,2010-04-22,DAL,NE,DAL,NE,DAL | NE,2,680.0
2010,28,True,1,0,1,0,False,2010-04-22,2010-04-22,SD,MIA,SD,MIA,MIA | SD,2,660.0
2010,30,True,1,0,1,0,False,2010-04-22,2010-04-22,MIN,DET,MIN,DET,DET | MIN,2,620.0
2010,34,True,1,0,1,0,False,2010-04-22,2010-04-22,DET,MIN,DET,MIN,DET | MIN,2,561.8676088948529
2010,37,True,1,0,1,0,False,2010-04-05,2010-04-05,WAS,PHI,WAS,PHI,PHI | WAS,2,522.1640557764364
2010,39,True,1,0,1,0,False,2010-04-22,2010-04-22,OAK,TB,OAK,TB,OAK | TB,2,497.2662194405844
2010,40,True,2,0,2,0,False,2010-03-18,2010-04-22,SEA,SD,SD,MIA,MIA | SD | SEA,3,485.26609619157006
2010,42,True,3,1,2,0,False,2009-10-17,2010-04-23,CHI,TB,OAK,NE,CHI | NE | OAK | TB,4,462.1276290591479
2010,43,True,2,0,2,0,False,2010-04-14,2010-04-22,MIA,DEN,DEN,BAL,BAL | DEN | MIA,3,450.9754769750521
2010,44,True,2,1,1,0,False,2009-04-26,2010-04-23,JAX,NE,NE,OAK,JAX | NE | OAK,3,440.09245075205274
2010,47,True,2,1,1,0,False,2009-04-26,2010-04-23,TEN,NE,NE,ARI,ARI | NE | TEN,3,408.9939611455477
2010,51,True,1,0,1,0,False,2010-04-23,2010-04-23,HOU,MIN,HOU,MIN,HOU | MIN,2,370.9205240505338
2010,55,True,1,0,1,0,False,2010-04-23,2010-04-23,PHI,DAL,PHI,DAL,DAL | PHI,2,336.3913608322486
2010,58,True,2,0,2,0,False,2010-04-23,2010-04-23,ARI,NE,NE,HOU,ARI | HOU | NE,3,312.620757131406
2010,59,True,2,0,2,0,False,2010-04-23,2010-04-23,DAL,PHI,PHI,CLE,CLE | DAL | PHI,3,305.0765333954813
2010,60,True,1,0,1,0,False,2010-03-18,2010-03-18,SD,SEA,SD,SEA,SD | SEA,2,297.71436830563
2010,62,True,2,0,2,0,False,2010-04-23,2010-04-23,MIN,HOU,HOU,NE,HOU | MIN | NE,3,283.5187461924169
2010,70,True,3,1,2,0,False,2009-04-26,2010-04-22,SEA,PHI,DEN,BAL,BAL | DEN | PHI | SEA,4,230.4458711454806
2010,71,True,2,0,2,0,False,2010-04-23,2010-04-23,CLE,PHI,PHI,GB,CLE | GB | PHI,3,224.44148105958462
2010,79,True,1,0,1,0,False,2010-04-23,2010-04-23,SF,SD,SF,SD,SD | SF,2,181.70910201648016
2010,85,True,1,0,1,0,False,2010-03-15,2010-03-15,OAK,CLE,OAK,CLE,CLE | OAK,2,155.0893048490769
2010,86,True,1,0,1,0,False,2010-04-23,2010-04-23,GB,PHI,GB,PHI,GB | PHI,2,151.0483702910592
2010,87,True,1,0,1,0,False,2010-04-22,2010-04-22,PHI,DEN,PHI,DEN,DEN | PHI,2,147.1127244382688
2010,88,True,1,0,1,0,False,2010-03-06,2010-03-06,BAL,ARI,BAL,ARI,ARI | BAL,2,143.2796239373333
2010,89,True,2,0,2,0,False,2010-04-23,2010-04-23,ARI,NE,NE,CAR,ARI | CAR | NE,3,139.54639691441523
2010,90,True,1,0,1,0,False,2010-04-22,2010-04-22,DAL,NE,DAL,NE,DAL | NE,2,135.91044111277512
2010,91,True,1,0,1,0,False,2010-04-23,2010-04-23,SD,SF,SD,SF,SD | SF,2,132.3692220788611
2010,93,True,2,0,2,0,False,2010-04-23,2010-04-23,MIN,HOU,HOU,KC,HOU | KC | MIN,3,125.56118496208103
2010,100,True,1,0,1,0,False,2010-04-22,2010-04-22,DET,MIN,DET,MIN,DET | MIN,2,102.46706518524651
2010,102,True,1,0,1,0,False,2010-04-23,2010-04-23,KC,HOU,KC,HOU,HOU | KC,2,96.30469311789194
2010,104,True,2,0,2,0,False,2010-04-05,2010-04-24,WAS,PHI,SEA,TEN,PHI | SEA | TEN | WAS,4,90.51292627308231
2010,105,True,1,0,1,0,False,2010-04-02,2010-04-02,CLE,PHI,CLE,PHI,CLE | PHI,2,87.74900141511668
2010,108,True,1,0,1,0,False,2010-04-24,2010-04-24,JAX,OAK,JAX,OAK,JAX | OAK,2,79.9533958321667
2010,110,True,1,0,1,0,False,2010-04-22,2010-04-22,MIA,SD,MIA,SD,MIA | SD,2,75.14499644768598
2010,111,True,1,0,1,0,False,2010-04-24,2010-04-24,TEN,SEA,TEN,SEA,SEA | TEN,2,72.85035045417483
2010,112,True,1,0,1,0,False,2010-04-24,2010-04-24,CAR,NYJ,CAR,NYJ,CAR | NYJ,2,70.6257743320383
2010,113,True,2,0,2,0,False,2010-04-22,2010-04-22,SF,DEN,DEN,NE,DEN | NE | SF,3,68.46912841054362
2010,114,True,1,0,1,0,False,2010-04-22,2010-04-22,DEN,BAL,DEN,BAL,BAL | DEN,2,66.37833835646687
2010,119,True,2,0,2,0,False,2010-04-22,2010-04-24,NE,DAL,DAL,MIA,DAL | MIA | NE,3,56.843951720921865
2010,122,True,1,0,1,0,False,2010-04-23,2010-04-23,GB,PHI,GB,PHI,GB | PHI,2,51.793945222315514
2010,123,True,2,0,2,0,False,2010-03-06,2010-04-24,BAL,ARI,ARI,NO,ARI | BAL | NO,3,50.21235264116127
2010,124,True,2,0,2,0,False,2010-03-08,2010-04-24,ARI,NYJ,NYJ,CAR,ARI | CAR | NYJ,3,48.679055957954645
2010,125,True,1,0,1,0,False,2010-04-23,2010-04-23,DAL,PHI,DAL,PHI,DAL | PHI,2,47.192580397341786
2010,126,True,2,0,2,0,False,2010-04-22,2010-04-24,SD,MIA,MIA,DAL,DAL | MIA | SD,3,45.75149621806973
2010,127,True,1,0,1,0,False,2010-03-17,2010-03-17,PHI,SEA,PHI,SEA,PHI | SEA,2,44.35441733781426
2010,128,True,1,0,1,0,False,2010-04-22,2010-04-22,MIN,DET,MIN,DET,DET | MIN,2,43.0
2010,130,True,1,0,1,0,False,2010-04-24,2010-04-24,NO,ARI,NO,ARI,ARI | NO,2,41.86239334404483
2010,133,True,1,0,1,0,False,2010-04-05,2010-04-05,DET,SEA,DET,SEA,DET | SEA,2,40.212164619745856
2010,134,True,1,0,1,0,False,2010-04-23,2010-04-23,CLE,PHI,CLE,PHI,CLE | PHI,2,39.67667325883394
2010,135,True,2,0,2,0,False,2010-04-21,2010-04-24,WAS,STL,STL,ATL,ATL | STL | WAS,3,39.14831284947172
2010,137,True,2,0,2,0,False,2010-04-02,2010-04-19,CLE,PHI,PHI,DEN,CLE | DEN | PHI,3,38.1126063083793
2010,139,True,1,0,1,0,False,2010-04-24,2010-04-24,SEA,NYJ,SEA,NYJ,NYJ | SEA,2,37.10430038716509
2010,144,True,1,0,1,0,False,2010-04-23,2010-04-23,KC,HOU,KC,HOU,HOU | KC,2,34.698703145794944
2010,145,True,1,0,1,0,False,2010-04-16,2010-04-16,SF,MIA,SF,MIA,MIA | SF,2,34.23663262695757
2010,146,True,4,1,3,0,False,2009-04-26,2010-04-24,DEN,DET,PHI,SD,CLE | DEN | DET | PHI | SD,5,33.78071533994218
2010,149,True,2,0,2,0,False,2010-03-08,2010-04-24,ATL,DET,ATL,STL,ATL | DET | STL,3,32.44906890675348
2010,150,True,1,0,1,0,False,2010-04-23,2010-04-23,HOU,NE,HOU,NE,HOU | NE,2,32.01695598188324
2010,153,True,2,0,2,0,False,2010-04-22,2010-04-24,TB,OAK,OAK,JAX,JAX | OAK | TB,3,30.754837497837325
2010,155,True,2,0,2,0,False,2010-04-12,2010-04-24,NYJ,PIT,PIT,ARI,ARI | NYJ | PIT,3,29.941188478294087
2010,157,True,1,0,1,0,False,2010-03-06,2010-03-06,ARI,BAL,ARI,BAL,ARI | BAL,2,29.149065331779774
2010,158,True,4,2,2,0,False,2008-08-28,2010-04-24,DAL,DEN,JAX,NO,DAL | DEN | JAX | NE | NO | OAK,6,28.76089740271087
2010,159,True,1,0,1,0,False,2010-04-24,2010-04-24,SD,PHI,SD,PHI,PHI | SD,2,28.377898570470364
2010,163,True,3,1,2,0,False,2009-04-26,2010-04-24,NO,PHI,WAS,MIA,MIA | NO | PHI | STL | WAS,5,26.238346877544192
2010,171,True,1,0,1,0,False,2010-03-08,2010-03-08,DET,ATL,DET,ATL,ATL | DET,2,22.063731831510403
2010,173,True,2,0,2,0,False,2010-04-22,2010-04-23,MIA,SD,SD,SF,MIA | SD | SF,3,21.128301986307918
2010,174,True,1,0,1,0,False,2010-04-24,2010-04-24,MIA,WAS,MIA,WAS,MIA | WAS,2,20.67556604315299
2010,175,True,1,1,0,0,False,2009-04-26,2009-04-26,OAK,CAR,OAK,CAR,CAR | OAK,2,20.23253129767865
2010,176,True,1,0,1,0,False,2010-04-24,2010-04-24,SEA,TEN,SEA,TEN,SEA | TEN,2,19.798989873223327
2010,179,True,1,0,1,0,False,2010-04-24,2010-04-24,MIA,DAL,MIA,DAL,DAL | MIA,2,18.553313004236372
2010,185,True,1,0,1,0,False,2010-04-24,2010-04-24,TEN,SEA,TEN,SEA,SEA | TEN,2,16.29214802288608
2010,189,True,1,0,1,0,False,2010-04-24,2010-04-24,ATL,STL,ATL,STL,ATL | STL,2,14.939965609475523
2010,190,True,1,0,1,0,False,2010-04-23,2010-04-23,NE,OAK,NE,OAK,NE | OAK,2,14.619832953983792
2010,195,True,1,0,1,0,False,2010-04-24,2010-04-24,ARI,PIT,ARI,PIT,ARI | PIT,2,12.448632796256481
2010,197,True,1,1,0,0,False,2009-08-31,2009-08-31,SD,HOU,SD,HOU,HOU | SD,2,11.511115293083504
2010,198,True,1,0,1,0,False,2010-04-24,2010-04-24,NYJ,CAR,NYJ,CAR,CAR | NYJ,2,11.069175606859458
2010,200,True,1,1,0,0,True,2009-04-26,2009-04-26,IND,PHI,IND,PHI,IND | PHI,2,10.235546239926343
2010,201,True,1,0,1,0,False,2010-04-24,2010-04-24,NO,ARI,NO,ARI,ARI | NO,2,9.842578749076635
2010,208,True,2,0,2,0,False,2010-04-21,2010-04-24,STL,WAS,WAS,NE,NE | STL | WAS,3,7.483314773547881
2010,209,True,1,1,0,0,False,2009-09-04,2009-09-04,DET,BUF,DET,BUF,BUF | DET,2,7.196012136163594
2010,211,True,1,0,1,0,False,2010-04-21,2010-04-21,WAS,STL,WAS,STL,STL | WAS,2,6.6540741224784865
2010,213,True,1,0,1,0,False,2010-04-05,2010-04-05,SEA,DET,SEA,DET,DET | SEA,2,6.1529499380531965
2010,214,True,2,0,2,0,False,2010-03-05,2010-04-22,DET,CLE,DET,MIN,CLE | DET | MIN,3,5.916723239271945
2010,217,True,1,1,0,0,False,2009-09-06,2009-09-06,JAX,TB,JAX,TB,JAX | TB,2,5.261079640198116
2010,219,True,1,0,1,0,False,2010-04-24,2010-04-24,MIA,WAS,MIA,WAS,MIA | WAS,2,4.8648630974661335
2010,220,True,2,0,2,0,False,2010-04-19,2010-04-24,DEN,DET,DET,PHI,DEN | DET | PHI,3,4.678089182334822
2010,225,True,2,0,2,0,False,2010-04-21,2010-04-24,PIT,TB,TB,DEN,DEN | PIT | TB,3,3.830413122794295
2010,226,True,1,1,0,0,False,2009-09-01,2009-09-01,ATL,STL,ATL,STL,ATL | STL,2,3.668016172818685
2010,229,True,1,0,1,0,False,2010-04-24,2010-04-24,NE,WAS,NE,WAS,NE | WAS,2,3.2209806638985086
2010,231,True,3,2,1,0,False,2009-03-05,2010-04-24,PHI,NE,NE,WAS,DEN | NE | PHI | WAS,4,2.9536522918789987
2010,232,True,1,0,1,0,False,2010-04-24,2010-04-24,TB,DEN,TB,DEN,DEN | TB,2,2.82842712474619
2010,236,True,1,0,1,0,False,2010-04-24,2010-04-24,NYJ,SEA,NYJ,SEA,NYJ | SEA,2,2.378414230005442
2011,6,True,1,0,1,0,False,2011-04-28,2011-04-28,CLE,ATL,CLE,ATL,ATL | CLE,2,1600.0
2011,10,True,1,0,1,0,False,2011-04-28,2011-04-28,WAS,JAX,WAS,JAX,JAX | WAS,2,1300.0
2011,16,True,1,0,1,0,False,2011-04-28,2011-04-28,JAX,WAS,JAX,WAS,JAX | WAS,2,1000.0
2011,17,True,1,1,0,0,False,2009-09-06,2009-09-06,OAK,NE,OAK,NE,NE | OAK,2,950.0
2011,21,True,1,0,1,0,False,2011-04-28,2011-04-28,KC,CLE,KC,CLE,CLE | KC,2,800.0
2011,26,True,2,0,2,0,False,2011-04-28,2011-04-28,ATL,CLE,CLE,KC,ATL | CLE | KC,3,700.0
2011,28,True,1,0,1,0,False,2011-04-28,2011-04-28,NE,NO,NE,NO,NE | NO,2,660.0
2011,33,True,1,1,0,0,False,2010-04-23,2010-04-23,CAR,NE,CAR,NE,CAR | NE,2,575.7620074718054
2011,36,True,1,0,1,0,False,2011-04-29,2011-04-29,DEN,SF,DEN,SF,DEN | SF,2,535.0766269918975
2011,45,True,1,0,1,0,False,2011-04-29,2011-04-29,SF,DEN,SF,DEN,DEN | SF,2,429.4720557935401
2011,46,True,1,1,0,0,False,2010-04-14,2010-04-14,MIA,DEN,MIA,DEN,DEN | MIA,2,419.10795423174875
2011,49,True,2,0,2,0,False,2011-04-28,2011-04-29,JAX,WAS,WAS,IND,IND | JAX | WAS,3,389.492303392006
2011,53,True,2,0,2,0,False,2011-04-29,2011-04-29,IND,WAS,WAS,CHI,CHI | IND | WAS,3,353.2342846411855
2011,56,True,1,0,1,0,False,2011-04-28,2011-04-28,NO,NE,NO,NE,NE | NO,2,328.2735003541492
2011,57,True,1,0,1,0,False,2011-04-29,2011-04-29,SEA,DET,SEA,DET,DET | SEA,2,320.3515416333923
2011,59,True,1,0,1,0,False,2011-04-28,2011-04-28,ATL,CLE,ATL,CLE,ATL | CLE,2,305.0765333954813
2011,60,True,1,0,1,0,False,2011-04-29,2011-04-29,NE,HOU,NE,HOU,HOU | NE,2,297.71436830563
2011,62,True,2,0,2,0,False,2011-04-29,2011-04-29,CHI,WAS,WAS,MIA,CHI | MIA | WAS,3,283.5187461924169
2011,70,True,1,0,1,0,False,2011-04-28,2011-04-28,CLE,KC,CLE,KC,CLE | KC,2,230.4458711454806
2011,72,True,1,1,0,0,False,2010-06-21,2010-06-21,WAS,NO,WAS,NO,NO | WAS,2,218.59353855994584
2011,73,True,1,0,1,0,False,2011-04-29,2011-04-29,HOU,NE,HOU,NE,HOU | NE,2,212.89796732125947
2011,74,True,1,1,0,0,False,2010-10-06,2010-10-06,MIN,NE,MIN,NE,MIN | NE,2,207.3507972290508
2011,75,True,1,0,1,0,False,2011-04-29,2011-04-29,DET,SEA,DET,SEA,DET | SEA,2,201.94816161229585
2011,76,True,1,0,1,0,False,2011-04-29,2011-04-29,SF,JAX,SF,JAX,JAX | SF,2,196.6862945481459
2011,79,True,1,0,1,0,False,2011-04-29,2011-04-29,MIA,WAS,MIA,WAS,MIA | WAS,2,181.70910201648016
2011,80,True,1,0,1,0,False,2011-04-29,2011-04-29,JAX,SF,JAX,SF,JAX | SF,2,176.97457444503152
2011,85,True,1,0,1,0,False,2011-04-29,2011-04-29,PHI,BAL,PHI,BAL,BAL | PHI,2,155.0893048490769
2011,89,True,1,1,0,0,False,2010-03-18,2010-03-18,SEA,SD,SEA,SD,SD | SEA,2,139.54639691441523
2011,90,True,1,0,1,0,False,2011-04-29,2011-04-29,BAL,PHI,BAL,PHI,BAL | PHI,2,135.91044111277512
2011,92,True,1,0,1,0,False,2011-04-29,2011-04-29,NE,OAK,NE,OAK,NE | OAK,2,128.9202713956601
2011,99,True,2,2,0,0,False,2010-09-15,2010-10-12,DEN,NE,NE,SEA,DEN | NE | SEA,3,105.6945807583126
2011,104,True,1,0,1,0,False,2011-04-30,2011-04-30,PHI,TB,PHI,TB,PHI | TB,2,90.51292627308231
2011,105,True,1,0,1,0,False,2011-04-30,2011-04-30,HOU,WAS,HOU,WAS,HOU | WAS,2,87.74900141511668
2011,107,True,1,0,1,0,False,2011-04-29,2011-04-29,DET,SEA,DET,SEA,DET | SEA,2,82.47177410035772
2011,108,True,1,0,1,0,False,2011-04-29,2011-04-29,SF,DEN,SF,DEN,DEN | SF,2,79.9533958321667
2011,115,True,1,1,0,0,False,2010-04-23,2010-04-23,SD,SF,SD,SF,SD | SF,2,64.3513931789309
2011,116,True,1,0,1,0,False,2011-04-30,2011-04-30,TB,PHI,TB,PHI,PHI | TB,2,62.38634329516793
2011,118,True,1,0,1,0,False,2011-04-28,2011-04-28,ATL,CLE,ATL,CLE,ATL | CLE,2,58.63442692465892
2011,121,True,1,1,0,0,False,2010-04-24,2010-04-24,NO,JAX,NO,JAX,JAX | NO,2,53.42535492935984
2011,122,True,1,1,0,0,False,2010-10-05,2010-10-05,SEA,BUF,SEA,BUF,BUF | SEA,2,51.793945222315514
2011,124,True,1,0,1,0,False,2011-04-28,2011-04-28,ATL,CLE,ATL,CLE,ATL | CLE,2,48.679055957954645
2011,125,True,1,0,1,0,False,2011-04-29,2011-04-29,NE,OAK,NE,OAK,NE | OAK,2,47.192580397341786
2011,127,True,2,0,2,0,False,2011-04-29,2011-04-30,CHI,WAS,WAS,HOU,CHI | HOU | WAS,3,44.35441733781426
2011,129,True,1,0,1,0,False,2011-04-30,2011-04-30,GB,DEN,GB,DEN,DEN | GB,2,42.427384008372805
2011,135,True,2,2,0,0,False,2010-04-24,2010-10-19,DEN,TB,TB,KC,DEN | KC | TB,3,39.14831284947172
2011,138,True,1,0,1,0,False,2011-04-29,2011-04-29,HOU,NE,HOU,NE,HOU | NE,2,37.605074032686986
2011,141,True,2,0,2,0,False,2011-04-29,2011-04-30,SF,DEN,DEN,GB,DEN | GB | SF,3,36.12267017588604
2011,144,True,1,0,1,0,False,2011-04-30,2011-04-30,WAS,HOU,WAS,HOU,HOU | WAS,2,34.698703145794944
2011,145,True,1,0,1,0,False,2011-04-30,2011-04-30,STL,ATL,STL,ATL,ATL | STL,2,34.23663262695757
2011,146,True,1,0,1,0,False,2011-04-29,2011-04-29,MIA,WAS,MIA,WAS,MIA | WAS,2,33.78071533994218
2011,149,True,1,1,0,0,False,2010-04-24,2010-04-24,SD,PHI,SD,PHI,PHI | SD,2,32.44906890675348
2011,150,True,1,0,1,0,False,2011-04-30,2011-04-30,MIN,CLE,MIN,CLE,CLE | MIN,2,32.01695598188324
2011,152,True,2,0,2,0,False,2011-04-29,2011-04-30,IND,WAS,WAS,HOU,HOU | IND | WAS,3,31.16991639517594
2011,153,True,1,0,1,0,False,2011-04-30,2011-04-30,PHI,NYJ,PHI,NYJ,NYJ | PHI,2,30.754837497837325
2011,154,True,1,0,1,0,False,2011-04-29,2011-04-29,DET,SEA,DET,SEA,DET | SEA,2,30.345286061298786
2011,155,True,1,1,0,0,False,2010-06-21,2010-06-21,NO,WAS,NO,WAS,NO | WAS,2,29.941188478294087
2011,157,True,2,1,1,0,False,2010-09-01,2011-04-29,BAL,SEA,SEA,DET,BAL | DET | SEA,3,29.149065331779774
2011,158,True,1,0,1,0,False,2011-04-30,2011-04-30,ATL,STL,ATL,STL,ATL | STL,2,28.76089740271087
2011,161,True,1,0,1,0,False,2011-04-30,2011-04-30,NYJ,PHI,NYJ,PHI,NYJ | PHI,2,27.4000177384556
2011,163,True,1,0,1,0,False,2011-04-30,2011-04-30,GB,SF,GB,SF,GB | SF,2,26.238346877544192
2011,168,True,2,1,1,0,False,2010-03-15,2011-04-30,DEN,CLE,CLE,MIN,CLE | DEN | MIN,3,23.545099627104005
2011,170,True,1,0,1,0,False,2011-04-30,2011-04-30,CLE,MIN,CLE,MIN,CLE | MIN,2,22.546864647289553
2011,173,True,1,1,0,0,False,2010-08-18,2010-08-18,DET,SEA,DET,SEA,DET | SEA,2,21.128301986307918
2011,174,True,2,0,2,0,False,2011-04-30,2011-04-30,SF,GB,GB,MIA,GB | MIA | SF,3,20.67556604315299
2011,178,True,1,0,1,0,False,2011-04-30,2011-04-30,HOU,WAS,HOU,WAS,HOU | WAS,2,18.959577657116494
2011,179,True,1,0,1,0,False,2011-04-30,2011-04-30,MIA,GB,MIA,GB,GB | MIA,2,18.553313004236372
2011,180,True,1,1,0,0,False,2010-09-07,2010-09-07,STL,BAL,STL,BAL,BAL | STL,2,18.155753765114135
2011,182,True,1,0,1,0,False,2011-04-29,2011-04-29,JAX,SF,JAX,SF,JAX | SF,2,17.386009369028777
2011,184,True,2,2,0,0,False,2010-03-09,2010-09-03,TB,PHI,PHI,ARI,ARI | PHI | TB,3,16.648899610038093
2011,186,True,3,2,1,0,False,2010-04-24,2011-04-30,PHI,DET,DEN,GB,DEN | DET | GB | PHI,4,15.943040886593678
2011,187,True,1,1,0,0,False,2010-10-19,2010-10-19,KC,TB,KC,TB,KC | TB,2,15.60141439634249
2011,189,True,2,2,0,0,False,2009-09-05,2010-09-15,NO,NE,NE,DEN,DEN | NE | NO,3,14.939965609475523
2011,190,True,1,1,0,0,False,2010-08-17,2010-08-17,SEA,SF,SEA,SF,SEA | SF,2,14.619832953983792
2011,191,True,1,0,1,0,False,2011-04-29,2011-04-29,BAL,PHI,BAL,PHI,BAL | PHI,2,14.306560081157631
2011,193,True,1,0,1,0,False,2011-04-30,2011-04-30,NE,PHI,NE,PHI,NE | PHI,2,13.46250598229572
2011,194,True,2,0,2,0,False,2011-04-30,2011-04-30,NYJ,PHI,PHI,NE,NE | NYJ | PHI,3,12.94564766595343
2011,204,True,1,0,1,0,False,2011-04-30,2011-04-30,GB,DEN,GB,DEN,DEN | GB,2,8.751903472535176
2011,205,True,2,1,1,0,False,2010-09-04,2011-04-29,DEN,DET,DET,SEA,DEN | DET | SEA,3,8.41589663253425
2011,209,True,2,1,1,0,False,2010-03-09,2011-04-29,CLE,SEA,SEA,DET,CLE | DET | SEA,3,7.196012136163594
2011,210,True,1,1,0,0,False,2010-03-08,2010-03-08,DET,ATL,DET,ATL,ATL | DET,2,6.919739745126783
2011,217,True,1,0,1,0,False,2011-04-29,2011-04-29,MIA,WAS,MIA,WAS,MIA | WAS,2,5.261079640198116
2011,218,True,2,1,1,0,False,2010-05-25,2011-04-30,JAX,MIA,MIA,GB,GB | JAX | MIA,3,5.059094009250097
2011,219,True,1,0,1,0,False,2011-04-29,2011-04-29,OAK,NE,OAK,NE,NE | OAK,2,4.8648630974661335
2011,224,True,1,1,0,0,False,2010-09-04,2010-09-04,IND,WAS,IND,WAS,IND | WAS,2,4.0
2011,225,True,1,1,0,0,False,2010-09-04,2010-09-04,PHI,BAL,PHI,BAL,BAL | PHI,2,3.830413122794295
2011,227,True,1,0,1,0,False,2011-04-30,2011-04-30,PHI,NYJ,PHI,NYJ,NYJ | PHI,2,3.5125043207465994
2011,228,True,1,1,0,0,False,2010-09-07,2010-09-07,BAL,STL,BAL,STL,BAL | STL,2,3.363585661014858
2011,229,True,1,0,1,0,False,2011-04-30,2011-04-30,ATL,STL,ATL,STL,ATL | STL,2,3.2209806638985086
2011,230,True,1,1,0,0,False,2010-08-23,2010-08-23,NE,ATL,NE,ATL,ATL | NE,2,3.0844216508158815
2011,231,True,3,1,2,0,False,2009-09-06,2011-04-30,NYJ,DET,GB,MIA,DET | GB | MIA | NYJ | SF,5,2.9536522918789987
2012,2,True,1,0,1,0,False,2012-03-14,2012-03-14,STL,WAS,STL,WAS,STL | WAS,2,2600.0
2012,3,True,1,0,1,0,False,2012-04-26,2012-04-26,MIN,CLE,MIN,CLE,CLE | MIN,2,2200.0
2012,4,True,1,0,1,0,False,2012-04-26,2012-04-26,CLE,MIN,CLE,MIN,CLE | MIN,2,1800.0
2012,5,True,1,0,1,0,False,2012-04-26,2012-04-26,TB,JAX,TB,JAX,JAX | TB,2,1700.0
2012,6,True,2,0,2,0,False,2012-03-14,2012-04-26,WAS,STL,STL,DAL,DAL | STL | WAS,3,1600.0
2012,7,True,1,0,1,0,False,2012-04-26,2012-04-26,JAX,TB,JAX,TB,JAX | TB,2,1500.0
2012,12,True,1,0,1,0,False,2012-04-26,2012-04-26,SEA,PHI,SEA,PHI,PHI | SEA,2,1200.0
2012,14,True,1,0,1,0,False,2012-04-26,2012-04-26,DAL,STL,DAL,STL,DAL | STL,2,1100.0
2012,15,True,1,0,1,0,False,2012-04-26,2012-04-26,PHI,SEA,PHI,SEA,PHI | SEA,2,1050.0
2012,17,True,1,1,0,0,False,2011-10-18,2011-10-18,OAK,CIN,OAK,CIN,CIN | OAK,2,950.0
2012,21,True,1,0,1,0,False,2012-04-26,2012-04-26,CIN,NE,CIN,NE,CIN | NE,2,800.0
2012,22,True,1,1,0,0,False,2011-04-28,2011-04-28,ATL,CLE,ATL,CLE,ATL | CLE,2,780.0
2012,25,True,1,0,1,0,False,2012-04-26,2012-04-26,DEN,NE,DEN,NE,DEN | NE,2,720.0
2012,27,True,2,1,1,0,False,2011-04-28,2012-04-26,NO,NE,NE,CIN,CIN | NE | NO,3,680.0
2012,29,True,1,0,1,0,False,2012-04-26,2012-04-26,BAL,MIN,BAL,MIN,BAL | MIN,2,640.0
2012,31,True,2,0,2,0,False,2012-04-26,2012-04-26,NE,DEN,DEN,TB,DEN | NE | TB,3,600.0
2012,35,True,1,0,1,0,False,2012-04-26,2012-04-26,MIN,BAL,MIN,BAL,BAL | MIN,2,548.3085125943791
2012,36,True,1,0,1,0,False,2012-04-26,2012-04-26,TB,DEN,TB,DEN,DEN | TB,2,535.0766269918975
2012,39,True,1,0,1,0,False,2012-03-14,2012-03-14,WAS,STL,WAS,STL,STL | WAS,2,497.2662194405844
2012,43,True,1,0,1,0,False,2012-04-27,2012-04-27,SEA,NYJ,SEA,NYJ,NYJ | SEA,2,450.9754769750521
2012,45,True,2,0,2,0,False,2012-04-26,2012-04-27,DAL,STL,STL,CHI,CHI | DAL | STL,3,429.4720557935401
2012,47,True,1,0,1,0,False,2012-04-27,2012-04-27,NYJ,SEA,NYJ,SEA,NYJ | SEA,2,408.9939611455477
2012,48,True,1,1,0,0,False,2011-04-29,2011-04-29,OAK,NE,OAK,NE,NE | OAK,2,399.1240408695021
2012,50,True,1,0,1,0,False,2012-04-27,2012-04-27,CHI,STL,CHI,STL,CHI | STL,2,380.0930008403369
2012,51,True,2,1,1,0,False,2011-07-29,2012-04-27,ARI,PHI,PHI,GB,ARI | GB | PHI,3,370.9205240505338
2012,58,True,1,0,1,0,False,2012-04-27,2012-04-27,HOU,TB,HOU,TB,HOU | TB,2,312.620757131406
2012,59,True,1,0,1,0,False,2012-04-27,2012-04-27,GB,PHI,GB,PHI,GB | PHI,2,305.0765333954813
2012,62,True,1,0,1,0,False,2012-04-27,2012-04-27,NE,GB,NE,GB,GB | NE,2,283.5187461924169
2012,67,True,1,0,1,0,False,2012-04-27,2012-04-27,CLE,DEN,CLE,DEN,CLE | DEN,2,249.44014354004796
2012,68,True,1,0,1,0,False,2012-04-27,2012-04-27,TB,HOU,TB,HOU,HOU | TB,2,242.94084755591305
