trade_id,season,trade_date,gave,received,pick_season,pick_round,pick_number,conditional,approx_pick_value_points,selected_player_id,selected_player_name,description
634,2014,2014-05-09,SF,CLE,2014,3.0,94.0,False,122.28962131716897,WestTe00,Terrance West,2014 R3 #94 (Terrance West)
634,2014,2014-05-09,CLE,SF,2014,4.0,106.0,False,85.06947644272576,ElliBr00,Bruce Ellington,2014 R4 #106 (Bruce Ellington)
634,2014,2014-05-09,CLE,SF,2014,6.0,180.0,False,18.155753765114135,AckeKe00,Kenneth Acker,2014 R6 #180 (Kenneth Acker)
635,2014,2014-05-09,SF,BUF,2015,4.0,113.0,False,68.46912841054362,WrigGa00,Gabe Wright,2015 R4 #113 (Gabe Wright)
636,2014,2014-05-10,CLE,BAL,2014,7.0,218.0,False,5.059094009250097,CampMi02,Michael Campanaro,2014 R7 #218 (Michael Campanaro)
636,2014,2014-05-10,BAL,CLE,2015,6.0,202.0,False,9.464698235047209,DerbA.00,A.J. Derby,2015 R6 #202 (A.J. Derby)
637,2014,2014-05-10,WAS,TEN,2014,6.0,178.0,False,18.959577657116494,MettZa00,Zach Mettenberger,2014 R6 #178 (Zach Mettenberger)
637,2014,2014-05-10,TEN,WAS,2014,6.0,186.0,False,15.943040886593678,SeasLa00,Lache Seastrunk,2014 R6 #186 (Lache Seastrunk)
637,2014,2014-05-10,TEN,WAS,2014,7.0,228.0,False,3.363585661014858,HockZa00,Zach Hocker,2014 R7 #228 (Zach Hocker)
638,2014,2014-05-10,MIN,ATL,2014,5.0,168.0,False,23.545099627104005,SpruMa00,Marquis Spruill,2014 R5 #168 (Marquis Spruill)
638,2014,2014-05-10,ATL,MIN,2014,6.0,182.0,False,17.386009369028777,ExumAn00,Antone Exum,2014 R6 #182 (Antone Exum)
638,2014,2014-05-10,ATL,MIN,2014,7.0,220.0,False,4.678089182334822,StepSh00,Shamar Stephen,2014 R7 #220 (Shamar Stephen)
639,2014,2014-05-10,BUF,TB,2014,5.0,149.0,False,32.44906890675348,PampKe00,Kevin Pamphile,2014 R5 #149 (Kevin Pamphile)
639,2014,2014-05-10,TB,BUF,2014,7.0,221.0,False,4.498485971635389,JohnRa01,Randell Johnson,2014 R7 #221 (Randell Johnson)
639,2014,2014-05-10,TB,BUF,2015,5.0,137.0,False,38.1126063083793,JarrGr00,Grady Jarrett,2015 R5 #137 (Grady Jarrett)
640,2014,2014-05-10,MIN,CAR,2014,5.0,148.0,False,32.88701379078764,BenwBe00,Bene Benwikere,2014 R5 #148 (Bene Benwikere)
640,2014,2014-05-10,CAR,MIN,2014,5.0,168.0,False,23.545099627104005,SpruMa00,Marquis Spruill,2014 R5 #168 (Marquis Spruill)
640,2014,2014-05-10,CAR,MIN,2014,7.0,225.0,False,3.830413122794295,PricJa00,Jabari Price,2014 R7 #225 (Jabari Price)
641,2014,2014-05-10,DET,DAL,2014,5.0,146.0,False,33.78071533994218,StreDe00,Devin Street,2014 R5 #146 (Devin Street)
641,2014,2014-05-10,DAL,DET,2014,5.0,158.0,False,28.76089740271087,ReidCa00,Caraun Reid,2014 R5 #158 (Caraun Reid)
641,2014,2014-05-10,DAL,DET,2014,7.0,229.0,False,3.2209806638985086,FreeNa00,Nate Freese,2014 R7 #229 (Nate Freese)
642,2014,2014-05-10,DEN,CHI,2014,4.0,131.0,False,41.30492646319395,VereBr00,Brock Vereen,2014 R4 #131 (Brock Vereen)
642,2014,2014-05-10,CHI,DEN,2014,5.0,156.0,False,29.54247212175932,BarrLa00,Lamin Barrow,2014 R5 #156 (Lamin Barrow)
642,2014,2014-05-10,DEN,CHI,2014,7.0,246.0,False,1.5422108254079407,LenoCh00,Charles Leno,2014 R7 #246 (Charles Leno)
642,2014,2014-05-10,CHI,DEN,2015,5.0,143.0,False,35.167009942793925,PruiMy00,MyCole Pruitt,2015 R5 #143 (MyCole Pruitt)
643,2014,2014-05-10,BUF,PHI,2014,7.0,224.0,False,4.0,AlleBe00,Beau Allen,2014 R7 #224 (Beau Allen)
643,2014,2014-05-10,PHI,BUF,2014,7.0,237.0,False,2.277577269513383,HendSe00,Seantrel Henderson,2014 R7 #237 (Seantrel Henderson)
643,2014,2014-05-10,BUF,PHI,2015,4.0,113.0,False,68.46912841054362,WrigGa00,Gabe Wright,2015 R4 #113 (Gabe Wright)
644,2014,2014-05-10,SEA,CIN,2014,4.0,111.0,False,72.85035045417483,BodiRu00,Russell Bodine,2014 R4 #111 (Russell Bodine)
644,2014,2014-05-10,CIN,SEA,2014,4.0,123.0,False,50.21235264116127,NorwKe00,Kevin Norwood,2014 R4 #123 (Kevin Norwood)
644,2014,2014-05-10,CIN,SEA,2014,6.0,199.0,False,10.644203059030524,ScotGa01,Garrett Scott,2014 R6 #199 (Garrett Scott)
791,2014,2014-07-01,DAL,BAL,2015,6.0,203.0,False,9.101325472139058,KilgDa01,Darius Kilgo,2015 R6 #203 (Darius Kilgo)
791,2014,2014-07-01,BAL,DAL,2015,7.0,243.0,False,1.7562521603732995,GibsLa00,Laurence Gibson,2015 R7 #243 (Laurence Gibson)
792,2014,2014-07-01,NE,GB,2015,,,True,,,,conditional 2015
793,2014,2014-08-26,TB,NE,2015,4.0,101.0,False,99.33810581723509,FlowTr00,Trey Flowers,2015 R4 #101 (Trey Flowers)
795,2014,2014-08-30,SEA,IND,2015,6.0,206.0,False,8.092789911562482,RipkAa00,Aaron Ripkowski,2015 R6 #206 (Aaron Ripkowski)
794,2014,2014-08-31,HOU,NE,2016,7.0,243.0,False,1.7562521603732995,LawlKe00,Kenny Lawler,2016 R7 #243 (Kenny Lawler)
796,2014,2014-10-18,NYJ,SEA,2015,6.0,181.0,False,17.766713400684264,JarrKy00,Kyshoen Jarrett,2015 R6 #181 (Kyshoen Jarrett)
1086,2015,2015-03-10,SEA,NO,2015,1.0,31.0,False,600.0,AnthSt00,Stephone Anthony,2015 R1 #31 (Stephone Anthony)
1086,2015,2015-03-10,NO,SEA,2015,4.0,112.0,False,70.6257743320383,KouaAr00,Arie Koujio,2015 R4 #112 (Arie Koujio)
1087,2015,2015-03-10,PHI,STL,2015,4.0,119.0,False,56.843951720921865,DonnAn00,Andrew Donnal,2015 R4 #119 (Andrew Donnal)
1087,2015,2015-03-10,STL,PHI,2015,5.0,145.0,False,34.23663262695757,McCaBo01,Bobby McCain,2015 R5 #145 (Bobby McCain)
1087,2015,2015-03-10,PHI,STL,2016,2.0,43.0,False,450.9754769750521,JohnAu01,Austin Johnson,2016 R2 #43 (Austin Johnson)
1087,2015,2015-03-10,STL,PHI,2016,,,True,,,,conditional 2016
1088,2015,2015-03-10,DET,BAL,2015,4.0,122.0,False,51.793945222315514,SmitZa00,Za'Darius Smith,2015 R4 #122 (Za'Darius Smith)
1088,2015,2015-03-10,DET,BAL,2015,5.0,158.0,False,28.76089740271087,RiddSh00,Shaquille Riddick,2015 R5 #158 (Shaquille Riddick)
1088,2015,2015-03-10,BAL,DET,2015,7.0,231.0,False,2.9536522918789987,IoseJo00,Joey Iosefa,2015 R7 #231 (Joey Iosefa)
1089,2015,2015-03-10,NYJ,CHI,2015,5.0,142.0,False,35.6416371851189,AmosAd00,Adrian Amos,2015 R5 #142 (Adrian Amos)
1089,2015,2015-03-10,CHI,NYJ,2015,7.0,224.0,False,4.0,HageBr00,Bryce Hager,2015 R7 #224 (Bryce Hager)
1090,2015,2015-03-10,BUF,MIN,2015,5.0,137.0,False,38.1126063083793,JarrGr00,Grady Jarrett,2015 R5 #137 (Grady Jarrett)
1090,2015,2015-03-10,MIN,BUF,2015,6.0,187.0,False,15.60141439634249,SpenEv00,Evan Spencer,2015 R6 #187 (Evan Spencer)
1090,2015,2015-03-10,BUF,MIN,2016,7.0,240.0,False,2.0,McCaAl00,Alex McCalister,2016 R7 #240 (Alex McCalister)
1140,2015,2015-03-10,STL,HOU,2016,7.0,235.0,False,2.483715624146968,EdwaLa01,Lac Edwards,2016 R7 #235 (Lac Edwards)
1119,2015,2015-03-11,NYJ,HOU,2016,6.0,195.0,False,12.448632796256481,SchwWe00,Wes Schweitzer,2016 R6 #195 (Wes Schweitzer)
1092,2015,2015-03-13,MIA,NO,2015,3.0,78.0,False,186.57029044525893,WillP.00,P.J. Williams,2015 R3 #78 (P.J. Williams)
1125,2015,2015-04-01,DEN,BAL,2016,4.0,130.0,False,41.86239334404483,LewiAl01,Alex Lewis,2016 R4 #130 (Alex Lewis)
1125,2015,2015-04-01,BAL,DEN,2016,5.0,144.0,False,34.698703145794944,McGoCo00,Connor McGovern,2016 R5 #144 (Connor McGovern)
1133,2015,2015-04-03,WAS,TB,2016,6.0,197.0,False,11.511115293083504,VitaDa00,Danny Vitale,2016 R6 #197 (Danny Vitale)
1133,2015,2015-04-03,TB,WAS,2016,7.0,232.0,False,2.82842712474619,DaniSt00,Steven Daniels,2016 R7 #232 (Steven Daniels)
1093,2015,2015-04-30,SF,SD,2015,1.0,15.0,False,1050.0,GordMe00,Melvin Gordon,2015 R1 #15 (Melvin Gordon)
1093,2015,2015-04-30,SD,SF,2015,1.0,17.0,False,950.0,ArmsAr01,Arik Armstead,2015 R1 #17 (Arik Armstead)
1093,2015,2015-04-30,SD,SF,2015,4.0,117.0,False,60.48129865534639,BellBl00,Blake Bell,2015 R4 #117 (Blake Bell)
1093,2015,2015-04-30,SD,SF,2016,5.0,142.0,False,35.6416371851189,BlaiRo00,Ronald Blair,2016 R5 #142 (Ronald Blair)
1094,2015,2015-04-30,DET,DEN,2015,1.0,23.0,False,760.0,RayxSh00,Shane Ray,2015 R1 #23 (Shane Ray)
1094,2015,2015-04-30,DEN,DET,2015,1.0,28.0,False,660.0,TomlLa01,Laken Tomlinson,2015 R1 #28 (Laken Tomlinson)
1094,2015,2015-04-30,DEN,DET,2015,5.0,143.0,False,35.167009942793925,PruiMy00,MyCole Pruitt,2015 R5 #143 (MyCole Pruitt)
1094,2015,2015-04-30,DEN,DET,2016,5.0,169.0,False,23.040576694155504,WillAn01,Antwione Williams,2016 R5 #169 (Antwione Williams)
1095,2015,2015-05-01,TEN,NYG,2015,2.0,33.0,False,575.7620074718054,CollLa00,Landon Collins,2015 R2 #33 (Landon Collins)
1095,2015,2015-05-01,NYG,TEN,2015,2.0,40.0,False,485.26609619157006,GreeDo00,Dorial Green-Beckham,2015 R2 #40 (Dorial Green-Beckham)
1095,2015,2015-05-01,NYG,TEN,2015,4.0,108.0,False,79.9533958321667,FowlJa00,Jalston Fowler,2015 R4 #108 (Jalston Fowler)
1095,2015,2015-05-01,NYG,TEN,2015,7.0,245.0,False,1.6104903319492543,McBrTr00,Tre McBride,2015 R7 #245 (Tre McBride)
1096,2015,2015-05-01,STL,CAR,2015,2.0,41.0,False,473.5555622055335,FuncDe00,Devin Funchess,2015 R2 #41 (Devin Funchess)
1096,2015,2015-05-01,CAR,STL,2015,2.0,57.0,False,320.3515416333923,HaveRo00,Rob Havenstein,2015 R2 #57 (Rob Havenstein)
1096,2015,2015-05-01,CAR,STL,2015,3.0,89.0,False,139.54639691441523,MannSe00,Sean Mannion,2015 R3 #89 (Sean Mannion)
1096,2015,2015-05-01,CAR,STL,2015,6.0,201.0,False,9.842578749076635,SassBu00,Bud Sasser,2015 R6 #201 (Bud Sasser)
1097,2015,2015-05-01,CLE,HOU,2015,2.0,43.0,False,450.9754769750521,McKiBe00,Benardrick McKinney,2015 R2 #43 (Benardrick McKinney)
1097,2015,2015-05-01,HOU,CLE,2015,2.0,51.0,False,370.9205240505338,OrchNa00,Nate Orchard,2015 R2 #51 (Nate Orchard)
1097,2015,2015-05-01,HOU,CLE,2015,4.0,116.0,False,62.38634329516793,GuntRo00,Rodney Gunter,2015 R4 #116 (Rodney Gunter)
1097,2015,2015-05-01,HOU,CLE,2015,6.0,195.0,False,12.448632796256481,JohnMa06,Malcolm Johnson,2015 R6 #195 (Malcolm Johnson)
1097,2015,2015-05-01,CLE,HOU,2015,7.0,229.0,False,3.2209806638985086,KoyaBe00,Ben Koyack,2015 R7 #229 (Ben Koyack)
1098,2015,2015-05-01,MIA,PHI,2015,2.0,47.0,False,408.9939611455477,RoweEr00,Eric Rowe,2015 R2 #47 (Eric Rowe)
1098,2015,2015-05-01,PHI,MIA,2015,2.0,52.0,False,361.96939922005004,PhilJo01,Jordan Phillips,2015 R2 #52 (Jordan Phillips)
1098,2015,2015-05-01,PHI,MIA,2015,5.0,145.0,False,34.23663262695757,McCaBo01,Bobby McCain,2015 R5 #145 (Bobby McCain)
1098,2015,2015-05-01,PHI,MIA,2015,5.0,156.0,False,29.54247212175932,LippTo00,Tony Lippett,2015 R5 #156 (Tony Lippett)
1098,2015,2015-05-01,MIA,PHI,2015,6.0,191.0,False,14.306560081157631,ShepJa00,JaCorey Shepherd,2015 R6 #191 (JaCorey Shepherd)
1099,2015,2015-05-01,ARI,BAL,2015,2.0,55.0,False,336.3913608322486,WillMa04,Maxx Williams,2015 R2 #55 (Maxx Williams)
1099,2015,2015-05-01,BAL,ARI,2015,2.0,58.0,False,312.620757131406,GoldMa00,Markus Golden,2015 R2 #58 (Markus Golden)
1099,2015,2015-05-01,BAL,ARI,2015,5.0,158.0,False,28.76089740271087,RiddSh00,Shaquille Riddick,2015 R5 #158 (Shaquille Riddick)
1100,2015,2015-05-01,IND,TB,2015,2.0,61.0,False,290.52986838788144,MarpAl00,Ali Marpet,2015 R2 #61 (Ali Marpet)
1100,2015,2015-05-01,TB,IND,2015,3.0,65.0,False,262.96500598976496,SmitDJ00,D'Joun Smith,2015 R3 #65 (D'Joun Smith)
1100,2015,2015-05-01,TB,IND,2015,4.0,109.0,False,77.5119193788194,GeatCl00,Clayton Geathers,2015 R4 #109 (Clayton Geathers)
1100,2015,2015-05-01,IND,TB,2015,4.0,128.0,False,43.0,FeliJo00,Jon Feliciano,2015 R4 #128 (Jon Feliciano)
1101,2015,2015-05-01,WAS,SEA,2015,3.0,69.0,False,236.61089419518237,LockTy00,Tyler Lockett,2015 R3 #69 (Tyler Lockett)
1101,2015,2015-05-01,SEA,WAS,2015,3.0,95.0,False,119.10330000798292,JoneMa04,Matt Jones,2015 R3 #95 (Matt Jones)
1101,2015,2015-05-01,SEA,WAS,2015,4.0,112.0,False,70.6257743320383,KouaAr00,Arie Kouandjio,2015 R4 #112 (Arie Kouandjio)
1101,2015,2015-05-01,SEA,WAS,2015,5.0,167.0,False,24.060670173714687,SwanDa02,Damian Swann,2015 R5 #167 (Damian Swann)
1101,2015,2015-05-01,SEA,WAS,2015,6.0,181.0,False,17.766713400684264,JarrKy00,Kyshoen Jarrett,2015 R6 #181 (Kyshoen Jarrett)
1102,2015,2015-05-01,NYJ,HOU,2015,3.0,70.0,False,230.4458711454806,StroJa01,Jaelen Strong,2015 R3 #70 (Jaelen Strong)
1102,2015,2015-05-01,HOU,NYJ,2015,3.0,82.0,False,167.8723869982371,MaulLo00,Lorenzo Mauldin,2015 R3 #82 (Lorenzo Mauldin)
1102,2015,2015-05-01,HOU,NYJ,2015,5.0,152.0,False,31.16991639517594,HarrJa02,Jarvis Harrison,2015 R5 #152 (Jarvis Harrison)
1102,2015,2015-05-01,HOU,NYJ,2015,7.0,229.0,False,3.2209806638985086,KoyaBe00,Ben Koyack,2015 R7 #229 (Ben Koyack)
1103,2015,2015-05-01,MIN,KC,2015,3.0,76.0,False,196.6862945481459,ConlCh00,Chris Conley,2015 R3 #76 (Chris Conley)
1103,2015,2015-05-01,KC,MIN,2015,3.0,80.0,False,176.97457444503152,CartAl01,Alex Carter,2015 R3 #80 (Alex Carter)
1103,2015,2015-05-01,KC,MIN,2015,6.0,193.0,False,13.46250598229572,DuboB.00,B.J. Dubose,2015 R6 #193 (B.J. Dubose)
1104,2015,2015-05-01,MIN,DET,2015,3.0,80.0,False,176.97457444503152,CartAl01,Alex Carter,2015 R3 #80 (Alex Carter)
1104,2015,2015-05-01,DET,MIN,2015,3.0,88.0,False,143.2796239373333,HuntDa01,Danielle Hunter,2015 R3 #88 (Danielle Hunter)
1104,2015,2015-05-01,DET,MIN,2015,5.0,143.0,False,35.167009942793925,PruiMy00,MyCole Pruitt,2015 R5 #143 (MyCole Pruitt)
1105,2015,2015-05-01,NE,CLE,2015,3.0,96.0,False,116.0,CoopXa00,Xavier Cooper,2015 R3 #96 (Xavier Cooper)
1105,2015,2015-05-01,CLE,NE,2015,4.0,111.0,False,72.85035045417483,JackTr00,Tre' Jackson,2015 R4 #111 (Tre' Jackson)
1105,2015,2015-05-01,CLE,NE,2015,5.0,147.0,False,33.3308693443083,HundBr00,Brett Hundley,2015 R5 #147 (Brett Hundley)
1105,2015,2015-05-01,CLE,NE,2015,6.0,202.0,False,9.464698235047209,DerbA.00,A.J. Derby,2015 R6 #202 (A.J. Derby)
1105,2015,2015-05-01,NE,CLE,2015,7.0,219.0,False,4.8648630974661335,PullHa00,Hayes Pullard,2015 R7 #219 (Hayes Pullard)
1106,2015,2015-05-02,OAK,CAR,2015,4.0,102.0,False,96.30469311789194,WillDa06,Daryl Williams,2015 R4 #102 (Daryl Williams)
1106,2015,2015-05-02,CAR,OAK,2015,4.0,124.0,False,48.679055957954645,AlexKw00,Kwon Alexander,2015 R4 #124 (Kwon Alexander)
1106,2015,2015-05-02,CAR,OAK,2015,5.0,161.0,False,27.4000177384556,BallNe00,Neiron Ball,2015 R5 #161 (Neiron Ball)
1106,2015,2015-05-02,CAR,OAK,2015,7.0,242.0,False,1.8340080864093424,McDoDe02,Dexter McDonald,2015 R7 #242 (Dexter McDonald)
1107,2015,2015-05-02,JAX,NYJ,2015,4.0,103.0,False,93.36390945076992,PettBr01,Bryce Petty,2015 R4 #103 (Bryce Petty)
1107,2015,2015-05-02,NYJ,JAX,2015,4.0,104.0,False,90.51292627308231,SampJa00,James Sample,2015 R4 #104 (James Sample)
1107,2015,2015-05-02,NYJ,JAX,2015,7.0,229.0,False,3.2209806638985086,KoyaBe00,Ben Koyack,2015 R7 #229 (Ben Koyack)
1108,2015,2015-05-02,PHI,DET,2015,4.0,113.0,False,68.46912841054362,WrigGa00,Gabe Wright,2015 R4 #113 (Gabe Wright)
1108,2015,2015-05-02,DET,PHI,2016,3.0,77.0,False,191.56152823688092,,,2016 R3 #77
1109,2015,2015-05-02,CLE,ARI,2015,4.0,116.0,False,62.38634329516793,GuntRo00,Rodney Gunter,2015 R4 #116 (Rodney Gunter)
1109,2015,2015-05-02,ARI,CLE,2015,4.0,123.0,False,50.21235264116127,MaylVi00,Vince Mayle,2015 R4 #123 (Vince Mayle)
1109,2015,2015-05-02,ARI,CLE,2015,6.0,198.0,False,11.069175606859458,TelfRa00,Randall Telfer,2015 R6 #198 (Randall Telfer)
1109,2015,2015-05-02,ARI,CLE,2015,7.0,241.0,False,1.9152065613971472,EkprIf00,Ifo Ekpre-Olomu,2015 R7 #241 (Ifo Ekpre-Olomu)
1110,2015,2015-05-02,OAK,TB,2015,4.0,124.0,False,48.679055957954645,AlexKw00,Kwon Alexander,2015 R4 #124 (Kwon Alexander)
1110,2015,2015-05-02,TB,OAK,2015,4.0,128.0,False,43.0,FeliJo00,Jon Feliciano,2015 R4 #128 (Jon Feliciano)
1110,2015,2015-05-02,TB,OAK,2015,7.0,218.0,False,5.059094009250097,MorrAn00,Anthony Morris,2015 R7 #218 (Anthony Morris)
1111,2015,2015-05-02,MIN,ATL,2015,5.0,137.0,False,38.1126063083793,JarrGr00,Grady Jarrett,2015 R5 #137 (Grady Jarrett)
1111,2015,2015-05-02,ATL,MIN,2015,5.0,146.0,False,33.78071533994218,DiggSt00,Stefon Diggs,2015 R5 #146 (Stefon Diggs)
1111,2015,2015-05-02,ATL,MIN,2015,6.0,185.0,False,16.29214802288608,ThomTy01,Tyrus Thompson,2015 R6 #185 (Tyrus Thompson)
1112,2015,2015-05-02,NE,GB,2015,5.0,147.0,False,33.3308693443083,HundBr00,Brett Hundley,2015 R5 #147 (Brett Hundley)
1112,2015,2015-05-02,GB,NE,2015,5.0,166.0,False,24.58753024522619,CardJo00,Joe Cardona,2015 R5 #166 (Joe Cardona)
1112,2015,2015-05-02,GB,NE,2015,7.0,247.0,False,1.4768261459394991,RobeDa00,Darryl Roberts,2015 R7 #247 (Darryl Roberts)
1113,2015,2015-05-02,SF,IND,2015,5.0,151.0,False,31.590597354012306,ParrDa00,David Parry,2015 R5 #151 (David Parry)
1113,2015,2015-05-02,IND,SF,2015,5.0,165.0,False,25.1259270500435,PiniBr00,Bradley Pinion,2015 R5 #165 (Bradley Pinion)
1113,2015,2015-05-02,IND,SF,2015,7.0,244.0,False,1.681792830507429,BrowTr02,Trent Brown,2015 R7 #244 (Trent Brown)
1114,2015,2015-05-02,WAS,NO,2015,5.0,167.0,False,24.060670173714687,SwanDa02,Damian Swann,2015 R5 #167 (Damian Swann)
1114,2015,2015-05-02,NO,WAS,2015,6.0,187.0,False,15.60141439634249,SpenEv00,Evan Spencer,2015 R6 #187 (Evan Spencer)
1114,2015,2015-05-02,NO,WAS,2016,6.0,187.0,False,15.60141439634249,SudfNa00,Nate Sudfeld,2016 R6 #187 (Nate Sudfeld)
1115,2015,2015-05-02,NYJ,STL,2015,7.0,224.0,False,4.0,HageBr00,Bryce Hager,2015 R7 #224 (Bryce Hager)
1116,2015,2015-05-02,SF,DAL,2015,7.0,246.0,False,1.5422108254079407,SwaiGe00,Geoff Swaim,2015 R7 #246 (Geoff Swaim)
1116,2015,2015-05-02,DAL,SF,2016,6.0,178.0,False,18.959577657116494,WhitD.00,D.J. White,2016 R6 #178 (D.J. White)
1128,2015,2015-08-01,PIT,PHI,2016,5.0,164.0,False,25.676113209730797,VaitHa00,Halapoulivaati Vaitai,2016 R5 #164 (Halapoulivaati Vaitai)
1136,2015,2015-08-02,SEA,DET,2016,6.0,202.0,False,9.464698235047209,ZettAn00,Anthony Zettel,2016 R6 #202 (Anthony Zettel)
1135,2015,2015-08-31,PIT,JAX,2016,6.0,201.0,False,9.842578749076635,AlleBr00,Bron Allen,2016 R6 #201 (Bron Allen)
1141,2015,2015-08-31,HOU,DEN,2016,7.0,235.0,False,2.483715624146968,EdwaLa01,Lac Edwards,2016 R7 #235 (Lac Edwards)
1131,2015,2015-09-04,ATL,TEN,2016,6.0,193.0,False,13.46250598229572,TretSe00,Sebastian Tretola,2016 R6 #193 (Sebastian Tretola)
1132,2015,2015-09-04,IND,OAK,2016,6.0,194.0,False,12.94564766595343,JameCo00,Cory James,2016 R6 #194 (Cory James)
1139,2015,2015-09-04,NYG,PIT,2016,7.0,229.0,False,3.2209806638985086,AyerDe00,Demarcus Ayers,2016 R7 #229 (Demarcus Ayers)
1142,2015,2015-09-04,ARI,PHI,2016,7.0,251.0,False,1.241857812073484,WalkJo01,Joe Walker,2016 R7 #251 (Joe Walker)
1127,2015,2015-09-05,SEA,KC,2016,5.0,162.0,False,26.812891859560057,HogaKe00,Kevin Hogan,2016 R5 #162 (Kevin Hogan)
1134,2015,2015-09-05,MIN,SD,2016,6.0,198.0,False,11.069175606859458,WattDe00,Derek Watt,2016 R6 #198 (Derek Watt)
1137,2015,2015-09-06,DAL,SEA,2016,7.0,225.0,False,3.830413122794295,LuciDe00,Devin Lucien,2016 R7 #225 (Devin Lucien)
1126,2015,2015-09-16,DAL,OAK,2016,5.0,143.0,False,35.167009942793925,WashDe00,DeAndre Washington,2016 R5 #143 (DeAndre Washington)
1126,2015,2015-09-16,OAK,DAL,2016,6.0,189.0,False,14.939965609475523,BrowAn02,Anthony Brown,2016 R6 #189 (Anthony Brown)
1129,2015,2015-09-17,NE,HOU,2016,5.0,166.0,False,24.58753024522619,ReadD.00,D.J. Reader,2016 R5 #166 (D.J. Reader)
1129,2015,2015-09-17,HOU,NE,2016,6.0,196.0,False,11.970699535071823,CounBl00,Blake Countess,2016 R6 #196 (Blake Countess)
1138,2015,2015-09-21,BAL,MIA,2016,7.0,227.0,False,3.5125043207465994,WeatSt00,Stephen Weatherly,2016 R7 #227 (Stephen Weatherly)
1117,2015,2015-09-28,CAR,CHI,2016,6.0,206.0,False,8.092789911562482,ThomMi04,Mike Thomas,2016 R6 #206 (Mike Thomas)
1118,2015,2015-09-28,NE,CHI,2016,6.0,204.0,False,8.751903472535176,LucaJo00,Jordan Lucas,2016 R6 #204 (Jordan Lucas)
1130,2015,2015-10-06,SF,MIN,2016,6.0,180.0,False,18.155753765114135,BoehMo00,Moritz Boehringer,2016 R6 #180 (Moritz Boehringer)
1123,2016,2016-03-09,TEN,PHI,2016,4.0,100.0,False,102.46706518524651,CookCo00,Connor Cook,2016 R4 #100 (Connor Cook)
1123,2016,2016-03-09,PHI,TEN,2016,4.0,113.0,False,68.46912841054362,KwiaNi00,Nick Kwiatkoski,2016 R4 #113 (Nick Kwiatkoski)
1124,2016,2016-03-09,MIA,PHI,2016,1.0,8.0,False,1400.0,ConkJa00,Jack Conklin,2016 R1 #8 (Jack Conklin)
1124,2016,2016-03-09,PHI,MIA,2016,1.0,13.0,False,1150.0,TunsLa00,Laremy Tunsil,2016 R1 #13 (Laremy Tunsil)
1122,2016,2016-03-11,DEN,PHI,2017,7.0,,True,,,,conditional 2017 R7
1121,2016,2016-03-15,ARI,NE,2016,2.0,61.0,False,290.52986838788144,BellVo00,Vonn Bell,2016 R2 #61 (Vonn Bell)
1120,2016,2016-03-17,NE,CHI,2016,4.0,127.0,False,44.35441733781426,HallDe02,Deiondre' Hall,2016 R4 #127 (Deiondre' Hall)
1120,2016,2016-03-17,CHI,NE,2016,6.0,204.0,False,8.751903472535176,LucaJo00,Jordan Lucas,2016 R6 #204 (Jordan Lucas)
1143,2016,2016-04-14,TEN,STL,2016,1.0,1.0,False,3000.0,GoffJa00,Jared Goff,2016 R1 #1 (Jared Goff)
1143,2016,2016-04-14,STL,TEN,2016,1.0,15.0,False,1050.0,ColeCo00,Corey Coleman,2016 R1 #15 (Corey Coleman)
1143,2016,2016-04-14,STL,TEN,2016,2.0,43.0,False,450.9754769750521,JohnAu01,Austin Johnson,2016 R2 #43 (Austin Johnson)
1143,2016,2016-04-14,STL,TEN,2016,2.0,45.0,False,429.4720557935401,HenrDe00,Derrick Henry,2016 R2 #45 (Derrick Henry)
1143,2016,2016-04-14,STL,TEN,2016,3.0,76.0,False,196.6862945481459,ColeSh00,Shon Coleman,2016 R3 #76 (Shon Coleman)
1143,2016,2016-04-14,TEN,STL,2016,4.0,113.0,False,68.46912841054362,KwiaNi00,Nick Kwiatkoski,2016 R4 #113 (Nick Kwiatkoski)
1143,2016,2016-04-14,TEN,STL,2016,6.0,177.0,False,19.374738347493643,HemiTe00,Temarrick Hemingway,2016 R6 #177 (Temarrick Hemingway)
1143,2016,2016-04-14,STL,TEN,2017,1.0,5.0,False,1700.0,DaviCo03,Corey Davis,2017 R1 #5 (Corey Davis)
1143,2016,2016-04-14,STL,TEN,2017,3.0,100.0,False,102.46706518524651,SmitJo01,Jonnu Smith,2017 R3 #100 (Jonnu Smith)
1144,2016,2016-04-20,CLE,PHI,2016,1.0,2.0,False,2600.0,WentCa00,Carson Wentz,2016 R1 #2 (Carson Wentz)
1144,2016,2016-04-20,PHI,CLE,2016,1.0,8.0,False,1400.0,ConkJa00,Jack Conklin,2016 R1 #8 (Jack Conklin)
1144,2016,2016-04-20,PHI,CLE,2016,3.0,77.0,False,191.56152823688092,WorlDa00,Daryl Worley,2016 R3 #77 (Daryl Worley)
1144,2016,2016-04-20,PHI,CLE,2016,4.0,100.0,False,102.46706518524651,CookCo00,Connor Cook,2016 R4 #100 (Connor Cook)
1144,2016,2016-04-20,PHI,CLE,2017,1.0,12.0,False,1200.0,WatsDe00,Deshaun Watson,2017 R1 #12 (Deshaun Watson)
1144,2016,2016-04-20,CLE,PHI,2017,4.0,139.0,False,37.10430038716509,ChesJe00,Jehu Chesson,2017 R4 #139 (Jehu Chesson)
