Year,Team,PlayerID,Player,Position,AV
2023,jax,JohnAn07,Antonio Johnson,S,2
2023,jax,JohnCa04,Caleb Johnson,LB,1
2023,jax,JohnDE04,D'Ernest Johnson,RB,2
2023,jax,JoneTi00,Tim Jones,WR,1
2023,jax,JoneZa00,Zay Jones,WR,3
2023,jax,JuniGr00,Gregory Junior,CB,1
2023,jax,KirkCh01,Christian Kirk,WR,7
2023,jax,LacyTy00,Tyler Lacy,DE,1
2023,jax,LawrTr00,Trevor Lawrence,QB,14
2023,jax,LedbJe00,Jeremiah Ledbetter,DL,2
2023,jax,LittWa00,Walker Little,OL,5
2023,jax,LloyDe00,Devin Lloyd,LB,7
2023,jax,MatiRo00,Ross Matiscik,LS,2
2023,jax,McMaBr01,Brandon McManus,K,3
2023,jax,MumaCh00,Chad Muma,LB,2
2023,jax,OluoFo00,Foyesade Oluokun,LB,9
2023,jax,OruwAm00,Amani Oruwariye,CB,0
2023,jax,PedeJo00,Josh Pederson,TE,0
2023,jax,QuarSh00,Shaquille Quarterman,LB,1
2023,jax,RidlCa00,Calvin Ridley,WR,9
2023,jax,RobeRo00,Roy Robertson-Harris,DL,7
2023,jax,RobiCa00,Cam Robinson,OL,4
2023,jax,ScheBr00,Brandon Scherff,OL,8
2023,jax,ShatTy00,Tyler Shatley,OL,4
2023,jax,SmooDa00,Dawuane Smoot,OLB,1
2023,jax,StraBr00,Brenton Strange,TE,0
2023,jax,ThomDa07,Daniel Thomas,S,1
2023,jax,VanxCo00,Cole Van Lanen,OL,1
2023,jax,WalkTr03,Travon Walker,OLB,8
2023,jax,WashPa01,Parker Washington,WR,1
2023,jax,WillDa09,Darious Williams,LCB,7
2023,jax,WingAn01,Andrew Wingard,S,2
2023,den,AdkiNa00,Nate Adkins,TE,0
2023,den,AlleZa01,Zach Allen,DE,6
2023,den,BailQu00,Quinn Bailey,T,2
2023,den,BandMi00,Michael Bandy,WR,0
2023,den,BassEs01,Essang Bassey,DB,0
2023,den,BollGa00,Garett Bolles,T,8
2023,den,BoniNi00,Nik Bonitto,OLB,3
2023,den,BrowBa01,Baron Browning,OLB,4
2023,den,BurtMi00,Michael Burton,FB,0
2023,den,ClarFr01,Frank Clark,DE,0
2023,den,CoopJo02,Jonathon Cooper,OLB,8
2023,den,CushLl00,Lloyd Cushenberry III,C,7
2023,den,DixoRi00,Riley Dixon,P,2
2023,den,DorsPh00,Phillip Dorsett,WR,0
2023,den,DulcGr00,Greg Dulcich,TE,0
2023,den,FlemCa00,Cameron Fleming,T,1
2023,den,FrabMi00,Mitchell Fraboni,LS,1
2023,den,GarcEl00,Elijah Garcia,DL,0
2023,den,GregRa00,Randy Gregory,LB,1
2023,den,HarrJo05,Jonathan Harris,DL,3
2023,den,HennMa01,Matt Henningsen,DE,1
2023,den,HumpLi01,Lil'Jordan Humphrey,WR,2
2023,den,IncoTh00,Thomas Incoom,OLB,0
2023,den,JackKa99,Kareem Jackson,SS,3
2023,den,JeudJe00,Jerry Jeudy,WR,7
2023,den,JeweJo00,Josey Jewell,LB,6
2023,den,JohnBr23,Brandon Johnson,WR,3
2023,den,JoneD.01,D.J. Jones,DT,6
2023,den,KeyxDe00,Devon Key,DB,0
2023,den,KrulLu00,Lucas Krull,TE,1
2023,den,LancTy00,Tyler Lancaster,NT,0
2023,den,LockPJ00,P.J. Locke,S,3
2023,den,LutzWi00,Wil Lutz,K,3
2023,den,ManhCh00,Chris Manhertz,TE,0
2023,den,MathDa00,Damarri Mathis,CB,2
2023,den,McGlMi00,Mike McGlinchey,T,7
2023,den,McLaJa00,Jaleel McLaughlin,RB,4
2023,den,McMiJa00,Ja'Quan McMillian,CB,2
2023,den,MeinQu02,Quinn Meinerz,OL,7
2023,den,MimsMa00,Marvin Mims,WR,5
2023,den,MoreFa00,Fabian Moreau,CB,4
2023,den,MossRi00,Riley Moss,CB,1
2023,den,NiemBe00,Ben Niemann,LB,0
2023,den,PeriSa00,Samaje Perine,RB,6
2023,den,PerkRo00,Ronnie Perkins,OLB,0
2023,den,PoweBe00,Ben Powers,G,7
2023,den,PurcMi00,Mike Purcell,DL,4
2023,den,SandDr00,Drew Sanders,LB,2
2023,den,SillDa01,David Sills V,WR,0
2023,den,SimmJu00,Justin Simmons,FS,9
2023,den,SingAl00,Alex Singleton,LB,6
2023,den,SkinJL00,JL Skinner,S,0
2023,den,SmitTr03,Tre'Quan Smith,WR,0
2023,den,SmitTr04,Tremon Smith,CB,1
2023,den,SterCa00,Caden Sterns,S,0
2023,den,StidJa00,Jarrett Stidham,QB,2
2023,den,StrnJu00,Justin Strnad,LB,1
2023,den,SurtPa01,Patrick Surtain II,CB,8
2023,den,SuttCo00,Courtland Sutton,WR,7
2023,den,TrauAd00,Adam Trautman,TE,2
2023,den,TurnDe02,Delarrin Turner-Yell,S,1
2023,den,WashDw00,Dwayne Washington,RB,0
2023,den,WattLu00,Luke Wattenberg,C,1
2023,den,WillJa10,Javonte Williams,RB,6
2023,den,WilsRu00,Russell Wilson,QB,12
2023,kan,AlleNi00,Nick Allegretti,G,1
2023,kan,AnudFe00,Felix Anudike-Uzomah,DE,1
2023,kan,BellBl00,Blake Bell,TE,0
2023,kan,BoltNi00,Nick Bolton,LB,4
2023,kan,BoyeEk00,Ekow Boye-Doe,CB,0
2023,kan,BushDe00,Deon Bush,DB,0
2023,kan,BushMa00,Matt Bushman,TE,0
2023,kan,ButkHa00,Harrison Butker,K,5
2023,kan,CaliMi00,Mike Caliendo,OL,1
2023,kan,ChenLe00,Leo Chenal,LB,5
2023,kan,ChriCo00,Cole Christiansen,LB,0
2023,kan,CobuKe00,Keondre Coburn,NT,0
2023,kan,CochJa00,Jack Cochrane,LB,2
2023,kan,ConnCh01,Chamarri Conner,DB,3
2023,kan,CookBr02,Bryan Cook,S,5
2023,kan,DannMi00,Michael Danna,DE,8
2023,kan,DickMa00,Matt Dickerson,DT,1
2023,kan,EdwaMi01,Mike Edwards,S,3
2023,kan,EdwaCl00,Clyde Edwards-Helaire,RB,3
2023,kan,FarrNe00,Neil Farrell,DL,0
2023,kan,GabbBl00,Blaine Gabbert,QB,1
2023,kan,GayJWi00,Willie Gay Jr.,LB,8
2023,kan,GrayNo00,Noah Gray,TE,3
2023,kan,HardMe00,Mecole Hardman,WR,1
2023,kan,HarrDa07,Darius Harris,LB,0
2023,kan,HerrMa02,Malik Herring,DE,1
2023,kan,HumpCr00,Creed Humphrey,C,9
2023,kan,JameRi00,Richie James,WR,1
2023,kan,JoneCa04,Cam Jones,LB,2
2023,kan,JoneCh09,Chris Jones,DT,18
2023,kan,JoneNi00,Nic Jones,CB,1
2023,kan,KarlGe00,George Karlaftis III,DE,8
2023,kan,KelcTr00,Travis Kelce,TE,8
2023,kan,MahoPa00,Patrick Mahomes,QB,15
2023,kan,McDuTr00,Trent McDuffie,CB,15
2023,kan,McKiJe00,Jerick McKinnon,RB,2
2023,kan,MoorSk01,Skyy Moore,WR,2
2023,kan,MorrWa01,Wanya Morris,OL,2
2023,kan,NianLu00,Lucas Niang,T,1
2023,kan,NnadDe00,Derrick Nnadi,DT,8
2023,kan,OmenCh00,Charles Omenihu,DE,2
2023,kan,PachIs00,Isiah Pacheco,RB,8
2023,kan,PennMi00,Mike Pennel,DT,0
2023,kan,PeriLa00,La'Mical Perine,RB,1
2023,kan,PrinDe00,Deneric Prince,RB,0
2023,kan,ReidJu00,Justin Reid,S,6
2023,kan,RiceRa01,Rashee Rice,WR,8
2023,kan,RossJu00,Justyn Ross,WR,0
2023,kan,SmitDo02,Donovan Smith,T,6
2023,kan,SmitTr05,Trey Smith,G,7
2023,kan,SneeLJ00,L'Jarius Sneed,CB,6
2023,kan,TaylJa02,Jawaan Taylor,T,8
2023,kan,ThomBJ00,BJ Thompson,DE,0
2023,kan,ThunJo00,Joe Thuney,G,13
2023,kan,ToneKa00,Kadarius Toney,WR,2
2023,kan,TownTo01,Tommy Townsend,P,2
2023,kan,TranDr00,Drue Tranquill,LB,5
2023,kan,ValdMa00,Marquez Valdes-Scantling,WR,3
2023,kan,WanoTe00,Prince Tega Wanogho,T,0
2023,kan,WashMo00,Montrell Washington,WR,0
2023,kan,WatsJa02,Jaylen Watson,CB,2
2023,kan,WatsJu01,Justin Watson,WR,4
2023,kan,WharTe00,Tershawn Wharton,DT,2
2023,kan,WillJo03,Joshua Williams,CB,1
2023,kan,WincJa00,James Winchester,LS,1
2023,rai,AbduAm00,Ameer Abdullah,RB,2
2023,rai,AdamDa01,Davante Adams,WR,10
2023,rai,BennJa00,Jakorian Bennett,CB,2
2023,rai,BobeJa00,Jacob Bobenmoyer,LS,1
2023,rai,BoldBr00,Brandon Bolden,RB,0
2023,rai,BoltCu00,Curtis Bolton,LB,1
2023,rai,BurnAm00,Amari Burney,LB,1
2023,rai,ButlAd00,Adam Butler,DT,2
2023,rai,ButlMa02,Matthew Butler,DT,0
2023,rai,CarlDa00,Daniel Carlson,K,3
2023,rai,CartDe02,DeAndre Carter,WR,0
2023,rai,ColeAJ01,AJ Cole III,P,3
2023,rai,CrosMa00,Maxx Crosby,DE,15
2023,rai,DeabDi00,Divine Deablo,LB,7
2023,rai,ElueJe00,Jermaine Eluemunor,RT,5
2023,rai,EppsMa00,Marcus Epps,S,6
2023,rai,FacyBr00,Brandon Facyson,CB,0
2023,rai,FothCo00,Cole Fotheringham,TE,0
2023,rai,GaroJi00,Jimmy Garoppolo,QB,2
2023,rai,GentZa00,Zach Gentry,TE,0
2023,rai,GrasHr00,Hroniss Grasu,C,0
2023,rai,HallTy01,Tyler Hall,CB,1
2023,rai,HerrJu00,Justin Herron,T,1
2023,rai,HobbNa00,Nate Hobbs,CB,4
2023,rai,HoopAu00,Austin Hooper,TE,2
2023,rai,HorsJe00,Jesper Horsted,TE,0
2023,rai,HoyeBr00,Brian Hoyer,QB,1
2023,rai,JacoJo01,Josh Jacobs,RB,6
2023,rai,JameAn01,Andre James,C,6
2023,rai,JenkJo00,John Jenkins,DT,8
2023,rai,JohnJa12,Jakob Johnson,FB,0
2023,rai,JoneJa10,Jack Jones,CB,2
2023,rai,KoonMa00,Malcolm Koonce,DE,6
2023,rai,LongDa02,David Long,DB,1
2023,rai,MastLu00,Luke Masterson,LB,2
2023,rai,MaugKa00,Kana'i Mauga,LB,0
2023,rai,MayeMi00,Michael Mayer,TE,3
2023,rai,MereJo00,Jordan Meredith,G,1
2023,rai,MeyeJa01,Jakobi Meyers,WR,7
2023,rai,MillKo00,Kolton Miller,T,5
2023,rai,MoehTr00,Tre'von Moehrig,S,6
2023,rai,MunfTh00,Thayer Munford,T,5
2023,rai,MutiNe00,Netane Muti,G,0
2023,rai,NichBi00,Bilal Nichols,LDT,8
2023,rai,OConAi00,Aidan O'Connell,QB,6
2023,rai,ParhDy00,Dylan Parham,G,6
2023,rai,ParkBr01,Brandon Parker,T,1
2023,rai,PeteMa00,Marcus Peters,RCB,5
2023,rai,PolaIs00,Isaiah Pola-Mao,S,1
2023,rai,PridTr00,Troy Pride Jr.,CB,0
2023,rai,ReedMa01,Malik Reed,DB,1
2023,rai,RenfHu00,Hunter Renfrow,WR,2
2023,rai,RobeAm00,Amik Robertson,CB,5
2023,rai,RobiJa04,Janarius Robinson,DE,1
2023,rai,RochIs00,Isaac Rochell,DE,1
2023,rai,JadeNe00,Nesta Jade Silvera,DT,0
2023,rai,SmitCh04,Christopher Smith,S,1
2023,rai,SmitJa05,Jaylon Smith,LB,0
2023,rai,SpilRo00,Robert Spillane,LB,9
2023,rai,TeamRo00,Roderic Teamer,S,0
2023,rai,TillJe00,Jerry Tillery,RDE,4
2023,rai,TuckTr00,Tre Tucker,WR,3
2023,rai,TurnDJ00,DJ Turner,WR,0
2023,rai,VanRGr00,Greg Van Roten,G,6
2023,rai,WhitZa01,Zamir White,RB,4
2023,rai,WilkKr00,Kristian Wilkerson,WR,0
2023,rai,WilsTy01,Tyree Wilson,DE,2
2023,rai,YounBy00,Byron Young,DT,0
2023,sdg,AlleBr04,Brevin Allen,OLB,0
2023,sdg,AlleKe00,Keenan Allen,WR,11
2023,sdg,AndeSt01,Stephen Anderson,TE,0
2023,sdg,BassEs01,Essang Bassey,CB,1
2023,sdg,BosaJo00,Joey Bosa,OLB,3
2023,sdg,BynuTe00,Terrell Bynum,WR,0
2023,sdg,ClapWi00,Will Clapp,OL,4
2023,sdg,DaviDe02,Derius Davis,WR,2
2023,sdg,DaviMi03,Michael Davis,CB,5
2023,sdg,DickCa00,Cameron Dicker,K,5
2023,sdg,DossKe00,Keelan Doss,WR,0
2023,sdg,DotsEl00,Elijah Dotson,RB,0
2023,sdg,EkelAu00,Austin Ekeler,RB,7
2023,sdg,EricAl01,Alex Erickson,WR,2
2023,sdg,EverGe00,Gerald Everett,TE,3
2023,sdg,FarmAn00,Andrew Farmer,OLB,1
2023,sdg,FehoSi00,Simi Fehoko,WR,0
2023,sdg,FinlAJ00,AJ Finley,S,1
2023,sdg,FoxxMo00,Morgan Fox,DL,3
2023,sdg,GilmAl00,Alohi Gilman,S,5
2023,sdg,GuytJa01,Jalen Guyton,WR,1
2023,sdg,HarrJo02,Josh Harris,LS,1
2023,sdg,HawkJa00,Jaylinn Hawkins,S,1
2023,sdg,HenlDa00,Daiyan Henley,LB,1
2023,sdg,HerbJu00,Justin Herbert,QB,11
2023,sdg,HintCh01,Christopher Hinton,DL,0
2023,sdg,HollJu00,Justin Hollins,OLB,1
2023,sdg,JackJ.00,J.C. Jackson,CB,1
2023,sdg,JaimBr00,Brenden Jaimes,OL,2
2023,sdg,JameDe00,Derwin James,S,6
2023,sdg,JohnAu01,Austin Johnson,DL,7
2023,sdg,JohnZi00,Zion Johnson,G,6
2023,sdg,JohnQu02,Quentin Johnston,WR,4
2023,sdg,JoseSe00,Sebastian Joseph-Day,LDE/RDE,6
2023,sdg,KampHu00,Hunter Kampmoyer,TE,0
2023,sdg,KellJo01,Joshua Kelley,RB,3
2023,sdg,KendEr00,Eric Kendricks,LILB,6
2023,sdg,LaynRa00,Raheem Layne,S,1
2023,sdg,LeonDe00,Deane Leonard,DB,1
2023,sdg,LinsCo00,Corey Linsley,C,1
2023,sdg,LyncBl00,Blake Lynch,LB,0
2023,sdg,MackKh00,Khalil Mack,OLB,11
2023,sdg,MarlDe00,Dean Marlowe,FS,2
2023,sdg,MatlSc00,Scott Matlock,DL,1
2023,sdg,McFaJo00,Jordan McFadden,OL,1
2023,sdg,McKiTr00,Tre' McKitty,TE,0
2023,sdg,MurrKe00,Kenneth Murray,LB,7
2023,sdg,MuseTa00,Tanner Muse,LB,1
2023,sdg,NiemNi00,Nick Niemann,LB,2
2023,sdg,OgboAm00,Amen Ogbongbemiga,LB,2
2023,sdg,OgboOt00,Otito Ogbonnia,DT,1
2023,sdg,PalmJo00,Josh Palmer,WR,5
2023,sdg,ParhDo00,Donald Parham,TE,2
2023,sdg,PipkTr00,Trey Pipkins,T,8
2023,sdg,PleaAu00,Austen Pleasants,G,0
2023,sdg,RumpCh00,Chris Rumph,OLB,1
2023,sdg,SalyJa00,Jamaree Salyer,OL,7
2023,sdg,SamuAs00,Asante Samuel Jr.,CB,6
2023,sdg,SareFo00,Foster Sarell,T,1
2023,sdg,ScotJK00,JK Scott,P,2
2023,sdg,ShelTy01,Ty Shelby,OLB,0
2023,sdg,SlatRa00,Rashawn Slater,T,8
2023,sdg,SmarSt00,Stone Smartt,TE,1
2023,sdg,SpilIs00,Isaiah Spiller,RB,1
2023,sdg,SticEa00,Easton Stick,QB,4
2023,sdg,TaylJa04,Ja'Sir Taylor,DB,3
2023,sdg,TomxCa00,Cameron Tom,C,0
2023,sdg,TuipTu00,Tuli Tuipulotu,OLB,5
2023,sdg,VannNi00,Nick Vannett,TE,0
2023,sdg,WillMi07,Mike Williams,WR,2
2023,sdg,WillNi01,Nick Williams,DL,4
2023,sdg,WoodJT00,JT Woods,S,0
2023,nwe,AndeCa00,Calvin Anderson,OL,1
2023,nwe,AndrDa00,David Andrews,C,5
2023,nwe,AndrJa00,Jake Andrews,C,1
2023,nwe,AustAl00,Alex Austin,CB,1
2023,nwe,BariBr00,Bryce Baringer,P,3
2023,nwe,BarmCh00,Christian Barmore,DL,5
2023,nwe,BentJa00,Ja'Whaun Bentley,LB,9
2023,nwe,BledJo00,Joshuah Bledsoe,S,0
2023,nwe,BoarCh00,Chris Board,LB,2
2023,nwe,BourKe00,Kendrick Bourne,WR,3
2023,nwe,BoutKa00,Kayshon Boutte,WR,0
2023,nwe,BrowPh01,Pharaoh Brown,TE,1
2023,nwe,BrowTr02,Trent Brown,OL,2
2023,nwe,BryaMy01,Myles Bryant,DB,4
2023,nwe,CardJo00,Joe Cardona,LS,1
2023,nwe,CunnMa00,Malik Cunningham,QB,0
2023,nwe,DaviCo02,Cody Davis,DB,1
2023,nwe,DougDe00,DeMario Douglas,WR,4
2023,nwe,DuggKy00,Kyle Dugger,DB,7
2023,nwe,EkuaDa00,Daniel Ekuale,DL,0
2023,nwe,ElliEz00,Ezekiel Elliott,RB,5
2023,nwe,ElliCh00,Christian Elliss,LB,0
2023,nwe,FereJa00,James Ferentz,G,0
2023,nwe,GesiMi00,Mike Gesicki,TE,2
2023,nwe,GodcDa00,Davon Godchaux,DL,10
2023,nwe,GonzCh00,Christian Gonzalez,CB,2
2023,nwe,GuyxLa00,Lawrence Guy,RDE,7
2023,nwe,HarrKe01,Kevin Harris,RB,1
2023,nwe,HastJa02,Jamycal Hasty,RB,0
2023,nwe,HenrHu00,Hunter Henry,TE,3
2023,nwe,HillTr00,Trysten Hill,DT,0
2023,nwe,JackJ.00,J.C. Jackson,RCB,2
2023,nwe,JennAn00,Anfernee Jennings,LB,8
2023,nwe,JoneJa10,Jack Jones,CB,0
2023,nwe,JoneJo03,Jonathan Jones,DB,5
2023,nwe,JoneMa05,Mac Jones,QB,3
2023,nwe,JoneMa06,Marcus Jones,DB,1
2023,nwe,JudoMa00,Matt Judon,LB,2
2023,nwe,LoweVe00,Vederian Lowe,T,3
2023,nwe,MafiAt00,Atonio Mafi,OL,2
2023,nwe,MapuMa00,Marte Mapu,LB,2
2023,nwe,McDeCo00,Conor McDermott,T,2
2023,nwe,MillJa02,Jalen Mills,DB,4
2023,nwe,MontTy01,Ty Montgomery,RB,0
2023,nwe,MunsCa00,Calvin Munson,LB,0
2023,nwe,OnweMi00,Michael Onwenu,OL,4
2023,nwe,ParkDe01,DeVante Parker,WR,2
2023,nwe,PeppJa00,Jabrill Peppers,DB,7
2023,nwe,PharJe00,Jeremiah Pharms,DL,1
2023,nwe,PhilAd00,Adrian Phillips,DE,1
2023,nwe,ReagJa00,Jalen Reagor,WR,2
2023,nwe,ReifRi00,Riley Reiff,OL,0
2023,nwe,RobeSa00,Sam Roberts,DL,1
2023,nwe,RylaCh00,Chad Ryland,K,0
2023,nwe,SchoBr00,Brenden Schooler,DB,2
2023,nwe,SlatMa00,Matthew Slater,WR,0
2023,nwe,SmitJu00,JuJu Smith-Schuster,WR,2
2023,nwe,SokoMa00,Matt Sokol,TE,0
2023,nwe,SowxSi00,Sidy Sow,RG,4
2023,nwe,SpeeAm00,Ameer Speed,CB,0
2023,nwe,StevRh00,Rhamondre Stevenson,RB,4
2023,nwe,StraCo01,Cole Strange,OL,3
2023,nwe,TavaJa00,Jahlani Tavai,LB,10
2023,nwe,ThorTy00,Tyquan Thornton,WR,1
2023,nwe,UcheJo00,Joshua Uche,LB,3
2023,nwe,WadeSh00,Shaun Wade,CB,3
2023,nwe,WheaTy01,Tyrone Wheatley Jr.,T,0
2023,nwe,WhitKe03,Keion White,DE,3
2023,nwe,WilsMa03,Mack Wilson,LB,2
2023,nwe,WilsMa04,Marco Wilson,CB,0
2023,nwe,WiseDe00,Deatrich Wise Jr.,DL,8
2023,nwe,ZappBa00,Bailey Zappe,QB,0
2023,mia,AchaDe00,De'Von Achane,RB,7
2023,mia,AhmeSa01,Salvon Ahmed,RB,1
2023,mia,ApplEl00,Eli Apple,CB,2
2023,mia,ArmsTe00,Terron Armstead,T,8
2023,mia,BailJa00,Jake Bailey,P,1
2023,mia,BakeJe00,Jerome Baker,LILB,6
2023,mia,BerrBr00,Braxton Berrios,WR,2
2023,mia,BethJu00,Justin Bethel,CB,1
2023,mia,BonnEt00,Ethan Bonner,CB,0
2023,mia,BrooCh00,Chris Brooks,RB,1
2023,mia,CampEl00,Elijah Campbell,DB,1
2023,mia,AndeRo04,Robbie Chosen,WR,1
2023,mia,ChubBr00,Bradley Chubb,LB,8
2023,mia,ClayCh01,Chase Claypool,WR,0
2023,mia,ConnTa00,Tanner Conner,TE,0
2023,mia,CottLe00,Lester Cotton,G,5
2023,mia,CracRi00,River Cracraft,WR,1
2023,mia,DaviRa03,Raekwon Davis,DT,4
2023,mia,EichLi00,Liam Eichenberg,OL,7
2023,mia,ElliDe02,DeShon Elliott,S,5
2023,mia,EvanDa02,Darrynton Evans,RB,0
2023,mia,EzukEr00,Erik Ezukanma,WR,0
2023,mia,FergBl00,Blake Ferguson,LS,1
2023,mia,GoodCa00,Cameron Goode,LB,1
2023,mia,HandDa00,Da'Shawn Hand,DT,1
2023,mia,HarrJo03,Jonotthan Harrison,OL,0
2023,mia,HillJu02,Julian Hill,TE,0
2023,mia,HillTy00,Tyreek Hill,WR,18
2023,mia,HollJe02,Jevon Holland,S,5
2023,mia,HousJu00,Justin Houston,LB,0
2023,mia,HowaXa00,Xavien Howard,LCB,4
2023,mia,HuntRo01,Robert Hunt,RG,5
2023,mia,IngoAl01,Alec Ingold,FB,1
2023,mia,IngrMe00,Melvin Ingram,LB,0
2023,mia,IrviBr00,Bruce Irvin,LB,0
2023,mia,JackAu00,Austin Jackson,OL,8
2023,mia,JoneBr06,Brandon Jones,SS,3
2023,mia,JoneRo02,Robert Jones,OL,3
2023,mia,JoseKe02,Kelvin Joseph,CB,0
2023,mia,KohoKa00,Kader Kohou,CB,5
2023,mia,KrofTy00,Tyler Kroft,TE,0
2023,mia,LammKe00,Kendall Lamm,T,6
2023,mia,LongDa04,David Long,LB,7
2023,mia,MostRa00,Raheem Mostert,RB,9
2023,mia,MunsCa00,Calvin Munson,LB,0
2023,mia,NeedNi00,Nik Needham,CB,1
2023,mia,NickPa00,Parry Nickerson,CB,0
2023,mia,OgbaEm00,Emmanuel Ogbah,NT,2
2023,mia,PhilJa02,Jaelan Phillips,LB,3
2023,mia,PierJa99,Jason Pierre-Paul,DE,0
2023,mia,PiliBr00,Brandon Pili,DT,0
2023,mia,RamsJa00,Jalen Ramsey,CB,7
2023,mia,ReedMa01,Malik Reed,LB,0
2023,mia,RileDu00,Duke Riley,LB,3
2023,mia,SandJa00,Jason Sanders,K,4
2023,mia,SielZa00,Zach Sieler,DT,9
2023,mia,SmitCa02,Cam Smith,CB,1
2023,mia,SmitKi00,Kion Smith,T,1
2023,mia,SmytDu00,Durham Smythe,TE,4
2023,mia,TagoTu00,Tua Tagovailoa,QB,16
2023,mia,TindCh00,Channing Tindall,LB,1
2023,mia,VanGAn00,Andrew Van Ginkel,LOLB,6
2023,mia,WaddJa00,Jaylen Waddle,WR,10
2023,mia,WhitMi01,Mike White,QB,0
2023,mia,WilkCh00,Christian Wilkins,LDE,8
2023,mia,WillCo00,Connor Williams,OL,5
2023,mia,WilsCe01,Cedrick Wilson Jr.,WR,3
2023,mia,WilsJe01,Jeff Wilson,RB,2
2023,mia,WinoCh00,Chase Winovich,DE,0
2023,mia,WynnIs00,Isaiah Wynn,T,4
2023,nyj,AbanIs00,Israel Abanikanda,RB,1
2023,nyj,AdamTo03,Tony Adams,S,5
2023,nyj,AmosAd00,Adrian Amos,DB,1
2023,nyj,BarnZa00,Zaire Barnes,LB,0
2023,nyj,BawdNi00,Nick Bawden,FB,0
2023,nyj,BectMe00,Mekhi Becton,T,5
2023,nyj,BernJa01,Jarrick Bernard-Converse,S,0
2023,nyj,BoylTi00,Tim Boyle,QB,1
2023,nyj,BrowDu20,Duane Brown,T,1
2023,nyj,BrowJa07,Jason Brownlee,WR,0
2023,nyj,CartMi02,Michael Carter II,CB,3
2023,nyj,CartMi03,Michael Carter,RB,1
2023,nyj,CharIr00,Irvin Charles,WR,0
2023,nyj,ClemMi03,Micheal Clemons,DL,2
2023,nyj,CobbRa00,Randall Cobb,WR,0
2023,nyj,ConkTy00,Tyler Conklin,TE,4
2023,nyj,CookDa01,Dalvin Cook,RB,1
2023,nyj,DaviAs00,Ashtyn Davis,S,3
2023,nyj,EchoBr00,Brandin Echols,CB,2
2023,nyj,EguaSa00,Samuel Eguavoen,LB,1
2023,nyj,FranJo02,John Franklin-Myers,DL,8
2023,nyj,GardSa00,Sauce Gardner,CB,13
2023,nyj,GipsXa00,Xavier Gipson,WR,3
2023,nyj,GlasCh01,Chris Glaser,OL,0
2023,nyj,HallBr03,Breece Hall,RB,8
2023,nyj,HallBr02,Bryce Hall,CB,2
2023,nyj,HansJa00,Jake Hanson,OL,1
2023,nyj,HardJu01,Justin Hardee,CB,1
2023,nyj,HardMe00,Mecole Hardman,WR,0
2023,nyj,HayeTa00,Tae Hayes,CB,0
2023,nyj,HectBr00,Bruce Hector,DL,0
2023,nyj,HennTh00,Thomas Hennessy,LS,1
2023,nyj,HolmJa01,Jalyn Holmes,DL,0
2023,nyj,HuffBr00,Bryce Huff,LB,2
2023,nyj,JameCr01,Craig James,CB,0
2023,nyj,JeffQu00,Quinton Jefferson,DL,7
2023,nyj,JohnJe07,Jermaine Johnson II,LB,12
2023,nyj,KellDe00,Dennis Kelly,T,0
2023,nyj,KuntZa00,Zack Kuntz,TE,0
2023,nyj,LawsCa00,Carl Lawson,DE,0
2023,nyj,LazaAl00,Allen Lazard,WR,2
2023,nyj,McCrMa01,Marcelino McCrary-Ball,LB,0
2023,nyj,McDoWi00,Will McDonald,DL,2
2023,nyj,McGoCo00,Connor McGovern,C,2
2023,nyj,MitcMa02,Max Mitchell,OL,2
2023,nyj,MorsTh00,Thomas Morstead,P,4
2023,nyj,MoslC.00,C.J. Mosley,LB,8
2023,nyj,NewmXa00,Xavier Newman-Johnson,OL,1
2023,nyj,ReedD.00,D.J. Reed,CB,5
2023,nyj,RodgAa00,Aaron Rodgers,QB,0
2023,nyj,RuckJe00,Jeremy Ruckert,TE,1
2023,nyj,SchwWe00,Wes Schweitzer,OL,1
2023,nyj,SeibAu00,Austin Seibert,K,0
2023,nyj,SherJa00,Jamien Sherwood,LB,2
2023,nyj,SiemTr00,Trevor Siemian,QB,-2
2023,nyj,SmarTa00,Tanzel Smart,DL,0
2023,nyj,SurrCh00,Chazz Surratt,LB,1
2023,nyj,TaylMa01,Malik Taylor,WR,0
2023,nyj,ThomSo00,Solomon Thomas,DL,3
2023,nyj,TippJo00,Joe Tippmann,C,4
2023,nyj,TomlLa01,Laken Tomlinson,LG,4
2023,nyj,TurnBi00,Billy Turner,T,1
2023,nyj,UzomC.00,C.J. Uzomah,TE,0
2023,nyj,VallXa00,Xazavian Valladay,RB,0
2023,nyj,VeraAl00,Alijah Vera-Tucker,G,1
2023,nyj,WarrCa00,Carter Warren,T,2
2023,nyj,WhitJo03,Jordan Whitehead,SS,6
2023,nyj,WillQu01,Quincy Williams,LB,17
2023,nyj,WillQu00,Quinnen Williams,DL,12
2023,nyj,WilsGa00,Garrett Wilson,WR,7
2023,nyj,WilsZa00,Zach Wilson,QB,5
2023,nyj,WinfPe00,Perrion Winfrey,DT,0
2023,nyj,WoodAl99,Al Woods,DL,1
2023,nyj,YeboKe00,Kenny Yeboah,TE,0
2023,nyj,ZuerGr00,Greg Zuerlein,K,4
2023,buf,AlleJo02,Josh Allen,QB,18
2023,buf,AlleKy00,Kyle Allen,QB,0
2023,buf,BassTy00,Tyler Bass,K,3
2023,buf,BateRy02,Ryan Bates,G,1
