Year,Team,PlayerID,Player,Position,AV
2020,jax,JackMy00,Myles Jack,LLB,6
2020,jax,JacoLe00,Leon Jacobs,LB,1
2020,jax,JernTi00,Timmy Jernigan,DT,0
2020,jax,JohnCo01,Collin Johnson,WR,2
2020,jax,JoneAb00,Abry Jones,RDT,2
2020,jax,JoneJo06,Josh Jones,SS,4
2020,jax,JoneSi00,Sidney Jones,RCB,3
2020,jax,LambJo00,Josh Lambo,K,1
2020,jax,LindBr00,Brandon Linder,C,3
2020,jax,LutoJa00,Jake Luton,QB,2
2020,jax,LyncAa00,Aaron Lynch,DE,1
2020,jax,MabiGr00,Greg Mabin,DB,1
2020,jax,MarsCa00,Cassius Marsh,DE,1
2020,jax,MatiRo00,Ross Matiscik,LB,1
2020,jax,McDeKC01,KC McDermott,T,0
2020,jax,McLaCh00,Chase McLaughlin,K,0
2020,jax,MeekQu00,Quenton Meeks,DB,0
2020,jax,MiddDo01,Doug Middleton,DB,1
2020,jax,MillBr02,Bruce Miller,FB,0
2020,jax,MinsGa00,Gardner Minshew II,QB,7
2020,jax,NorwAn01,Andrew Norwell,LG,4
2020,jax,NursJo00,Josh Nurse,CB,0
2020,jax,O'ShJa00,James O'Shaughnessy,TE,2
2020,jax,OgunDa00,Dare Ogunbowale,RB,1
2020,jax,OzigDe01,Devine Ozigbo,RB,0
2020,jax,QuarSh00,Shaquille Quarterman,LB,1
2020,jax,QuinTr00,Trey Quinn,WR,0
2020,jax,ReidCa00,Caraun Reid,DT,0
2020,jax,ReynCr00,Craig Reynolds,RB,0
2020,jax,RichWi01,Will Richardson,T,1
2020,jax,RobiCa00,Cam Robinson,LT,7
2020,jax,RobiJa00,James Robinson,RB,8
2020,jax,RosaAl00,Aldrick Rosas,K,1
2020,jax,RossDa02,Daniel Ross,DT,0
2020,jax,WatsBr01,Brandon Rusnak,DB,1
2020,jax,SaubEr00,Eric Saubert,TE,0
2020,jax,SchoJo00,Joe Schobert,MLB,7
2020,jax,ScotJo00,Josiah Scott,CB,0
2020,jax,ShatTy00,Tyler Shatley,C,4
2020,jax,SheaJa00,Jabaal Sheard,DE,0
2020,jax,ShenLa00,Laviska Shenault Jr.,WR,5
2020,jax,SmooDa00,Dawuane Smoot,LDE,4
2020,jax,TaylJa02,Jawaan Taylor,RT,7
2020,jax,ThomDa07,Daniel Thomas,S,1
2020,jax,ThomCh03,Chris Thompson,RB,1
2020,jax,WallTr01,Tre'Vour Wallace-Simms,G,0
2020,jax,WestDe00,Dede Westbrook,WR,0
2020,jax,WillQu01,Quincy Williams,LB,0
2020,jax,WilsJa00,Jarrod Wilson,FS,4
2020,jax,WingAn01,Andrew Wingard,DB,2
2020,jax,WrigBr00,Brandon Wright,K,0
2020,den,AgimMc00,McTelvin Agim,DT,1
2020,den,AndeCa00,Calvin Anderson,T,2
2020,den,AttaJe00,Jeremiah Attaochu,OLB,3
2020,den,BailQu00,Quinn Bailey,T,0
2020,den,BassEs01,Essang Bassey,CB,2
2020,den,BausDe00,De'Vante Bausby,DB,1
2020,den,BeckAn01,Andrew Beck,TE,0
2020,den,BellLe02,LeVante Bellamy,RB,0
2020,den,BobeJa00,Jacob Bobenmoyer,LS,1
2020,den,BollGa00,Garett Bolles,LT,10
2020,den,BouyA.00,A.J. Bouye,LCB,2
2020,den,BradNi00,Nigel Bradham,LB,0
2020,den,BrowFr01,Fred Brown,WR,0
2020,den,ButtJa00,Jake Butt,TE,0
2020,den,CaliAu00,Austin Calitro,LB,1
2020,den,CallBr00,Bryce Callahan,RCB,4
2020,den,CaseJu00,Jurrell Casey,DT,1
2020,den,ChicAn00,Anthony Chickillo,DE,1
2020,den,ChubBr00,Bradley Chubb,ROLB,10
2020,den,ClevTy00,Tyrie Cleveland,WR,0
2020,den,CoxxJe00,Jeremy Cox,RB,0
2020,den,CushLl00,Lloyd Cushenberry III,C,5
2020,den,DawsDu00,Duke Dawson,DB,1
2020,den,DotsDe00,Demar Dotson,RT,3
2020,den,DrisJe00,Jeff Driskel,QB,1
2020,den,FantNo00,Noah Fant,TE,5
2020,den,FreeRo00,Royce Freeman,RB,1
2020,den,FumaTr00,Troy Fumagalli,TE,1
2020,den,GlasGr00,Graham Glasgow,RG,4
2020,den,GordMe00,Melvin Gordon,RB,6
2020,den,HairNa00,Nate Hairston,DB,0
2020,den,HamiDa01,DaeSean Hamilton,WR,2
2020,den,HamlKJ00,KJ Hamler,WR,3
2020,den,HarrDa05,Davontae Harris,DB,1
2020,den,HarrSh00,Shelby Harris,LDE,5
2020,den,HintKe00,Kendall Hinton,WR,0
2020,den,HoldAl01,Alijah Holder,DB,0
2020,den,JackKa99,Kareem Jackson,SS,6
2020,den,JernTi00,Timmy Jernigan,DT,0
2020,den,JeudJe00,Jerry Jeudy,WR,6
2020,den,JeweJo00,Josey Jewell,RILB,8
2020,den,JohnAl01,Alexander Johnson,LILB,7
2020,den,JoneDr00,Dre'Mont Jones,RDE,5
2020,den,JoneJo05,Joseph Jones,LB,1
2020,den,LindPh00,Phillip Lindsay,RB,3
2020,den,LockDr00,Drew Lock,QB,6
2020,den,LockPJ00,P.J. Locke,DB,1
2020,den,MarsTr00,Trey Marshall,DB,1
2020,den,MartSa01,Sam Martin,P,3
2020,den,McMaBr01,Brandon McManus,K,4
2020,den,MorrPa00,Patrick Morris,C,0
2020,den,MotlPa00,Parnell Motley,CB,1
2020,den,MutiNe00,Netane Muti,G,1
2020,den,OjemMi00,Michael Ojemudia,LCB,4
2020,den,OkwuAl00,Albert Okwuegbunam,TE,1
2020,den,ParkWi01,Will Parks,DB,0
2020,den,PatrTi00,Tim Patrick,WR,5
2020,den,PurcMi00,Mike Purcell,NT,3
2020,den,ReedMa01,Malik Reed,LOLB,7
2020,den,RisnDa00,Dalton Risner,LG,5
2020,den,RodgJa03,Jake Rodgers,T,0
2020,den,RussTa00,Taylor Russolino,K,0
2020,den,RypiBr00,Brett Rypien,QB,1
2020,den,SchlAu00,Austin Schlottmann,G,1
2020,den,SimmJu00,Justin Simmons,FS,9
2020,den,SpenDi00,Diontae Spencer,WR,1
2020,den,SuttCo00,Courtland Sutton,WR,0
2020,den,ToliKe00,Kevin Toliver,DB,0
2020,den,TuszDe00,Derrek Tuszka,DE,1
2020,den,VannNi00,Nick Vannett,TE,1
2020,den,WalkDe03,DeMarcus Walker,DE,3
2020,den,WatsJo00,Josh Watson,LB,1
2020,den,WilkEl00,Elijah Wilkinson,RT,3
2020,den,WillDe04,DeShawn Williams,NT,6
2020,den,WillSy00,Sylvester Williams,DE,1
2020,kan,AlleNi00,Nick Allegretti,LG,5
2020,kan,BakeDe00,Deandre Baker,DB,0
2020,kan,BellLe00,Le'Veon Bell,RB,2
2020,kan,BreeBa00,Bashaud Breeland,RCB,4
2020,kan,ButkHa00,Harrison Butker,K,3
2020,kan,CharTa00,Taco Charlton,DE,1
2020,kan,ClarFr01,Frank Clark,RDE,10
2020,kan,CobbOm00,Omari Cobb,LB,0
2020,kan,DannMi00,Michael Danna,DE,1
2020,kan,DietGe00,Gehrig Dieter,WR,0
2020,kan,DuraYa01,Yasir Durant,T,1
2020,kan,EdwaCl00,Clyde Edwards-Helaire,RB,8
2020,kan,FentRa00,Rashad Fenton,DB,2
2020,kan,FishEr00,Eric Fisher,LT,11
2020,kan,GayJWi00,Willie Gay Jr.,RLB,4
2020,kan,HamiAn01,Antonio Hamilton,DB,1
2020,kan,HardMe00,Mecole Hardman,WR,6
2020,kan,HarrDa07,Darius Harris,LB,1
2020,kan,HarrDe06,Demone Harris,DE,0
2020,kan,HennCh01,Chad Henne,QB,1
2020,kan,HillTy00,Tyreek Hill,WR,12
2020,kan,HitcAn00,Anthony Hitchens,LLB,6
2020,kan,HoyeBr01,Braxton Hoyett,DT,0
2020,kan,IsidDa00,Danny Isidora,G,0
2020,kan,JoneCh09,Chris Jones,LDT,12
2020,kan,KeizNi00,Nick Keizer,TE,1
2020,kan,KelcTr00,Travis Kelce,TE,12
2020,kan,KempMa00,Marcus Kemp,WR,0
2020,kan,KeyeTh00,Thakarius Keyes,DB,1
2020,kan,KilgDa00,Daniel Kilgore,C,2
2020,kan,KpasTa00,Tanoh Kpassagnon,LDE,7
2020,kan,LammCh00,Chris Lammons,DB,0
2020,kan,MahoPa00,Patrick Mahomes,QB,17
2020,kan,MathTy00,Tyrann Mathieu,SS/RLB,13
2020,kan,NiemBe00,Ben Niemann,LB,4
2020,kan,NnadDe00,Derrick Nnadi,RDT,7
2020,kan,ODanDo00,Dorian O'Daniel,LB,1
2020,kan,OkafAl00,Alex Okafor,DE,1
2020,kan,OmamPa00,Patrick Omameh,G,0
2020,kan,OsemKe00,Kelechi Osemele,LG,2
2020,kan,PennMi00,Mike Pennel,DT,1
2020,kan,PrinBy00,Byron Pringle,WR,2
2020,kan,RankMa00,Martinas Rankin,T,1
2020,kan,ReitAu00,Austin Reiter,C,6
2020,kan,RemmMi00,Mike Remmers,RT,6
2020,kan,RobiDe01,Demarcus Robinson,WR,4
2020,kan,SaunKh00,Khalen Saunders,DT,1
2020,kan,SchwMi00,Mitchell Schwartz,RT,3
2020,kan,SealRi00,Ricky Seals-Jones,WR,0
2020,kan,SherAn00,Anthony Sherman,RB,0
2020,kan,SmitEm01,Emmanuel Smith,LB,0
2020,kan,SneeLJ00,L'Jarius Sneed,DB,3
2020,kan,SoreDa01,Daniel Sorensen,SS/FS,5
2020,kan,ThomDa06,Darwin Thompson,RB,1
2020,kan,ThomTe00,Tedric Thompson,DB,1
2020,kan,ThorJu00,Juan Thornhill,FS,3
2020,kan,TownTo01,Tommy Townsend,P,2
2020,kan,WardCh01,Charvarius Ward,LCB,4
2020,kan,WardTi00,Tim Ward,DE,1
2020,kan,WashDe00,DeAndre Washington,RB,0
2020,kan,WatkSa00,Sammy Watkins,WR,4
2020,kan,WattAr00,Armani Watts,DB,1
2020,kan,WharTe00,Tershawn Wharton,DE,2
2020,kan,WillDa10,Darrel Williams,RB,2
2020,kan,WilsDa02,Damien Wilson,MLB,6
2020,kan,WincJa00,James Winchester,LS,1
2020,kan,WisnSt01,Stefen Wisniewski,G,1
2020,kan,WitzBr00,Bryan Witzmann,T,0
2020,kan,WyliAn00,Andrew Wylie,RG,8
2020,kan,YeldDe00,Deon Yelder,TE,0
2020,rai,AbraJo01,Johnathan Abram,SS,5
2020,rai,AghoNe00,Nelson Agholor,WR,8
2020,rai,ArneDa00,Damon Arnette,CB,2
2020,rai,BeasVi00,Vic Beasley,DE,0
2020,rai,BookDe00,Devontae Booker,RB,4
2020,rai,BrowTr02,Trent Brown,RT,3
2020,rai,CarlDa00,Daniel Carlson,K,4
2020,rai,CarrDe02,Derek Carr,QB,14
2020,rai,CarrDe00,Derek Carrier,TE,0
2020,rai,ColeAJ01,AJ Cole III,P,1
2020,rai,CollMa00,Maliek Collins,RDT,4
2020,rai,CrosMa00,Maxx Crosby,RDE,7
2020,rai,DossKe00,Keelan Doss,WR,0
2020,rai,EdwaBr01,Bryan Edwards,WR,2
2020,rai,EmanKy00,Kyle Emanuel,LB,0
2020,rai,FerrCl00,Clelin Ferrell,LDE,4
2020,rai,GaffRi00,Rico Gafford,DB,0
2020,rai,GaulRa00,Rashaan Gaulden,DB,0
2020,rai,GoodDe01,Denzelle Good,LG,8
2020,rai,HankJo00,Johnathan Hankins,LDT,6
2020,rai,HarrEr00,Erik Harris,FS,4
2020,rai,HeatJe00,Jeff Heath,FS,3
2020,rai,HudsRo00,Rodney Hudson,C,8
2020,rai,HursMa00,Maurice Hurst Jr.,DT,2
2020,rai,IncoRi20,Richie Incognito,G,1
2020,rai,IngoAl01,Alec Ingold,FB,1
2020,rai,IrviDa00,David Irving,DT,0
2020,rai,JackGa00,Gabe Jackson,RG,8
2020,rai,JacoJo01,Josh Jacobs,RB,8
2020,rai,JameAn01,Andre James,T,1
2020,rai,JohnIs02,Isaiah Johnson,DB,1
2020,rai,JoneDa03,Datone Jones,DE,0
2020,rai,JoneZa00,Zay Jones,WR,2
2020,rai,JoneJa09,Jaryd Jones-Smith,T,0
2020,rai,JoynLa00,Lamarcus Joyner,LLB,5
2020,rai,KeyxAr00,Arden Key,DE,1
2020,rai,KwiaNi00,Nick Kwiatkoski,MLB,5
2020,rai,LawsNe00,Nevin Lawson,RCB,3
2020,rai,LeavDa00,Dallin Leavitt,DB,0
2020,rai,LittCo01,Cory Littleton,RLB,5
2020,rai,MabiDy00,Dylan Mabin,DB,0
2020,rai,MagnEr00,Erik Magnuson,G,0
2020,rai,MariMa01,Marcus Mariota,QB,1
2020,rai,McMiRa02,Raekwon McMillan,LB,2
2020,rai,MillKo00,Kolton Miller,LT,8
2020,rai,MoreFo00,Foster Moreau,TE,1
2020,rai,MorrNi00,Nicholas Morrow,LLB,5
2020,rai,MullTr00,Trayvon Mullen,LCB/RCB,6
2020,rai,NassCa00,Carl Nassib,LDE,3
2020,rai,NixoKe00,Keisean Nixon,DB,1
2020,rai,OmamPa00,Patrick Omameh,G,0
2020,rai,OnwuJa00,James Onwualu,LB,0
2020,rai,ParkBr01,Brandon Parker,T,3
2020,rai,PeteNa00,Nathan Peterman,QB,0
2020,rai,RenfHu00,Hunter Renfrow,WR,6
2020,rai,RichJa01,Jalen Richard,RB,2
2020,rai,RiddTh00,Theo Riddick,RB,0
2020,rai,RobeAm00,Amik Robertson,CB,0
2020,rai,RossDa02,Daniel Ross,DT,0
2020,rai,RuggHe00,Henry Ruggs III,WR,4
2020,rai,SiegTr00,Trent Sieg,LS,1
2020,rai,SimpJo00,John Simpson,G,1
2020,rai,SmitCh03,Chris Smith,DE,1
2020,rai,VickKe00,Kendal Vickers,DE,2
2020,rai,WallDa01,Darren Waller,TE,11
2020,rai,WhitJa04,Javin White,LB,0
2020,rai,WilbKy00,Kyle Wilber,LB,1
2020,rai,WittJa00,Jason Witten,TE,1
2020,rai,WorlDa00,Daryl Worley,DB,0
2020,rai,YounSa21,Sam Young,RT,4
2020,sdg,AddaJa00,Jahleel Addae,DB,1
2020,sdg,AddeNa00,Nasir Adderley,FS,5
2020,sdg,AlleKe00,Keenan Allen,WR,8
2020,sdg,AndeSt01,Stephen Anderson,TE,1
2020,sdg,BadgMi00,Michael Badgley,K,1
2020,sdg,BallKa00,Kalen Ballage,RB,2
2020,sdg,BellB.00,B.J. Bello,LB,0
2020,sdg,BilaAs00,Asmar Bilal,LB,0
2020,sdg,BosaJo00,Joey Bosa,LDE,9
2020,sdg,BradDa00,Darius Bradwell,FB,0
2020,sdg,BranJo00,John Brannon,CB,0
2020,sdg,BrouCo00,Cortez Broughton,DT,1
2020,sdg,BulaBr20,Bryan Bulaga,RT,5
2020,sdg,CampTe00,Tevaughn Campbell,DB,2
2020,sdg,ChriCo00,Cole Christiansen,LB,0
2020,sdg,DaviMi03,Michael Davis,LCB/RCB,6
2020,sdg,EgbuEm00,Emeke Egbule,LB,1
2020,sdg,EkelAu00,Austin Ekeler,RB,6
2020,sdg,FacyBr00,Brandon Facyson,DB,1
2020,sdg,FeenDa00,Dan Feeney,C,7
2020,sdg,FehoBr01,Breiden Fehoko,DT,0
2020,sdg,GaziJo01,Joe Gaziano,DE,0
2020,sdg,GilmAl00,Alohi Gilman,S,1
2020,sdg,GreeVi00,Virgil Green,TE,0
2020,sdg,GroyRy00,Ryan Groy,G,1
2020,sdg,GuytJa01,Jalen Guyton,WR,4
2020,sdg,HarrCh01,Chris Harris Jr.,DB,3
2020,sdg,HaywCa00,Casey Hayward,RCB,5
2020,sdg,HenrHu00,Hunter Henry,TE,5
2020,sdg,HerbJu00,Justin Herbert,QB,13
2020,sdg,HillKJ00,K.J. Hill,CB,1
2020,sdg,IngrMe00,Melvin Ingram,RDE,4
2020,sdg,JackJu01,Justin Jackson,RB,3
2020,sdg,JeffMa00,Malik Jefferson,LB,1
2020,sdg,JenkRa00,Rayshawn Jenkins,SS,5
2020,sdg,JohnTy03,Tyron Johnson,WR,3
2020,sdg,JoneJu03,Justin Jones,LDT,6
2020,sdg,JoseLi99,Linval Joseph,RDT,8
2020,sdg,KellJo01,Joshua Kelley,RB,3
2020,sdg,KingDe01,Desmond King,DB,1
2020,sdg,LampFo00,Forrest Lamp,LG,7
2020,sdg,LemoJe00,Jessie Lemonier,DE,0
2020,sdg,LongTy00,Ty Long,P,2
2020,sdg,MazzCo01,Cole Mazza,LS,1
2020,sdg,MeekQu00,Quenton Meeks,DB,0
2020,sdg,MoorJa02,Jason Moore,WR,0
2020,sdg,MurrKe00,Kenneth Murray,RLB,8
2020,sdg,NabeGa00,Gabe Nabers,FB,0
2020,sdg,NortSt00,Storm Norton,T,2
2020,sdg,NwosUc00,Uchenna Nwosu,LB,3
2020,sdg,ParhDo00,Donald Parham,TE,1
2020,sdg,PerrDe00,Denzel Perryman,DB,6
2020,sdg,PipkTr00,Trey Pipkins,RT,3
2020,sdg,PopeTr00,Troymaine Pope,RB,1
2020,sdg,QuesSc00,Scott Quessenberry,G,1
2020,sdg,ReedJo03,Joe Reed,WR,0
2020,sdg,RochIs00,Isaac Rochell,RDE,4
2020,sdg,SokoMa00,Matt Sokol,TE,0
2020,sdg,SquaDa00,Damion Square,DE,2
2020,sdg,StLoTy01,Tyree St. Louis,T,1
2020,sdg,SticEa00,Easton Stick,QB,0
2020,sdg,TaylTy00,Tyrod Taylor,QB,1
2020,sdg,TeviSa00,Sam Tevi,LT,7
2020,sdg,TillJe00,Jerry Tillery,DE,6
2020,sdg,ToneCo00,Cole Toner,T,2
2020,sdg,TranDr00,Drue Tranquill,LB,0
2020,sdg,TurnTr01,Trai Turner,RG,4
2020,sdg,VigiNi00,Nick Vigil,LB,3
2020,sdg,WatkJa01,Jaylen Watkins,DB,0
2020,sdg,WhitKy00,Kyzir White,LLB,5
2020,sdg,WillMi07,Mike Williams,WR,6
2020,nwe,AndrDa00,David Andrews,C,4
2020,nwe,AsiaDe00,Devin Asiasi,TE,0
2020,nwe,BailJa00,Jake Bailey,P,3
2020,nwe,BentJa00,Ja'Whaun Bentley,LLB,7
2020,nwe,BerrRa01,Rashod Berry,TE,0
2020,nwe,BethJu00,Justin Bethel,DB,1
2020,nwe,BoweTa00,Tashawn Bower,DE,2
2020,nwe,BrooTe00,Terrence Brooks,DB,1
2020,nwe,BryaMy01,Myles Bryant,CB,1
2020,nwe,BurkRe00,Rex Burkhead,RB,3
2020,nwe,ButlAd00,Adam Butler,DT,4
2020,nwe,ByrdDa00,Damiere Byrd,WR,6
2020,nwe,CalhSh00,Shilique Calhoun,DE,1
2020,nwe,CardJo00,Joe Cardona,LS,1
2020,nwe,CopeBr00,Brandon Copeland,LB,2
2020,nwe,CowaBy00,Byron Cowart,RDT,8
2020,nwe,CunnKo00,Korey Cunningham,DT,1
2020,nwe,DaviCa01,Carl Davis,DT,1
2020,nwe,DaviCo02,Cody Davis,DB,1
2020,nwe,DuggKy00,Kyle Dugger,DB,3
2020,nwe,EdelJu00,Julian Edelman,WR,3
2020,nwe,ElueJe00,Jermaine Eluemunor,RT,3
2020,nwe,FereJa00,James Ferentz,C,1
2020,nwe,FolkNi20,Nick Folk,K,4
2020,nwe,FrohHj00,Hjalte Froholdt,G,0
2020,nwe,GilmSt00,Stephon Gilmore,RCB,7
2020,nwe,GuyxLa00,Lawrence Guy,LDT,8
2020,nwe,HallTe01,Terez Hall,MLB,3
2020,nwe,HarrDa06,Damien Harris,RB,5
2020,nwe,HarrNK00,N'Keal Harry,WR,3
2020,nwe,HerrJu00,Justin Herron,LT,3
2020,nwe,HoyeBr00,Brian Hoyer,QB,0
2020,nwe,IzzoRy00,Ryan Izzo,TE,2
2020,nwe,JackJ.00,J.C. Jackson,LCB,6
2020,nwe,JackMi01,Michael Jackson,DB,0
2020,nwe,JennAn00,Anfernee Jennings,LB,3
2020,nwe,JohnJa12,Jakob Johnson,FB,0
2020,nwe,JoneJo03,Jonathan Jones,DB,3
2020,nwe,KeenDa00,Dalton Keene,TE,0
2020,nwe,MackIs00,Isaiah Mack,DT,0
2020,nwe,MaluCa00,Cassh Maluia,LB,1
2020,nwe,MartMa01,Marcus Martin,C,0
2020,nwe,MasoSh01,Shaq Mason,RG,4
2020,nwe,McCoDe99,Devin McCourty,FS,6
2020,nwe,McCoJa99,Jason McCourty,LCB,4
2020,nwe,MeyeJa01,Jakobi Meyers,WR,7
2020,nwe,MichSo00,Sony Michel,RB,4
2020,nwe,MoncDo00,Donte Moncrief,WR,0
2020,nwe,NewtCa00,Cam Newton,QB,12
2020,nwe,OlszGu00,Gunner Olszewski,WR,2
2020,nwe,OnweMi00,Michael Onwenu,RT,7
2020,nwe,PhilAd00,Adrian Phillips,SS,6
2020,nwe,RiveDe00,Derek Rivers,DE,1
2020,nwe,SimoJo01,John Simon,RDE,9
2020,nwe,SlatMa00,Matthew Slater,WR,0
2020,nwe,SpenAk00,Akeem Spence,DT,1
2020,nwe,StidJa00,Jarrett Stidham,QB,1
2020,nwe,TaylJJ01,J.J. Taylor,RB,1
2020,nwe,ThomJo05,Jordan Thomas,TE,0
2020,nwe,ThunJo00,Joe Thuney,LG,7
2020,nwe,ThurNi00,Nick Thurman,DE,1
2020,nwe,UcheJo00,Joshua Uche,LB,1
2020,nwe,WhitJa02,James White,RB,4
2020,nwe,WilkKr00,Kristian Wilkerson,WR,0
2020,nwe,WillJo13,Joejuan Williams,DB,1
2020,nwe,WillXa00,Xavier Williams,DT,0
2020,nwe,WinoCh00,Chase Winovich,LDE,6
2020,nwe,WiseDe00,Deatrich Wise Jr.,LDE,6
2020,nwe,WynnIs00,Isaiah Wynn,LT,4
2020,nwe,ZubeIs00,Isaiah Zuber,WR,0
2020,mia,AhmeSa01,Salvon Ahmed,RB,2
2020,mia,BakeJe00,Jerome Baker,RILB,7
2020,mia,BowdLy00,Lynn Bowden Jr.,WR,2
2020,mia,BreiMa00,Matt Breida,RB,2
2020,mia,CallAn00,Antonio Callaway,WR,0
2020,mia,CoxxCh01,Chandler Cox,RB,0
2020,mia,DaveJu00,Julién Davenport,T,1
2020,mia,DaviJe00,Jesse Davis,LT/RT,7
2020,mia,DaviRa03,Raekwon Davis,NT,7
2020,mia,DeitMi00,Michael Deiter,G,1
2020,mia,EguaSa00,Samuel Eguavoen,LB,2
2020,mia,FejeCl00,Clayton Fejedelem,DB,1
2020,mia,FergBl00,Blake Ferguson,LS,1
2020,mia,FitzRy00,Ryan Fitzpatrick,QB,7
2020,mia,FlowEr00,Ereck Flowers,LG,6
2020,mia,FordIs00,Isaiah Ford,WR,2
2020,mia,FrazKa00,Kavon Frazier,DB,1
2020,mia,GaskMy00,Myles Gaskin,RB,7
2020,mia,GesiMi00,Mike Gesicki,TE,6
2020,mia,GodcDa00,Davon Godchaux,NT,3
2020,mia,GranJa00,Jakeem Grant,WR,4
2020,mia,GrugKa00,Kamu Grugier-Hill,LB,2
2020,mia,HaacMa00,Matt Haack,P,2
2020,mia,HayeTa00,Tae Hayes,DB,0
2020,mia,HollNa00,Nate Holley,DB,0
2020,mia,HollMa00,Mack Hollins,WR,1
2020,mia,HowaJo00,Jordan Howard,RB,0
2020,mia,HowaXa00,Xavien Howard,RCB,18
2020,mia,HuntRo01,Robert Hunt,RT,5
2020,mia,IgbiNo00,Noah Igbinoghene,CB,2
2020,mia,JackAu00,Austin Jackson,LT,5
2020,mia,JoneBe03,Benito Jones,DT,1
2020,mia,JoneBr06,Brandon Jones,S,2
2020,mia,JoneBy00,Byron Jones,LCB,6
2020,mia,KarrTe00,Ted Karras,C,6
2020,mia,KempMa00,Marcus Kemp,WR,0
2020,mia,KindSo00,Solomon Kindley,RG,5
2020,mia,LairPa00,Patrick Laird,RB,1
2020,mia,LawsSh00,Shaq Lawson,LOLB,6
2020,mia,McCaBo01,Bobby McCain,SS,6
2020,mia,MerrKi00,Kirk Merritt,WR,0
2020,mia,MunsCa00,Calvin Munson,LB,1
2020,mia,MyarCh00,Chris Myarick,TE,0
2020,mia,NeedNi00,Nik Needham,DB,3
2020,mia,OgbaEm00,Emmanuel Ogbah,RDE,8
2020,mia,PankAd00,Adam Pankey,G,0
2020,mia,ParkDe01,DeVante Parker,WR,7
2020,mia,WiltJo01,Jamal Perry,DB,1
2020,mia,PerrMa00,Malcolm Perry,WR,1
2020,mia,RendTy00,Tyshun Render,DE,0
2020,mia,RobeEl00,Elandon Roberts,LILB,7
2020,mia,RoweEr00,Eric Rowe,FS,6
2020,mia,SandJa00,Jason Sanders,K,6
2020,mia,ShahAd00,Adam Shaheen,TE,1
2020,mia,SielZa00,Zach Sieler,LDE,5
2020,mia,SmytDu00,Durham Smythe,TE,2
2020,mia,StroJa02,Jason Strowbridge,DE,1
2020,mia,TagoTu00,Tua Tagovailoa,QB,5
2020,mia,VanGAn00,Andrew Van Ginkel,LOLB,8
2020,mia,VanNKy00,Kyle Van Noy,ROLB/RILB,8
2020,mia,WashDe00,DeAndre Washington,RB,1
2020,mia,WilkCh00,Christian Wilkins,LDE,8
2020,mia,WillPr01,Preston Williams,WR,2
2020,nyj,AdamJo03,Josh Adams,RB,1
2020,nyj,AndeHe00,Henry Anderson,LDE,4
2020,nyj,AndrJo01,Josh Andrews,G,2
2020,nyj,AustBl00,Blessuan Austin,RCB,3
2020,nyj,BallKa00,Kalen Ballage,RB,1
2020,nyj,BallCo00,Corey Ballentine,DB,0
2020,nyj,BashTa00,Tarell Basham,LOLB,5
2020,nyj,BectMe00,Mekhi Becton,LT,4
2020,nyj,BellLe00,Le'Veon Bell,RB,1
2020,nyj,BerrBr00,Braxton Berrios,WR,3
2020,nyj,BrowDa04,Daniel Brown,WR,0
2020,nyj,CageLa01,Lawrence Cager,WR,0
2020,nyj,CampEl00,Elijah Campbell,DB,0
2020,nyj,CashBl00,Blake Cashman,LB,1
2020,nyj,CastSe00,Sergio Castillo,K,0
2020,nyj,ChriMa00,Marqui Christian,DB,0
2020,nyj,CrowJa00,Jamison Crowder,WR,5
2020,nyj,DarnSa00,Sam Darnold,QB,4
2020,nyj,DaviAs00,Ashtyn Davis,SS,2
2020,nyj,DawkNo00,Noah Dawkins,LB,0
2020,nyj,DesiPi00,Pierre Desir,DB,4
2020,nyj,EdogCh00,Chuma Edoga,T,2
2020,nyj,ElflPa00,Pat Elflein,LG,2
2020,nyj,FantGe00,George Fant,RT,5
2020,nyj,FarlMa00,Matthias Farley,DB,1
2020,nyj,FatuFo00,Folorunso Fatukasi,NT,5
2020,nyj,FickSa00,Sam Ficken,K,1
2020,nyj,FincSh00,Sharif Finch,LB,0
2020,nyj,FlacJo00,Joe Flacco,QB,2
2020,nyj,FranJo02,John Franklin-Myers,DT,3
2020,nyj,GoreFr00,Frank Gore,RB,4
2020,nyj,GrifRy00,Ryan Griffin,TE,1
2020,nyj,GuidJa01,Javelin Guidry,CB,1
2020,nyj,HageBr00,Bryce Hager,LB,2
2020,nyj,HairNa00,Nate Hairston,DB,0
2020,nyj,HallBr02,Bryce Hall,LCB,3
2020,nyj,HampSa00,Saquan Hampton,DB,0
2020,nyj,HassJT00,J.T. Hassell,LB,0
2020,nyj,HennTh00,Thomas Hennessy,LS,1
2020,nyj,HernCh00,Chris Herndon,TE,2
2020,nyj,HewiNe00,Neville Hewitt,RILB,8
2020,nyj,HogaCh00,Chris Hogan,WR,1
2020,nyj,HuffBr00,Bryce Huff,LB,1
2020,nyj,JackBe00,Bennett Jackson,DB,0
2020,nyj,JackLa02,Lamar Jackson,DB,2
2020,nyj,JenkJo01,Jordan Jenkins,ROLB/LOLB,6
2020,nyj,JohnTy02,Ty Johnson,RB,2
2020,nyj,LangHa00,Harvey Langi,LILB,4
2020,nyj,LewiAl01,Alex Lewis,LG,3
2020,nyj,LuvuFr00,Frankie Luvu,LB,2
2020,nyj,MaloJo00,Josh Malone,WR,0
2020,nyj,MannBr01,Braden Mann,P,3
