college_player_season_id,cfb_player_id,player,college_team,conference,season,draft_season,draft_round,draft_pick_in_round,draft_overall,position,position_group,defensive_pd,defensive_qb_hur,defensive_sacks,defensive_solo,defensive_td,defensive_tfl,defensive_tot,fumbles_fum,fumbles_lost,fumbles_rec,interceptions_avg,interceptions_int,interceptions_td,interceptions_yds,kickreturns_avg,kickreturns_long,kickreturns_no,kickreturns_td,kickreturns_yds,kicking_fga,kicking_fgm,kicking_long,kicking_pct,kicking_pts,kicking_xpa,kicking_xpm,passing_att,passing_completions,passing_int,passing_pct,passing_td,passing_yds,passing_ypa,puntreturns_avg,puntreturns_long,puntreturns_no,puntreturns_td,puntreturns_yds,punting_in_20,punting_long,punting_no,punting_tb,punting_yds,punting_ypp,receiving_long,receiving_rec,receiving_td,receiving_yds,receiving_ypr,rushing_car,rushing_long,rushing_td,rushing_yds,rushing_ypc
4567246_2021,4567246,Snoop Conner,Ole Miss,SEC,2021,2022,5,11,154,RUNNINGBACK,RB,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,0.0,82.0,5.9,130.0,51.0,13.0,647.0,5.0
4567399_2019,4567399,Kaiir Elam,Florida,SEC,2019,2022,1,23,23,CORNERBACK,DB,4.0,0.0,0.0,8.0,0.0,0.0,10.0,,,,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567399_2020,4567399,Kaiir Elam,Florida,SEC,2020,2022,1,23,23,CORNERBACK,DB,11.0,0.0,0.0,28.0,0.0,1.0,39.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567399_2021,4567399,Kaiir Elam,Florida,SEC,2021,2022,1,23,23,CORNERBACK,DB,5.0,0.0,0.0,17.0,0.0,1.5,29.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567406_2019,4567406,Ty'Ron Hopper,Florida,SEC,2019,2024,3,28,91,LINEBACKER,LB,0.0,0.0,0.0,1.0,0.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567406_2020,4567406,Ty'Ron Hopper,Florida,SEC,2020,2024,3,28,91,LINEBACKER,LB,0.0,0.0,0.5,5.0,0.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567406_2021,4567406,Ty'Ron Hopper,Florida,SEC,2021,2024,3,28,91,LINEBACKER,LB,2.0,1.0,2.5,32.0,0.0,8.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567406_2022,4567406,Ty'Ron Hopper,Missouri,SEC,2022,2024,3,28,91,LINEBACKER,LB,2.0,6.0,3.0,54.0,0.0,13.5,65.0,,,,15.0,1.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567406_2023,4567406,Ty'Ron Hopper,Missouri,SEC,2023,2024,3,28,91,LINEBACKER,LB,3.0,6.0,3.0,36.0,0.0,6.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567480_2019,4567480,Damarion Williams,Houston,American Athletic,2019,2022,4,36,141,CORNERBACK,DB,5.0,2.0,0.0,54.0,1.0,5.5,73.0,1.0,0.0,1.0,18.0,2.0,1.0,36.0,,,,,,,,,,,,,,,,,,,,13.3,40.0,4.0,0.0,53.0,,,,,,,,,,,,,,,,
4567480_2020,4567480,Damarion Williams,Houston,American Athletic,2020,2022,4,36,141,CORNERBACK,DB,7.0,1.0,0.0,21.0,0.0,2.0,27.0,1.0,1.0,0.0,,,,,21.0,21.0,2.0,0.0,42.0,,,,,,,,,,,,,,,12.5,25.0,2.0,0.0,25.0,,,,,,,,,,,,,,,,
4567480_2021,4567480,Damarion Williams,Houston,American Athletic,2021,2022,4,36,141,CORNERBACK,DB,9.0,1.0,0.0,53.0,0.0,3.0,63.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567482_2019,4567482,Gervarrius Owens,Houston,American Athletic,2019,2023,7,37,254,SAFETY,DB,5.0,0.0,0.5,37.0,0.0,0.5,54.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,26.0,0.0,1.0,0.0,26.0,,,,,,,,,,,,,,,,
4567482_2020,4567482,Gervarrius Owens,Houston,American Athletic,2020,2023,7,37,254,SAFETY,DB,2.0,0.0,0.0,18.0,0.0,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567482_2021,4567482,Gervarrius Owens,Houston,American Athletic,2021,2023,7,37,254,SAFETY,DB,3.0,0.0,0.0,33.0,1.0,4.0,52.0,,,,36.5,2.0,1.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,5.0,5.0,,,,,
4567482_2022,4567482,Gervarrius Owens,Houston,American Athletic,2022,2023,7,37,254,SAFETY,DB,7.0,0.0,0.0,51.0,0.0,1.0,70.0,0.0,0.0,2.0,24.0,1.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567506_2019,4567506,Tahj Washington,Memphis,American Athletic,2019,2024,7,21,241,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,3.0,0.0,32.0,10.7,,,,,
4567506_2020,4567506,Tahj Washington,Memphis,American Athletic,2020,2024,7,21,241,WIDERECEIVER,WR,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,1.0,0.0,,,,,20.2,32.0,12.0,0.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,43.0,6.0,743.0,17.3,4.0,8.0,1.0,11.0,2.8
4567506_2021,4567506,Tahj Washington,USC,Pac-12,2021,2024,7,21,241,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,17.3,24.0,7.0,0.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,54.0,1.0,602.0,11.1,,,,,
4567506_2022,4567506,Tahj Washington,USC,Pac-12,2022,2024,7,21,241,WIDERECEIVER,WR,,,,,,,,,,,,,,,25.0,42.0,3.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,50.0,6.0,785.0,15.7,,,,,
4567506_2023,4567506,Tahj Washington,USC,Pac-12,2023,2024,7,21,241,WIDERECEIVER,WR,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,59.0,8.0,1062.0,18.0,1.0,10.0,0.0,10.0,10.0
4567747_2021,4567747,Garrett Nussmeier,LSU,SEC,2021,2026,7,33,249,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,29.0,2.0,0.509,2.0,329.0,5.8,,,,,,,,,,,,,,,,,5.0,0.0,0.0,-46.0,-9.2
4567747_2022,4567747,Garrett Nussmeier,LSU,SEC,2022,2026,7,33,249,QUARTERBACK,QB,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,84.0,52.0,4.0,0.619,5.0,800.0,9.5,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-13.0,-13.0
4567747_2023,4567747,Garrett Nussmeier,LSU,SEC,2023,2026,7,33,249,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,48.0,1.0,0.615,4.0,592.0,7.6,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
4567747_2024,4567747,Garrett Nussmeier,LSU,SEC,2024,2026,7,33,249,QUARTERBACK,QB,,,,,,,,5.0,3.0,0.0,,,,,,,,,,,,,,,,,524.0,336.0,12.0,0.641,29.0,4039.0,7.7,,,,,,,,,,,,,,,,,36.0,14.0,3.0,-39.0,-1.1
4567747_2025,4567747,Garrett Nussmeier,LSU,SEC,2025,2026,7,33,249,QUARTERBACK,QB,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,288.0,194.0,5.0,0.674,12.0,1927.0,6.7,,,,,,,,,,,,,,,,,29.0,26.0,1.0,-57.0,-2.0
4567750_2021,4567750,Emeka Egbuka,Ohio State,Big Ten,2021,2025,1,19,19,WIDERECEIVER,WR,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,29.0,67.0,20.0,0.0,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,9.0,0.0,191.0,21.2,,,,,
4567750_2022,4567750,Emeka Egbuka,Ohio State,Big Ten,2022,2025,1,19,19,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,25.0,25.0,1.0,0.0,25.0,,,,,,,,,,,,,,,6.8,18.0,11.0,0.0,75.0,,,,,,,69.0,74.0,10.0,1151.0,15.6,11.0,27.0,2.0,87.0,7.9
4567750_2023,4567750,Emeka Egbuka,Ohio State,Big Ten,2023,2025,1,19,19,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,8.0,7.0,0.0,23.0,,,,,,,28.0,41.0,4.0,514.0,12.5,5.0,9.0,0.0,25.0,5.0
4567750_2024,4567750,Emeka Egbuka,Ohio State,Big Ten,2024,2025,1,19,19,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,1.0,0.0,-1.0,,,,,,,68.0,81.0,10.0,1011.0,12.5,8.0,13.0,0.0,33.0,4.1
4567802_2023,4567802,Drew Kendall,Boston College,ACC,2023,2025,5,32,168,CENTER,OL,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567962_2021,4567962,Jermaine Johnson,Florida State,ACC,2021,2022,1,26,26,DEFENSIVEEND,DL,2.0,12.0,12.0,34.0,0.0,18.0,70.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567962_2019,4567962,Jermaine Johnson,Georgia,SEC,2019,2022,1,26,26,DEFENSIVEEND,DL,1.0,0.0,1.5,9.0,0.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567962_2020,4567962,Jermaine Johnson,Georgia,SEC,2020,2022,1,26,26,DEFENSIVEEND,DL,0.0,0.0,4.0,7.0,0.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567979_2019,4567979,Brandin Echols,Kentucky,SEC,2019,2021,6,16,200,CORNERBACK,DB,9.0,0.0,1.0,43.0,0.0,2.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567979_2020,4567979,Brandin Echols,Kentucky,SEC,2020,2021,6,16,200,CORNERBACK,DB,2.0,0.0,0.0,39.0,0.0,2.0,54.0,,,,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568007_2019,4568007,Jay Ward,LSU,SEC,2019,2023,4,32,134,SAFETY,DB,3.0,0.0,0.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568007_2020,4568007,Jay Ward,LSU,SEC,2020,2023,4,32,134,SAFETY,DB,6.0,0.0,0.0,21.0,1.0,0.0,29.0,,,,15.7,3.0,1.0,47.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,
4568007_2021,4568007,Jay Ward,LSU,SEC,2021,2023,4,32,134,SAFETY,DB,4.0,0.0,0.0,40.0,0.0,1.0,69.0,,,,16.5,2.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568007_2022,4568007,Jay Ward,LSU,SEC,2022,2023,4,32,134,SAFETY,DB,4.0,1.0,0.0,39.0,0.0,2.5,54.0,0.0,0.0,2.0,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568217_2019,4568217,Tyler Davis,Clemson,ACC,2019,2024,6,20,196,DEFENSIVETACKLE,DL,2.0,1.0,6.5,21.0,0.0,10.0,44.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568217_2020,4568217,Tyler Davis,Clemson,ACC,2020,2024,6,20,196,DEFENSIVETACKLE,DL,0.0,1.0,2.0,9.0,0.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568217_2021,4568217,Tyler Davis,Clemson,ACC,2021,2024,6,20,196,DEFENSIVETACKLE,DL,0.0,4.0,2.0,8.0,0.0,2.0,22.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568217_2022,4568217,Tyler Davis,Clemson,ACC,2022,2024,6,20,196,DEFENSIVETACKLE,DL,2.0,9.0,5.5,14.0,0.0,10.5,31.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568217_2023,4568217,Tyler Davis,Clemson,ACC,2023,2024,6,20,196,DEFENSIVETACKLE,DL,1.0,3.0,0.5,11.0,0.0,3.5,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,-6.0,-6.0
4568439_2020,4568439,Amare Barno,Virginia Tech,ACC,2020,2022,6,10,189,OUTSIDELINEBACKER,LB,2.0,3.0,6.5,28.0,0.0,16.0,43.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568439_2021,4568439,Amare Barno,Virginia Tech,ACC,2021,2022,6,10,189,OUTSIDELINEBACKER,LB,1.0,10.0,3.5,20.0,0.0,5.5,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568490_2020,4568490,RJ Harvey,UCF,American Athletic,2020,2025,2,28,60,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,3.0,1.0
4568490_2022,4568490,RJ Harvey,UCF,American Athletic,2022,2025,2,28,60,RUNNINGBACK,RB,,,,,,,,3.0,2.0,0.0,,,,,20.0,20.0,1.0,0.0,20.0,,,,,,,,2.0,2.0,0.0,1.0,1.0,65.0,32.5,,,,,,,,,,,,29.0,22.0,0.0,215.0,9.8,118.0,61.0,5.0,796.0,6.7
4568490_2023,4568490,RJ Harvey,UCF,Big 12,2023,2025,2,28,60,RUNNINGBACK,RB,,,,,,,,3.0,3.0,0.0,,,,,13.7,18.0,3.0,0.0,41.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,50.0,19.0,2.0,238.0,12.5,226.0,92.0,16.0,1416.0,6.3
4568490_2024,4568490,RJ Harvey,UCF,Big 12,2024,2025,2,28,60,RUNNINGBACK,RB,,,,,,,,3.0,1.0,0.0,,,,,18.0,20.0,3.0,0.0,54.0,,,,,,,,1.0,1.0,0.0,1.0,0.0,18.0,18.0,,,,,,,,,,,,75.0,20.0,3.0,267.0,13.4,232.0,80.0,22.0,1577.0,6.8
4568506_2020,4568506,Garrett Williams,Syracuse,ACC,2020,2023,3,9,72,CORNERBACK,DB,10.0,0.0,1.0,54.0,1.0,3.0,64.0,,,,35.0,2.0,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568506_2021,4568506,Garrett Williams,Syracuse,ACC,2021,2023,3,9,72,CORNERBACK,DB,9.0,1.0,0.0,36.0,0.0,5.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568506_2022,4568506,Garrett Williams,Syracuse,ACC,2022,2023,3,9,72,CORNERBACK,DB,3.0,0.0,1.0,25.0,0.0,1.5,34.0,0.0,0.0,2.0,2.5,2.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568617_2020,4568617,Jordan Magee,Temple,American Athletic,2020,2024,5,4,139,LINEBACKER,LB,0.0,0.0,0.0,9.0,0.0,1.5,15.0,0.0,0.0,1.0,45.0,1.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568617_2021,4568617,Jordan Magee,Temple,American Athletic,2021,2024,5,4,139,LINEBACKER,LB,3.0,1.0,0.0,35.0,0.0,6.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568617_2022,4568617,Jordan Magee,Temple,American Athletic,2022,2024,5,4,139,LINEBACKER,LB,3.0,1.0,4.5,50.0,0.0,9.0,86.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568617_2023,4568617,Jordan Magee,Temple,American Athletic,2023,2024,5,4,139,LINEBACKER,LB,4.0,0.0,3.5,45.0,0.0,14.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568624_2019,4568624,Dorian Williams,Tulane,American Athletic,2019,2023,3,28,91,INSIDELINEBACKER,LB,0.0,0.0,0.0,6.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568624_2020,4568624,Dorian Williams,Tulane,American Athletic,2020,2023,3,28,91,INSIDELINEBACKER,LB,3.0,2.0,3.5,64.0,0.0,15.5,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568624_2021,4568624,Dorian Williams,Tulane,American Athletic,2021,2023,3,28,91,INSIDELINEBACKER,LB,3.0,0.0,1.0,44.0,0.0,3.0,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568624_2022,4568624,Dorian Williams,Tulane,American Athletic,2022,2023,3,28,91,INSIDELINEBACKER,LB,6.0,3.0,5.0,65.0,0.0,7.5,105.0,,,,6.5,2.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568652_2021,4568652,Tyler Smith,Tulsa,American Athletic,2021,2022,1,24,24,OFFENSIVETACKLE,OL,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568662_2020,4568662,Brandon Hill,Pittsburgh,ACC,2020,2023,7,31,248,SAFETY,DB,1.0,0.0,0.0,15.0,1.0,0.0,24.0,,,,50.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,3.0
4568662_2021,4568662,Brandon Hill,Pittsburgh,ACC,2021,2023,7,31,248,SAFETY,DB,5.0,0.0,0.0,38.0,0.0,1.0,71.0,0.0,0.0,2.0,12.5,2.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568662_2022,4568662,Brandon Hill,Pittsburgh,ACC,2022,2023,7,31,248,SAFETY,DB,2.0,0.0,0.0,39.0,0.0,0.5,66.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568682_2019,4568682,Raymond Vohasek,North Carolina,ACC,2019,2023,7,10,227,DEFENSIVETACKLE,DL,0.0,0.0,1.0,8.0,0.0,5.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568682_2020,4568682,Raymond Vohasek,North Carolina,ACC,2020,2023,7,10,227,DEFENSIVETACKLE,DL,2.0,4.0,3.5,15.0,0.0,7.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568682_2021,4568682,Raymond Vohasek,North Carolina,ACC,2021,2023,7,10,227,DEFENSIVETACKLE,DL,3.0,4.0,1.0,18.0,0.0,4.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568682_2022,4568682,Raymond Vohasek,North Carolina,ACC,2022,2023,7,10,227,DEFENSIVETACKLE,DL,2.0,0.0,0.0,6.0,0.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568703_2020,4568703,Dorian Strong,Virginia Tech,ACC,2020,2025,6,1,177,CORNERBACK,DB,5.0,1.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,1.0,27.0,1.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568703_2021,4568703,Dorian Strong,Virginia Tech,ACC,2021,2025,6,1,177,CORNERBACK,DB,5.0,0.0,0.0,19.0,0.0,1.0,22.0,1.0,1.0,0.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568703_2022,4568703,Dorian Strong,Virginia Tech,ACC,2022,2025,6,1,177,CORNERBACK,DB,3.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568703_2023,4568703,Dorian Strong,Virginia Tech,ACC,2023,2025,6,1,177,CORNERBACK,DB,8.0,0.0,0.0,17.0,0.0,0.5,24.0,,,,9.3,3.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568703_2024,4568703,Dorian Strong,Virginia Tech,ACC,2024,2025,6,1,177,CORNERBACK,DB,6.0,0.0,0.0,20.0,0.0,0.0,32.0,0.0,0.0,1.0,-3.5,2.0,0.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568981_2019,4568981,Tay Gowan,UCF,American Athletic,2019,2021,6,39,223,CORNERBACK,DB,7.0,0.0,0.0,21.0,0.0,1.0,29.0,0.0,0.0,1.0,9.0,2.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569068_2020,4569068,Jose Ramirez,Eastern Michigan,Mid-American,2020,2023,6,19,196,OUTSIDELINEBACKER,LB,1.0,2.0,1.0,9.0,0.0,1.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569068_2021,4569068,Jose Ramirez,Eastern Michigan,Mid-American,2021,2023,6,19,196,OUTSIDELINEBACKER,LB,4.0,10.0,6.5,30.0,0.0,11.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569068_2022,4569068,Jose Ramirez,Eastern Michigan,Mid-American,2022,2023,6,19,196,OUTSIDELINEBACKER,LB,2.0,10.0,12.0,36.0,0.0,19.5,62.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569173_2019,4569173,Rhamondre Stevenson,Oklahoma,Big 12,2019,2021,4,15,120,RUNNINGBACK,RB,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,10.0,0.0,87.0,8.7,64.0,75.0,6.0,515.0,8.0
4569173_2020,4569173,Rhamondre Stevenson,Oklahoma,Big 12,2020,2021,4,15,120,RUNNINGBACK,RB,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,18.0,0.0,211.0,11.7,101.0,50.0,7.0,664.0,6.6
4569382_2019,4569382,Jordan Whittington,Texas,Big 12,2019,2024,6,37,213,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,17.0,8.5,,,,,
4569382_2020,4569382,Jordan Whittington,Texas,Big 12,2020,2024,6,37,213,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,21.0,0.0,206.0,9.8,3.0,20.0,1.0,50.0,16.7
4569382_2021,4569382,Jordan Whittington,Texas,Big 12,2021,2024,6,37,213,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,26.0,3.0,377.0,14.5,1.0,8.0,0.0,8.0,8.0
4569382_2022,4569382,Jordan Whittington,Texas,Big 12,2022,2024,6,37,213,WIDERECEIVER,WR,,,,,,,,1.0,1.0,0.0,,,,,18.0,18.0,1.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,50.0,1.0,652.0,13.0,,,,,
4569382_2023,4569382,Jordan Whittington,Texas,Big 12,2023,2024,6,37,213,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,9.0,14.0,2.0,0.0,18.0,,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,3.0,,,,,,,41.0,42.0,1.0,505.0,12.0,3.0,20.0,0.0,18.0,6.0
4569448_2023,4569448,Jordan Jefferson,LSU,SEC,2023,2024,4,16,116,DEFENSIVETACKLE,DL,1.0,0.0,2.5,13.0,0.0,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569448_2019,4569448,Jordan Jefferson,West Virginia,Big 12,2019,2024,4,16,116,DEFENSIVETACKLE,DL,1.0,0.0,0.0,3.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569448_2020,4569448,Jordan Jefferson,West Virginia,Big 12,2020,2024,4,16,116,DEFENSIVETACKLE,DL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569448_2021,4569448,Jordan Jefferson,West Virginia,Big 12,2021,2024,4,16,116,DEFENSIVETACKLE,DL,1.0,1.0,0.5,7.0,0.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569448_2022,4569448,Jordan Jefferson,West Virginia,Big 12,2022,2024,4,16,116,DEFENSIVETACKLE,DL,5.0,0.0,3.0,13.0,0.0,9.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569465_2019,4569465,Jack Campbell,Iowa,Big Ten,2019,2023,1,18,18,INSIDELINEBACKER,LB,0.0,0.0,0.0,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569465_2020,4569465,Jack Campbell,Iowa,Big Ten,2020,2023,1,18,18,INSIDELINEBACKER,LB,3.0,0.0,1.0,21.0,0.0,3.5,29.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
